Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
2.041162,-0.197863,0.525886,2.137882,28.126679
1.525323,-0.190958,-0.602511,3.620918,28.718604
1.106205,-0.189313,-0.183392,3.362998,28.587065
0.558126,-0.18734,-0.538031,2.68596,28.652835
0.880525,-0.187669,1.202924,-0.666991,28.61995
1.364124,-0.191944,2.65372,-1.02163,28.422642
1.396364,-0.195233,2.170122,-1.763148,28.784374
1.686523,-0.1903,3.717638,-3.020504,28.652835
2.68596,-0.184381,1.396364,-2.988264,28.718604
2.363561,-0.178461,4.330196,-1.892107,28.587065
1.138445,-0.173529,3.524198,1.073965,28.718604
1.912202,-0.168596,3.330759,1.783243,28.784374
2.234602,-0.163663,5.490833,2.589241,28.652835
2.170122,-0.161361,2.395801,5.039474,28.455527
1.299644,-0.163992,2.331321,5.942192,28.68572
1.686523,-0.161033,4.652595,3.266279,28.61995
2.78268,-0.150838,5.007234,1.073965,28.554181
-0.022192,-0.141302,3.911077,1.557563,29.014567
-0.73147,-0.134725,2.62148,0.429166,28.521296
0.235727,-0.138342,4.781555,-1.859867,28.554181
-1.215069,-0.138342,6.52251,-2.956024,28.554181
-1.505228,-0.126832,4.233476,-3.890982,28.488411
-2.246746,-0.113679,6.36131,-3.665302,28.389757
-1.02163,-0.102169,5.490833,-1.730908,28.68572
-0.69923,-0.099867,4.104517,-0.79595,28.488411
-2.053307,-0.097894,5.394113,-1.215069,28.61995
-1.311789,-0.086713,2.008922,0.396927,28.587065
-1.763148,-0.071586,2.91164,0.816045,28.587065
-1.988827,-0.065338,3.975557,0.042287,28.587065
-1.311789,-0.061063,1.557563,-2.053307,28.422642
-0.73147,-0.042319,2.395801,-5.277298,28.389757
-0.280112,-0.025219,1.460844,-6.115536,28.389757
-1.02163,-0.013709,0.493646,-6.083296,28.652835
0.525886,-0.000226,4.620355,-8.662489,28.718604
0.267967,0.018189,5.007234,-11.016002,27.4361
-1.279549,0.044826,2.492521,-10.693603,28.488411
0.010048,0.060939,3.685398,-8.11441,28.422642
-0.344591,0.069489,5.168434,-6.599134,28.521296
1.041725,0.07508,5.168434,-8.27561,28.455527
0.042287,0.081985,4.813795,-7.630811,28.61995
1.396364,0.093495,3.975557,-4.148901,28.915913
3.556438,0.104018,-0.82819,-2.407946,28.455527
1.557563,0.115528,3.588678,-4.43906,28.389757
1.138445,0.127366,3.749877,-7.534092,28.455527
2.008922,0.133614,2.105642,-8.08217,28.554181
2.363561,0.135259,5.684272,-7.824251,28.61995
2.97612,0.14052,3.008359,-5.954336,28.554181
2.041162,0.146439,6.264591,-5.341778,28.455527
3.588678,0.139205,7.392988,-5.728657,28.652835
3.524198,0.130984,3.137319,-3.439623,28.587065
3.395238,0.136245,7.554187,-0.98939,28.554181
3.685398,0.135259,7.006109,-1.859867,27.896486
2.266841,0.129668,4.846035,-3.117224,28.488411
3.588678,0.128024,7.521947,-3.729782,28.422642
3.266279,0.140191,2.331321,-4.43906,28.488411
3.653158,0.153016,-0.473551,-4.53578,28.61995
3.620918,0.159593,4.813795,-6.921533,28.554181
4.040037,0.171432,3.975557,-7.566332,28.751489
5.716512,0.186888,-0.92491,-6.728094,27.732063
4.362436,0.204645,1.460844,-7.630811,28.652835
3.137319,0.223061,5.329633,-7.98545,28.61995
4.749315,0.235228,2.137882,-6.308975,28.587065
5.136194,0.24608,2.81492,-6.276735,28.751489
5.523073,0.249369,3.266279,-6.470175,28.028025
4.072277,0.255946,2.65372,-4.052181,28.488411
5.426353,0.264824,2.008922,-3.084984,28.61995
6.52251,0.271073,1.589803,-4.66474,28.521296
5.458593,0.279623,2.589241,-6.373455,28.652835
4.297956,0.291132,0.203487,-6.695854,28.915913
4.394676,0.304944,0.945005,-6.147776,28.554181
5.490833,0.318755,2.62148,-2.956024,28.422642
5.265153,0.326977,3.620918,-2.407946,28.521296
4.781555,0.3375,0.493646,-1.988827,28.554181
5.587553,0.349667,3.137319,-0.634751,28.258218
6.329071,0.360848,4.749315,-2.182266,28.488411
6.844909,0.372029,5.265153,-1.569708,28.521296
6.038911,0.388471,4.104517,1.267404,28.422642
5.168434,0.406229,3.620918,1.041725,28.554181
6.167871,0.412148,3.911077,1.235164,28.455527
7.038349,0.416423,4.330196,-0.634751,28.784374
7.328508,0.423658,6.167871,1.267404,28.488411
6.748189,0.43155,3.072839,2.75044,28.554181
7.231788,0.4401,-0.118912,-0.505791,28.554181
9.488582,0.444704,1.009485,0.945005,28.521296
9.585302,0.451938,3.395238,1.331884,28.554181
7.586427,0.458515,2.266841,0.783805,28.554181
8.843784,0.463777,2.75044,1.460844,28.554181
9.843221,0.46871,1.235164,0.880525,28.521296
8.456905,0.475287,3.137319,2.105642,28.455527
6.844909,0.479233,1.879963,2.363561,28.817258
6.941629,0.483179,2.94388,0.687086,28.455527
6.941629,0.484166,2.395801,-0.602511,28.488411
6.296831,0.484166,0.783805,0.558126,28.422642
5.974431,0.489427,-0.054432,0.977245,28.68572
7.231788,0.49995,-1.892107,0.235727,28.192449
8.360185,0.504883,3.072839,-1.086109,28.587065
6.68371,0.502252,1.622043,-1.118349,28.389757
7.425228,0.496004,-1.215069,0.783805,29.24476
8.392425,0.490742,0.203487,0.880525,28.455527
7.231788,0.487125,2.7182,0.429166,28.455527
6.200111,0.488441,-2.311226,0.687086,28.488411
4.684835,0.488112,1.525323,1.912202,28.718604
7.006109,0.483508,0.977245,5.619792,28.61995
