Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
10.3913,-0.160046,-0.376831,0.977245,33.684197
11.713136,-0.159388,-1.150589,0.945005,33.848621
14.00217,-0.160046,-0.505791,1.009485,33.585543
12.196735,-0.159717,-0.666991,1.009485,33.618427
12.196735,-0.156758,-1.02163,0.945005,33.848621
13.96993,-0.153798,-0.73147,0.654846,33.980159
14.550249,-0.153798,-1.150589,0.719326,33.717082
12.777054,-0.155113,-1.440748,0.880525,33.651312
10.713699,-0.155771,-0.86043,0.654846,33.651312
11.584177,-0.154784,-1.698668,0.364687,33.28958
12.035535,-0.154456,-1.537468,0.461406,33.881505
12.132255,-0.150838,-1.537468,0.848285,33.881505
13.421852,-0.145577,-1.795388,0.945005,33.91439
12.100015,-0.138671,-1.344029,0.622606,33.749966
13.776491,-0.136698,-1.05387,0.364687,33.618427
13.002733,-0.138342,-0.92491,0.429166,33.749966
11.842096,-0.142288,-1.02163,0.461406,33.749966
10.42354,-0.142617,-1.440748,0.429166,33.881505
10.616979,-0.143604,-1.440748,0.461406,33.486889
13.325132,-0.14459,-1.247309,0.622606,33.947275
12.486894,-0.143604,-1.376269,0.751566,33.980159
11.390737,-0.143275,-2.117787,0.235727,33.980159
13.325132,-0.142288,-1.763148,-0.086672,33.947275
13.357372,-0.142946,-1.537468,0.364687,33.717082
11.487457,-0.14755,-1.730908,0.429166,33.749966
9.133943,-0.151496,-1.827627,0.139007,33.782851
10.42354,-0.152483,-2.440186,0.010048,33.618427
11.745376,-0.150509,-1.827627,-0.022192,33.782851
10.520259,-0.149194,-1.892107,0.267967,33.815736
11.551937,-0.147221,-2.150027,0.010048,33.782851
11.455217,-0.144261,-2.246746,0.042287,33.782851
12.325695,-0.143275,-1.505228,0.267967,33.848621
10.842659,-0.14755,-1.924347,0.558126,33.717082
9.456342,-0.153798,-2.085547,0.848285,33.881505
