Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-15.690789,-0.032125,-1.02163,-0.473551,27.337446
-16.561266,-0.041003,0.719326,-0.538031,26.909945
-19.140459,-0.049225,0.977245,-0.118912,27.304561
-16.013188,-0.055802,1.396364,-0.95715,27.337446
-13.143836,-0.061392,1.815483,-0.95715,27.173023
-10.725843,-0.068627,3.169559,1.170684,27.304561
-4.019941,-0.074546,2.75044,0.171247,27.238792
-4.37458,-0.076848,1.170684,0.106767,27.074368
-4.310101,-0.07323,2.137882,0.235727,27.173023
-2.343466,-0.073888,1.944442,-0.86043,27.074368
-3.439623,-0.074546,-0.312352,-0.86043,27.205907
-3.826502,-0.073559,-0.505791,-0.82819,27.041484
-2.601385,-0.077177,-0.570271,-1.956587,27.173023
-1.569708,-0.07619,0.912765,0.267967,27.205907
-1.440748,-0.074217,3.234039,0.880525,27.173023
-5.341778,-0.071915,-0.666991,-1.311789,27.304561
-9.758646,-0.072573,0.525886,-1.730908,27.304561
-9.823125,-0.08178,3.169559,-3.278423,27.238792
-13.369515,-0.091646,1.751003,-3.955462,27.107253
-12.885917,-0.10184,1.202924,-1.215069,27.304561
-15.529589,-0.111377,1.364124,-1.924347,27.238792
-16.657986,-0.122557,0.590366,-3.407383,27.370331
-15.851988,-0.128148,-1.408509,-0.441311,27.205907
-18.65686,-0.126832,1.557563,0.332447,27.205907
-20.139896,-0.129134,1.718763,1.041725,27.140138
-17.496224,-0.135383,-0.86043,0.235727,27.337446
-13.627435,-0.142946,-1.344029,-2.698105,27.271677
-10.854802,-0.152483,-0.054432,0.042287,26.975714
-12.144399,-0.158731,0.203487,0.074527,27.238792
-9.694166,-0.163006,1.235164,-1.279549,27.205907
-7.276172,-0.171227,2.8794,0.042287,27.107253
-7.888731,-0.175831,0.267967,0.945005,27.140138
-3.633062,-0.183065,1.622043,1.041725,27.205907
0.267967,-0.196877,0.783805,0.654846,27.205907
-0.89267,-0.210688,0.267967,-0.505791,27.107253
-1.150589,-0.228775,1.718763,0.106767,27.041484
-2.762585,-0.245875,-0.82819,1.235164,26.87706
-4.761459,-0.258371,-2.053307,-0.086672,27.205907
-6.308975,-0.265277,-1.634188,-0.151152,27.107253
-6.889293,-0.27021,-0.82819,0.106767,27.337446
-8.372329,-0.275471,0.300207,0.106767,27.074368
-9.629686,-0.278431,0.880525,0.880525,27.140138
-9.436246,-0.276129,-0.441311,1.009485,27.304561
-10.854802,-0.281719,-0.634751,1.364124,27.140138
-14.788071,-0.299148,0.139007,3.588678,27.173023
-16.786946,-0.311645,1.589803,3.040599,27.173023
-17.173825,-0.32151,1.170684,1.202924,27.205907
-16.109908,-0.328416,-0.215632,2.008922,27.173023
-14.401192,-0.330718,-1.376269,2.395801,27.271677
-10.725843,-0.330389,-1.698668,2.428041,27.140138
-10.693603,-0.335979,-1.344029,3.749877,27.173023
-10.822563,-0.345187,-1.02163,3.330759,27.205907
-9.178327,-0.355052,-0.376831,4.555875,27.008599
-10.564643,-0.363931,-1.956587,4.072277,27.238792
-8.27561,-0.365904,-0.69923,3.234039,27.140138
-6.308975,-0.366562,-1.763148,4.201236,27.107253
-5.954336,-0.372152,-1.279549,2.460281,27.238792
-4.761459,-0.387279,-0.312352,2.234602,27.140138
-6.115536,-0.402406,-0.022192,2.68596,27.370331
-7.243933,-0.417533,-1.763148,3.943317,27.173023
-6.566894,-0.428385,-2.440186,4.555875,27.173023
-10.016565,-0.436935,0.880525,2.363561,27.107253
-11.112722,-0.448116,-0.247872,3.878837,27.107253
-13.401755,-0.460283,-0.022192,4.717075,27.238792
-14.884791,-0.46982,-0.76371,4.684835,27.008599
-14.594632,-0.483303,-1.730908,5.265153,27.074368
-15.884228,-0.497114,-1.440748,2.91164,27.140138
-14.981511,-0.512899,-0.054432,2.202362,27.008599
-15.40063,-0.523751,-1.827627,3.169559,27.140138
-15.787509,-0.530657,-1.311789,2.75044,27.074368
-15.30391,-0.52967,0.364687,2.331321,27.041484
-15.884228,-0.522107,-1.440748,3.234039,27.140138
-13.466235,-0.513228,-0.538031,3.234039,27.173023
-12.692477,-0.508295,0.364687,2.75044,27.238792
-11.080482,-0.510268,1.202924,1.783243,27.074368
-10.145524,-0.513228,-1.247309,2.202362,27.107253
-8.791448,-0.513885,-1.279549,2.041162,27.271677
-5.470737,-0.52408,-0.473551,2.266841,27.238792
