Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
13.93769,0.489098,-6.695854,-4.052181,31.184958
13.486332,0.494689,-2.278986,-1.795388,30.888996
10.874899,0.497648,-1.150589,-2.633625,31.184958
9.939941,0.504225,1.751003,-3.633062,30.724572
9.875461,0.506527,-2.053307,-3.955462,30.954765
8.908264,0.507514,-7.888731,-3.084984,31.020535
6.812669,0.499293,0.364687,-3.246184,31.152074
5.684272,0.488769,2.073402,-3.890982,30.888996
5.974431,0.484494,-2.085547,-6.534654,30.98765
5.071714,0.4914,-1.634188,-9.919845,31.020535
3.459718,0.499621,2.97612,-6.470175,31.086304
2.266841,0.506527,1.106205,-4.40682,30.98765
2.395801,0.523956,1.718763,-7.695291,30.954765
3.491958,0.548291,3.685398,-12.337838,32.072846
2.137882,0.563747,5.297393,-11.531841,30.92188
2.137882,0.56572,4.201236,-4.052181,30.954765
3.620918,0.566048,5.716512,-9.178327,31.020535
3.685398,0.57131,3.749877,-12.724717,31.020535
4.297956,0.573283,3.717638,-5.116098,30.92188
4.136756,0.565062,-1.05387,-1.311789,31.217843
4.910514,0.548291,0.558126,-2.536905,30.954765
6.52251,0.529218,2.041162,-5.631937,30.98765
6.877149,0.509487,0.525886,-9.887605,31.086304
8.585865,0.49436,1.138445,-10.564643,31.020535
9.778741,0.480219,-0.86043,-5.083858,31.053419
10.584739,0.462462,1.170684,-5.309538,31.283612
11.906576,0.457529,2.105642,-5.374018,31.152074
12.132255,0.451281,-0.76371,-5.567457,31.053419
12.615854,0.443717,2.62148,-6.663614,31.020535
13.454092,0.454898,7.264028,-5.599697,30.888996
13.325132,0.471998,8.553625,-4.342341,30.888996
13.099453,0.480219,4.910514,-7.405132,30.98765
13.712011,0.479562,1.654283,-8.372329,30.856111
13.034973,0.476931,6.135631,-10.693603,31.020535
12.035535,0.470354,4.104517,-5.567457,31.119189
10.19786,0.464435,2.94388,-1.988827,31.086304
10.584739,0.455885,5.458593,-4.148901,30.954765
9.424102,0.440758,3.588678,-4.277861,30.954765
8.198986,0.423,1.815483,-2.504666,30.823226
6.39355,0.416752,3.137319,-0.118912,31.119189
6.65147,0.415436,1.654283,1.751003,30.92188
6.49027,0.416423,-2.730345,0.912765,31.152074
5.523073,0.418725,1.235164,-4.213381,31.283612
5.361873,0.420369,0.267967,-1.02163,31.020535
6.68371,0.427275,3.620918,3.234039,30.888996
6.58699,0.440429,1.944442,-0.69923,30.888996
5.103954,0.446677,1.235164,-1.988827,30.888996
4.684835,0.446677,6.038911,0.880525,30.888996
6.780429,0.446348,5.361873,0.139007,31.086304
10.101141,0.455885,3.653158,0.139007,30.92188
9.424102,0.463448,3.653158,0.396927,30.954765
7.844347,0.469367,5.394113,1.460844,31.053419
9.391862,0.473971,3.814357,4.201236,31.020535
11.358497,0.483837,4.330196,6.58699,30.757457
10.13338,0.489756,1.428604,5.361873,30.954765
6.329071,0.489098,1.009485,8.327945,31.020535
6.49027,0.490742,3.330759,7.102828,30.98765
8.650344,0.493702,3.459718,4.168996,30.856111
7.747627,0.496662,8.037786,7.392988,30.823226
4.878274,0.490085,4.297956,10.004421,30.888996
3.298519,0.479562,6.71595,8.166746,30.757457
3.911077,0.482521,5.103954,3.782117,30.757457
