Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-25.040362,0.013585,6.877149,-0.344591,27.337446
-25.74964,0.009968,5.619792,2.170122,27.468985
-22.42893,0.000102,7.779867,10.068901,27.370331
-21.751892,-0.015353,4.491395,9.004983,27.370331
-23.138208,-0.025876,3.137319,6.200111,27.271677
-22.686849,-0.046265,7.876586,5.780992,27.238792
-21.526212,-0.071257,9.327383,5.523073,27.173023
-21.268293,-0.068298,10.874899,7.296268,27.271677
-23.299407,-0.073888,7.586427,7.554187,27.370331
-24.975882,-0.087042,9.230663,1.589803,27.534754
-24.685723,-0.103484,7.425228,3.072839,27.50187
-23.718526,-0.109732,2.97612,5.458593,27.370331
-24.427804,-0.110719,3.975557,2.363561,27.403216
-26.007559,-0.120256,7.296268,1.847723,27.468985
-25.008122,-0.142946,5.232913,1.235164,27.403216
-25.298281,-0.163335,2.395801,2.8794,27.271677
-28.006433,-0.17616,8.360185,3.620918,27.403216
-29.715148,-0.175502,5.684272,3.169559,27.468985
-30.553386,-0.184381,4.459156,1.783243,27.468985
-29.973068,-0.199837,6.909389,1.009485,27.4361
-29.973068,-0.200823,5.265153,2.137882,27.271677
-32.004182,-0.19326,6.39355,2.94388,27.468985
-31.456103,-0.193917,5.168434,3.685398,27.304561
-30.746825,-0.189971,4.394676,2.75044,27.370331
-30.617866,-0.18734,3.362998,2.395801,27.337446
-31.810742,-0.169254,4.942754,1.557563,27.50187
-31.165944,-0.1561,3.234039,3.911077,27.534754
-29.29603,-0.145906,0.525886,1.557563,27.238792
-29.23155,-0.140315,3.685398,-0.95715,27.304561
-28.361072,-0.139,5.361873,1.138445,27.337446
-27.941954,-0.148208,2.395801,1.299644,27.4361
-27.619555,-0.153798,4.684835,2.299081,27.370331
-27.555075,-0.156429,2.81492,2.68596,27.468985
-28.393312,-0.164321,4.007797,1.267404,27.370331
-29.650669,-0.185038,6.71595,-2.601385,27.337446
-29.29603,-0.191944,1.525323,-0.634751,27.337446
-27.877474,-0.189971,4.168996,2.7182,27.50187
-28.038673,-0.186025,3.491958,0.880525,27.4361
-29.00587,-0.198521,4.007797,3.588678,27.567639
-28.715711,-0.183065,3.330759,3.782117,27.50187
-28.264353,-0.168925,3.556438,1.847723,27.337446
-29.940828,-0.136698,8.843784,4.007797,27.337446
-30.456666,-0.120584,1.202924,3.105079,27.370331
-29.521709,-0.097894,2.94388,2.81492,27.370331
-28.909151,-0.079479,8.070026,5.007234,27.4361
-28.522272,-0.039359,1.138445,-0.086672,27.337446
-27.619555,-0.007461,5.716512,-0.312352,27.337446
-26.684597,0.007995,8.327945,0.364687,27.468985
