Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-3.181704,0.301326,11.519697,-4.181141,27.4361
-6.534654,0.322702,12.970493,-0.118912,27.4361
-9.855365,0.325661,12.454654,10.584739,27.468985
-12.499038,0.318098,7.586427,-3.955462,27.50187
-14.304473,0.30034,11.519697,-17.592943,27.600524
-15.465109,0.262194,13.808731,-8.984888,27.600524
-17.270544,0.222403,14.518009,-2.504666,27.468985
-18.141022,0.196424,12.938253,-8.630249,27.600524
-18.431181,0.186559,8.070026,5.361873,27.304561
-17.721903,0.203988,7.489707,16.549124,27.370331
-16.174387,0.236215,12.906013,7.779867,27.337446
-15.40063,0.252986,12.712574,8.521385,27.633409
-15.013751,0.271401,12.357935,7.554187,27.567639
-14.239993,0.302642,15.710886,-4.43906,27.50187
-12.950397,0.337829,14.485769,-6.760334,27.633409
-10.693603,0.34309,11.680896,2.97612,27.4361
-9.919845,0.337829,11.809856,-1.408509,27.4361
-8.759208,0.324346,13.486332,-10.758083,27.370331
-8.04993,0.31448,11.487457,-10.274484,27.50187
-8.17889,0.306259,13.131693,1.815483,27.699178
-8.533529,0.3033,8.231225,10.48802,27.534754
-9.113847,0.296394,16.968243,7.779867,27.468985
-10.467924,0.282911,22.739188,-3.181704,27.567639
-12.112159,0.269757,19.225037,9.456342,27.370331
-14.046553,0.260221,19.837595,23.512946,27.304561
-16.238867,0.236544,24.995982,10.616979,27.304561
-18.141022,0.20892,20.353434,3.266279,27.337446
-20.075416,0.178009,14.646969,3.685398,27.4361
-23.170447,0.148741,20.804793,1.428604,27.534754
-26.039799,0.131312,15.710886,8.456905,27.468985
-27.232676,0.101387,18.741438,-1.344029,27.50187
-28.457792,0.062912,15.614166,-13.788634,27.468985
-28.844671,0.04943,11.777616,0.751566,27.337446
-28.328832,0.038906,13.389612,9.327383,27.370331
-26.652357,0.024437,21.80423,3.169559,27.4361
-25.65292,0.011283,21.77199,3.459718,27.567639
-24.653483,-0.000884,21.707511,-3.407383,27.830717
-23.234927,0.007337,24.189984,3.234039,27.567639
