Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
4.072277,-0.230419,0.235727,1.493084,27.238792
5.555313,-0.230419,0.010048,1.718763,27.271677
4.684835,-0.231077,-0.409071,1.718763,27.271677
3.653158,-0.231406,-0.634751,1.557563,27.205907
3.556438,-0.229762,-0.666991,1.299644,27.271677
1.944442,-0.228775,-0.86043,1.202924,27.666293
-1.02163,-0.226144,-1.311789,1.912202,27.173023
-1.537468,-0.221212,-0.98939,1.751003,27.337446
0.074527,-0.218581,-0.505791,1.718763,27.337446
0.235727,-0.217923,-0.86043,1.654283,27.337446
0.203487,-0.221212,-0.538031,1.783243,27.370331
2.84716,-0.224171,0.074527,2.460281,27.370331
4.523635,-0.225158,-0.86043,1.944442,27.173023
2.68596,-0.226473,-0.602511,1.493084,27.337446
3.137319,-0.2245,-1.05387,1.879963,27.304561
4.974994,-0.218581,-0.82819,1.783243,27.337446
6.58699,-0.215621,-0.344591,1.783243,27.271677
7.102828,-0.213648,-0.215632,1.622043,27.238792
9.714262,-0.213977,-0.151152,1.009485,26.186481
11.294017,-0.217265,-0.441311,1.106205,27.304561
10.939378,-0.220554,-0.602511,1.493084,27.238792
10.068901,-0.223185,-0.73147,1.299644,27.173023
10.842659,-0.224171,-0.69923,0.848285,27.205907
8.843784,-0.220883,-1.408509,1.170684,27.238792
7.135068,-0.214635,-0.505791,1.622043,27.205907
7.231788,-0.210688,-0.86043,1.428604,27.403216
7.747627,-0.21036,-0.441311,1.009485,27.304561
5.071714,-0.212662,-0.89267,1.041725,27.205907
3.975557,-0.216608,-1.376269,1.041725,27.337446
5.458593,-0.217265,-1.376269,1.041725,27.468985
3.330759,-0.217923,-1.344029,1.299644,27.468985
0.848285,-0.212333,-1.537468,1.073965,27.370331
1.073965,-0.20444,-1.02163,0.429166,27.370331
2.524761,-0.196877,-0.538031,0.558126,27.304561
1.783243,-0.194904,-0.82819,1.170684,27.468985
4.007797,-0.194904,-0.73147,1.493084,27.337446
7.070589,-0.198521,-0.76371,0.719326,27.337446
8.392425,-0.200494,-0.86043,0.396927,27.304561
7.683147,-0.204112,-1.182829,0.912765,27.205907
9.101703,-0.204769,-0.86043,1.009485,27.304561
9.488582,-0.201152,-0.602511,0.364687,27.370331
10.036661,-0.194904,-1.279549,0.267967,27.107253
10.48802,-0.189642,-0.76371,0.719326,27.403216
13.163933,-0.188327,0.042287,0.719326,27.337446
12.841533,-0.190958,-0.76371,0.558126,27.238792
11.422977,-0.192931,-0.76371,0.558126,27.403216
11.680896,-0.195233,-0.69923,0.332447,27.304561
10.939378,-0.194904,-0.69923,0.396927,27.140138
7.973306,-0.192273,-1.086109,0.848285,27.304561
6.45803,-0.186025,-0.79595,0.751566,27.238792
6.55475,-0.180435,-0.344591,-0.280112,27.304561
5.523073,-0.177804,-0.79595,0.042287,27.205907
4.168996,-0.179777,-0.441311,0.171247,27.271677
