Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-2.956024,-0.006474,4.620355,0.977245,29.146106
-2.794825,-0.018642,1.525323,2.234602,29.17899
-0.086672,-0.021273,-1.698668,1.364124,29.24476
2.137882,-0.012723,-4.310101,6.45803,29.211875
2.395801,-0.004501,-3.052744,3.524198,29.540722
3.975557,-0.000555,10.713699,-2.311226,29.442068
3.491958,0.002076,-5.631937,1.428604,29.343414
1.041725,0.004706,2.073402,0.429166,29.080336
-1.02163,0.010297,0.493646,-6.147776,29.376299
-2.504666,0.012928,-9.500726,-3.794262,29.24476
-2.053307,0.014243,-0.118912,0.687086,29.080336
-1.537468,0.018847,2.041162,2.041162,29.113221
-0.86043,0.018847,4.297956,1.525323,29.376299
0.590366,0.015229,3.975557,2.202362,29.277645
-0.312352,0.016216,-0.570271,3.330759,29.277645
-1.279549,0.024437,0.203487,-1.730908,29.113221
-1.956587,0.030356,-2.923784,8.714824,29.211875
-0.95715,0.031014,6.877149,1.815483,29.376299
0.300207,0.02937,2.81492,-3.826502,29.277645
0.396927,0.024437,0.429166,-1.05387,29.277645
1.557563,0.018189,-1.924347,-2.698105,29.211875
2.137882,0.013585,0.751566,2.428041,29.442068
2.041162,0.014243,7.779867,-3.020504,29.277645
1.396364,0.015229,-1.05387,-6.180015,29.24476
0.042287,0.015558,-0.98939,4.007797,29.080336
-0.376831,0.013256,-4.60026,1.202924,29.409183
-0.79595,0.005693,-4.66474,-4.181141,29.080336
-1.086109,0.010297,7.683147,-7.437372,29.639376
-3.084984,0.024437,6.329071,11.261777,28.751489
-1.924347,0.040222,-4.084421,12.164495,29.17899
-1.698668,0.046141,2.65372,-0.86043,29.080336
-1.666428,0.039564,1.847723,-2.375706,29.277645
-1.182829,0.040222,-0.570271,-5.567457,29.474953
-0.183392,0.049758,-0.89267,4.846035,29.310529
1.041725,0.05798,3.814357,4.652595,29.113221
1.170684,0.058308,4.652595,-14.207753,29.080336
1.879963,0.052718,2.008922,-5.502977,29.343414
1.589803,0.048114,1.009485,8.102266,29.409183
2.137882,0.046799,2.008922,10.616979,29.573607
3.169559,0.04088,4.910514,1.718763,29.507838
1.428604,0.03496,5.103954,-6.566894,29.146106
-0.441311,0.028054,2.524761,-1.02163,29.17899
-1.376269,0.023122,-5.116098,8.231225,29.310529
-1.988827,0.022793,-3.568583,7.618667,29.277645
-2.891545,0.021478,-0.151152,-1.698668,29.310529
-3.633062,0.017203,3.911077,-8.340089,29.474953
-1.569708,0.016874,5.426353,4.104517,29.047451
-1.118349,0.019176,-2.633625,11.713136,29.277645
0.719326,0.023451,-4.37458,7.489707,29.24476
1.235164,0.029699,-4.342341,-13.143836,29.17899
1.557563,0.033974,-0.473551,-6.083296,29.113221
3.524198,0.036933,5.780992,9.972181,29.113221
4.394676,0.03792,-1.118349,5.394113,29.442068
2.75044,0.032658,-5.502977,-6.728094,29.705146
1.396364,0.031672,-5.889856,-1.827627,29.442068
2.62148,0.034303,4.910514,7.747627,29.014567
1.654283,0.040222,7.360748,9.133943,28.981682
-1.279549,0.036276,0.654846,-0.89267,28.915913
-1.730908,0.023779,2.589241,-9.113847,29.146106
-0.505791,0.019504,-1.150589,0.429166,29.442068
0.590366,0.018518,0.687086,8.618104,29.376299
-1.247309,0.02082,-2.246746,0.139007,30.099762
0.267967,0.025424,2.428041,-7.050493,29.17899
1.525323,0.02937,0.912765,-5.631937,29.24476
1.138445,0.035289,-3.246184,8.134506,28.915913
0.267967,0.040551,-1.05387,5.909952,29.376299
0.783805,0.04088,-2.601385,-0.505791,29.343414
3.878837,0.039893,-0.280112,-3.342903,29.540722
4.297956,0.039235,0.203487,2.041162,29.573607
3.395238,0.039564,1.654283,5.813232,29.113221
2.299081,0.036276,-0.280112,1.751003,29.146106
0.654846,0.028383,-3.375143,-0.215632,29.146106
2.363561,0.018518,0.364687,-2.150027,29.705146
-0.280112,0.010297,4.104517,0.590366,29.376299
-0.69923,0.003391,5.426353,-1.215069,29.409183
0.945005,-0.004173,-4.50354,-5.567457,29.310529
1.525323,-0.012065,0.816045,-0.666991,29.047451
2.170122,-0.019628,1.944442,1.622043,29.211875
0.751566,-0.025219,-8.11441,1.460844,29.014567
2.266841,-0.031467,4.523635,2.97612,29.474953
2.331321,-0.035413,2.428041,-1.859867,29.573607
-0.73147,-0.040017,-2.891545,-2.311226,29.113221
0.042287,-0.038044,-6.502415,4.620355,29.211875
-0.215632,-0.034755,-1.537468,-1.440748,29.17899
2.91164,-0.029823,1.976682,-4.729219,29.474953
3.620918,-0.025548,-2.117787,0.493646,29.146106
3.459718,-0.023575,3.137319,0.267967,29.17899
2.91164,-0.026205,-0.054432,4.749315,29.17899
0.719326,-0.028507,2.524761,3.169559,29.17899
-0.118912,-0.034098,5.361873,-6.341215,29.376299
-1.472988,-0.038373,0.493646,-3.181704,29.277645
0.429166,-0.040017,6.45803,1.976682,29.442068
1.525323,-0.037715,-4.825939,-1.344029,29.24476
3.717638,-0.026534,0.396927,-4.60026,29.277645
2.460281,-0.016998,1.460844,-3.923222,29.113221
2.363561,-0.010092,-7.437372,1.460844,29.310529
1.299644,0.001747,-0.215632,2.81492,29.17899
-1.279549,0.008324,-2.085547,-1.376269,29.442068
-1.730908,-0.000226,-0.409071,1.912202,29.507838
-0.118912,-0.017326,-2.730345,0.622606,29.24476
2.137882,-0.035742,-8.565769,3.072839,29.113221
4.362436,-0.043963,2.041162,4.717075,29.24476
4.749315,-0.042976,3.717638,-2.633625,29.343414
4.426916,-0.04495,1.396364,-1.827627,28.948797
0.558126,-0.047909,-2.085547,-0.666991,29.211875
0.267967,-0.047909,3.782117,1.009485,29.17899
