Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
0.203487,-0.219239,0.816045,-0.89267,46.673662
1.235164,-0.217923,-0.215632,-0.79595,46.147507
0.654846,-0.215621,0.396927,-0.215632,46.410585
1.686523,-0.21036,0.139007,0.010048,46.279046
3.459718,-0.206085,-0.054432,-0.602511,46.509239
4.104517,-0.206413,-0.086672,-0.76371,46.410585
3.201799,-0.206742,-0.95715,-0.409071,46.706547
2.395801,-0.206413,-0.344591,-0.602511,46.410585
2.137882,-0.206742,0.235727,-0.82819,46.640778
2.105642,-0.205098,-0.215632,-0.92491,46.410585
2.073402,-0.20181,-0.69923,-0.538031,46.509239
2.331321,-0.197535,-1.05387,0.010048,46.344815
3.878837,-0.196548,-0.79595,0.235727,46.476354
3.685398,-0.196548,-0.409071,-0.151152,46.509239
4.072277,-0.195562,-0.69923,-0.215632,46.344815
3.040599,-0.191944,-1.118349,-0.054432,46.344815
2.137882,-0.188656,-0.473551,0.010048,46.344815
1.783243,-0.185367,-0.215632,0.171247,46.509239
2.8794,-0.182079,-0.215632,-0.376831,46.443469
2.137882,-0.179119,-0.441311,-0.473551,46.640778
3.169559,-0.175502,-0.312352,-0.054432,46.31193
3.911077,-0.170898,-0.215632,-0.183392,46.147507
4.555875,-0.168596,-0.473551,0.010048,46.640778
3.653158,-0.169583,-0.89267,0.139007,46.509239
2.589241,-0.17024,-0.69923,-0.151152,46.476354
2.68596,-0.167281,-0.69923,0.042287,46.805201
3.201799,-0.169583,-0.280112,0.074527,46.31193
2.524761,-0.171885,-0.215632,0.461406,46.706547
3.105079,-0.169911,-1.763148,0.203487,46.607893
4.426916,-0.166294,-0.82819,0.235727,46.443469
4.491395,-0.162019,-0.89267,0.364687,46.476354
4.265716,-0.159388,-1.408509,-0.247872,46.410585
3.620918,-0.15906,-0.98939,-0.280112,46.443469
3.234039,-0.158073,-1.05387,0.139007,46.542123
2.97612,-0.158402,-0.79595,0.783805,46.640778
2.94388,-0.159717,-0.98939,0.267967,46.673662
2.78268,-0.157744,-1.279549,-0.215632,46.706547
3.620918,-0.150838,-0.666991,0.751566,46.542123
3.717638,-0.143604,-1.344029,0.816045,46.542123
4.072277,-0.139,-0.376831,0.332447,46.542123
3.072839,-0.135054,-0.151152,-0.118912,46.476354
2.266841,-0.134396,-0.183392,-0.247872,46.410585
1.525323,-0.129792,-0.312352,0.300207,46.640778
1.879963,-0.126175,-0.118912,0.429166,46.443469
1.009485,-0.124531,0.106767,0.074527,46.706547
1.718763,-0.120913,-1.247309,-0.086672,46.575008
2.68596,-0.116638,-0.376831,0.396927,46.739432
3.459718,-0.112363,-0.92491,0.751566,46.706547
3.040599,-0.109732,-0.69923,0.525886,46.542123
1.815483,-0.11039,-0.312352,0.203487,46.344815
1.654283,-0.107431,-0.76371,0.364687,46.048853
1.557563,-0.106773,-0.312352,0.783805,46.279046
1.235164,-0.108088,-0.473551,0.267967,46.443469
1.235164,-0.109404,-0.344591,0.332447,46.344815
2.65372,-0.108417,0.010048,0.300207,46.344815
2.91164,-0.107102,-1.086109,-0.118912,46.542123
3.362998,-0.107759,-0.441311,0.235727,46.607893
2.008922,-0.107431,-0.247872,-0.022192,46.410585
1.751003,-0.106773,-0.473551,-0.344591,46.3777
1.009485,-0.102827,0.364687,-0.473551,46.443469
1.073965,-0.101182,-0.054432,-0.505791,46.509239
0.751566,-0.097894,-0.215632,0.106767,46.575008
1.847723,-0.095592,-0.505791,-0.312352,46.443469
2.428041,-0.093619,-0.666991,-0.86043,46.476354
3.072839,-0.09329,-0.086672,-0.312352,46.246161
2.073402,-0.092632,-0.89267,-0.183392,46.443469
1.460844,-0.096579,-0.376831,-0.151152,46.443469
0.719326,-0.095263,-0.054432,-0.312352,46.443469
1.009485,-0.094277,-0.376831,-0.247872,46.969625
0.300207,-0.092961,-0.441311,0.042287,46.476354
1.041725,-0.091317,-0.73147,-0.312352,46.279046
1.879963,-0.086055,-0.570271,-0.634751,46.542123
2.428041,-0.081123,-0.602511,-0.73147,46.344815
2.266841,-0.07915,-0.69923,-1.150589,46.542123
0.848285,-0.077177,-0.183392,-0.98939,46.410585
0.622606,-0.07323,-0.022192,-1.247309,46.443469
0.267967,-0.072573,0.042287,-1.118349,46.772316
-0.054432,-0.072244,0.235727,-1.150589,46.410585
-0.054432,-0.069942,-0.409071,-1.086109,46.607893
1.396364,-0.066325,-0.118912,-0.666991,46.410585
1.815483,-0.064023,-0.69923,-0.247872,46.575008
2.170122,-0.06205,0.042287,-0.79595,46.180391
0.977245,-0.058761,-0.312352,-1.376269,46.772316
1.138445,-0.060405,-0.086672,-0.92491,46.246161
0.267967,-0.063036,0.203487,-0.95715,46.410585
0.525886,-0.065667,-0.570271,-1.182829,46.443469
0.042287,-0.068955,-0.054432,-1.569708,46.575008
0.977245,-0.069613,-0.215632,-1.344029,46.3777
1.718763,-0.068298,-0.69923,-0.73147,46.509239
2.65372,-0.069942,-0.666991,-1.247309,46.081737
1.235164,-0.07323,-0.505791,-1.279549,46.575008
-0.280112,-0.07323,-0.344591,-0.89267,46.3777
-0.215632,-0.06764,0.106767,-0.538031,46.673662
0.364687,-0.06468,0.042287,-1.02163,46.542123
-0.054432,-0.061392,0.203487,-1.247309,46.575008
0.171247,-0.059419,-0.247872,-0.82819,46.3777
2.492521,-0.059419,0.267967,-0.82819,46.3777
1.493084,-0.060405,-0.473551,-0.98939,46.3777
-0.409071,-0.059748,-0.473551,-1.215069,46.739432
-1.956587,-0.058103,0.203487,-1.086109,46.410585
0.074527,-0.054815,-0.602511,-0.344591,46.542123
-1.666428,-0.052184,-0.151152,-0.73147,46.443469
-1.634188,-0.04758,-0.505791,-1.311789,46.509239
0.751566,-0.041661,-0.79595,-0.98939,46.443469
2.137882,-0.033769,-0.76371,-0.69923,46.509239
0.622606,-0.029165,-1.537468,-0.86043,46.31193
-0.73147,-0.027521,-1.344029,-1.763148,46.344815
-0.151152,-0.025548,-1.215069,-1.698668,46.410585
0.235727,-0.027521,-1.150589,-1.150589,46.443469
-1.150589,-0.029823,-0.79595,-0.98939,46.344815
-0.666991,-0.032125,-0.82819,-1.150589,46.443469
1.557563,-0.03344,-0.634751,-1.408509,46.410585
2.68596,-0.035742,-0.98939,-0.95715,46.542123
1.106205,-0.038044,-0.69923,-0.409071,46.443469
0.848285,-0.0364,-0.98939,-0.89267,46.575008
0.396927,-0.030151,-0.69923,-0.79595,46.542123
0.396927,-0.026863,-0.82819,-0.86043,46.542123
1.493084,-0.022259,-0.634751,-0.602511,46.410585
1.751003,-0.019299,-0.344591,-0.247872,46.476354
2.94388,-0.016011,-0.376831,-0.215632,46.279046
4.136756,-0.014038,-1.118349,-0.215632,46.673662
3.040599,-0.01634,-0.95715,-0.118912,46.344815
1.106205,-0.018313,-1.569708,0.235727,46.476354
1.235164,-0.017326,-1.279549,0.010048,46.410585
1.557563,-0.015024,-1.376269,-1.086109,46.542123
3.330759,-0.011407,-1.827627,-1.440748,46.575008
2.589241,-0.008776,-1.344029,-0.86043,46.344815
2.7182,-0.00779,-1.601948,-0.602511,46.410585
3.266279,-0.008776,-0.95715,-1.182829,46.410585
2.170122,-0.010092,-1.827627,-1.666428,46.575008
0.429166,-0.010421,-1.376269,-0.73147,46.279046
1.718763,-0.008448,-1.311789,-0.570271,46.805201
2.589241,-0.006803,-1.215069,-1.086109,46.739432
2.75044,-0.007132,-1.150589,-1.601948,46.509239
3.266279,-0.005817,-1.118349,-0.95715,46.344815
3.137319,-0.002199,-0.86043,-0.344591,46.410585
3.427478,0.003062,-0.473551,-0.76371,46.509239
3.588678,0.004049,-0.86043,-1.118349,46.575008
3.653158,0.003062,-1.150589,-0.570271,46.673662
3.749877,0.000102,-1.537468,-0.086672,46.410585
3.846597,-0.002528,-0.89267,-0.473551,46.443469
4.072277,-0.006474,-1.05387,-0.570271,46.3777
5.813232,-0.005817,-1.408509,-0.602511,46.3777
4.974994,-0.003186,-0.92491,-0.69923,46.575008
3.620918,-0.000555,-0.409071,-0.473551,46.575008
3.653158,-0.000226,-0.92491,-0.92491,46.542123
3.653158,-0.002528,-1.150589,-1.150589,46.509239
2.460281,0.000102,-0.473551,-1.05387,46.31193
2.557001,0.001747,-0.183392,-0.89267,46.443469
3.234039,0.001747,-0.89267,-0.82819,46.476354
4.974994,-0.000226,-0.76371,-1.02163,46.279046
4.007797,0.00076,0.332447,-1.698668,46.3777
2.428041,0.001747,-0.022192,-1.344029,46.31193
2.041162,0.002404,-0.118912,-0.82819,46.575008
2.008922,0.003391,-0.344591,-1.086109,46.607893
1.976682,0.005035,0.171247,-1.086109,46.443469
1.396364,0.004049,-0.247872,-1.279549,46.509239
1.879963,0.001747,-0.666991,-0.92491,46.344815
2.97612,-0.001542,-0.666991,-0.344591,46.476354
3.524198,-0.004501,-0.441311,-0.69923,46.476354
1.622043,-0.005488,-0.183392,-1.344029,46.542123
1.170684,-0.005817,-0.215632,-0.73147,46.673662
1.783243,-0.004501,-0.441311,-0.247872,46.31193
1.944442,-0.002199,-0.054432,-0.73147,46.443469
0.848285,-0.002199,-0.312352,-1.02163,46.509239
1.299644,-0.003186,-0.280112,-0.79595,46.607893
2.7182,0.002404,-0.538031,-0.79595,46.542123
4.136756,0.007995,0.203487,-1.311789,46.410585
2.524761,0.012599,0.751566,-1.730908,46.838086
1.718763,0.016216,0.300207,-1.344029,46.279046
2.331321,0.020162,0.074527,-1.569708,46.640778
1.686523,0.022464,0.461406,-1.666428,46.410585
1.073965,0.019176,0.525886,-0.89267,46.509239
1.428604,0.01227,-0.054432,-1.05387,47.166933
2.65372,0.007995,-0.634751,-1.472988,46.344815
2.78268,0.007008,0.042287,-1.279549,46.443469
2.299081,0.00372,-0.022192,-1.150589,46.3777
1.073965,0.001747,-0.183392,-1.150589,46.640778
0.590366,0.001747,0.654846,-0.98939,46.509239
0.267967,0.000431,0.139007,-1.02163,46.542123
0.171247,-0.000226,0.461406,-0.634751,46.279046
