Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
3.524198,-0.046923,-2.891545,2.428041,27.50187
5.136194,-0.049553,-3.794262,0.364687,27.567639
6.52251,-0.054815,0.429166,-6.534654,27.4361
5.136194,-0.055473,0.622606,-1.150589,27.666293
3.201799,-0.051527,0.945005,6.39355,27.50187
2.557001,-0.04758,3.491958,-5.245058,27.534754
1.331884,-0.050869,-1.666428,-9.049367,27.468985
2.073402,-0.049882,0.493646,-4.213381,27.699178
3.653158,-0.048567,-1.730908,1.267404,27.534754
5.232913,-0.052842,-0.280112,0.912765,27.600524
6.39355,-0.059748,-3.020504,-6.631374,27.370331
6.61923,-0.06205,-0.98939,-0.312352,27.4361
4.846035,-0.069942,-1.956587,5.909952,27.468985
2.62148,-0.077177,2.97612,10.552499,27.468985
1.847723,-0.086384,-0.79595,10.939378,27.50187
2.008922,-0.086055,-5.696417,-3.310663,27.633409
2.299081,-0.07915,5.652032,1.009485,27.337446
4.265716,-0.078163,0.332447,6.844909,27.50187
6.748189,-0.080136,3.814357,-3.310663,27.534754
6.941629,-0.075203,7.264028,-5.567457,27.666293
5.458593,-0.076848,2.395801,-3.407383,27.764947
3.234039,-0.0877,-6.147776,-1.827627,27.4361
1.589803,-0.094605,1.976682,0.332447,27.403216
0.461406,-0.100196,-1.795388,1.041725,27.534754
0.396927,-0.103156,-0.82819,1.170684,27.567639
2.557001,-0.105457,-0.344591,-2.633625,27.600524
5.136194,-0.104471,-5.374018,-0.054432,27.633409
7.006109,-0.100525,4.652595,-0.505791,27.4361
6.61923,-0.097565,-1.311789,0.461406,27.337446
4.910514,-0.098552,-4.954899,0.783805,27.403216
2.105642,-0.100196,-4.37458,-1.440748,27.50187
0.396927,-0.099209,0.977245,-2.053307,27.600524
0.590366,-0.094605,-3.504103,-0.183392,27.732063
1.654283,-0.088686,-1.763148,5.039474,27.50187
4.297956,-0.086384,2.68596,4.717075,27.534754
6.264591,-0.083754,-2.891545,-3.149464,27.600524
6.200111,-0.086713,2.008922,-5.535217,27.50187
3.588678,-0.093619,2.91164,1.912202,27.50187
1.525323,-0.105786,-0.280112,-0.086672,27.50187
0.010048,-0.115323,2.170122,-3.117224,27.534754
-1.376269,-0.116967,1.912202,-1.118349,27.600524
0.267967,-0.117954,-0.376831,-1.924347,27.764947
4.072277,-0.1219,2.299081,0.106767,27.567639
5.780992,-0.124531,-0.118912,2.234602,27.633409
6.877149,-0.116638,-1.956587,0.816045,27.534754
6.61923,-0.106115,-1.247309,0.848285,27.567639
4.555875,-0.105786,-5.664177,-2.698105,27.468985
0.848285,-0.112692,-0.76371,-1.892107,27.403216
-0.054432,-0.118282,-4.825939,1.815483,27.4361
-0.054432,-0.122229,-3.665302,0.300207,27.962256
1.202924,-0.123544,1.751003,-1.795388,27.403216
3.717638,-0.115323,-1.763148,0.590366,27.699178
6.071151,-0.110061,-1.569708,1.364124,27.468985
7.360748,-0.105129,1.202924,1.396364,27.600524
4.684835,-0.099538,-0.666991,3.169559,27.600524
2.524761,-0.099209,1.783243,1.331884,27.304561
1.493084,-0.102169,3.330759,-0.82819,27.337446
0.687086,-0.09888,-3.407383,-0.441311,27.666293
1.847723,-0.092961,-0.82819,-2.117787,27.534754
4.426916,-0.094277,-1.150589,-5.083858,27.666293
7.521947,-0.094934,-2.150027,-4.310101,27.699178
8.489145,-0.094605,1.783243,-2.891545,27.50187
7.876586,-0.099538,-4.084421,-0.73147,27.468985
5.942192,-0.101182,-1.02163,-0.98939,27.370331
2.105642,-0.091646,-2.085547,-2.150027,27.534754
0.654846,-0.082438,-4.181141,-2.665865,27.534754
0.106767,-0.08474,2.589241,0.429166,27.764947
1.686523,-0.087371,-1.892107,1.202924,27.600524
4.878274,-0.091646,-0.086672,-1.956587,27.50187
7.231788,-0.092961,-3.633062,-0.98939,27.666293
8.037786,-0.086713,-9.178327,5.265153,27.4361
4.942754,-0.082109,2.299081,3.782117,27.4361
2.84716,-0.082109,-0.376831,-1.02163,27.666293
1.751003,-0.086384,-0.95715,-4.66474,27.468985
0.332447,-0.089673,-1.408509,0.267967,27.567639
2.524761,-0.092632,2.62148,5.136194,27.4361
5.619792,-0.096907,5.619792,-0.376831,27.534754
8.456905,-0.108417,2.395801,-3.246184,27.4361
8.747064,-0.118611,4.878274,-0.409071,27.534754
7.392988,-0.124531,-3.536343,4.201236,27.633409
5.716512,-0.13045,-0.92491,3.491958,27.173023
1.557563,-0.142946,-1.859867,-3.600823,27.567639
-0.086672,-0.152811,-0.95715,-2.923784,27.666293
0.751566,-0.151167,-2.407946,0.171247,27.699178
2.68596,-0.150509,-0.86043,1.267404,27.403216
5.877712,-0.151496,5.103954,1.815483,27.567639
7.844347,-0.143275,-5.889856,-2.182266,27.468985
8.070026,-0.129134,-2.407946,0.332447,27.534754
5.394113,-0.123873,10.45578,1.235164,27.4361
3.298519,-0.124531,-1.859867,-0.312352,27.4361
2.299081,-0.124859,-3.858742,1.879963,27.4361
0.332447,-0.125846,-2.504666,-1.892107,27.534754
1.847723,-0.131436,-3.794262,2.7182,27.600524
4.878274,-0.13604,-2.633625,3.975557,27.567639
6.071151,-0.139,6.49027,-2.730345,27.4361
5.265153,-0.139,5.974431,0.074527,27.666293
5.555313,-0.138671,-1.988827,4.555875,27.468985
3.814357,-0.139658,-0.376831,4.297956,27.699178
3.072839,-0.139986,2.84716,-0.73147,27.567639
2.65372,-0.139329,3.524198,-5.664177,27.4361
3.105079,-0.140644,0.816045,1.783243,27.600524
5.909952,-0.146234,1.138445,4.201236,28.093795
6.135631,-0.155113,2.7182,2.105642,27.50187
6.42579,-0.16169,-3.278423,-0.505791,27.600524
6.941629,-0.163663,-5.438497,-4.148901,27.600524
4.362436,-0.164979,-2.730345,1.073965,27.4361
3.266279,-0.162677,-2.698105,0.848285,27.304561
1.525323,-0.150838,1.267404,-4.310101,27.567639
0.751566,-0.136698,0.719326,-5.760897,27.600524
1.525323,-0.132752,-0.409071,-4.890419,27.600524
3.298519,-0.130779,4.072277,2.65372,27.403216
7.006109,-0.13045,5.200674,4.523635,27.699178
7.006109,-0.131765,5.103954,-3.697542,27.699178
7.747627,-0.133409,-6.180015,-2.569145,27.50187
6.65147,-0.12749,0.139007,4.426916,27.50187
4.459156,-0.127161,-1.311789,7.812107,27.4361
4.201236,-0.132423,-1.408509,1.847723,27.633409
4.974994,-0.134067,2.041162,-2.891545,27.567639
7.070589,-0.137684,2.299081,-1.569708,27.633409
7.006109,-0.143275,-1.215069,0.622606,27.633409
8.489145,-0.146563,2.492521,0.396927,27.468985
6.812669,-0.146892,4.459156,-2.698105,27.403216
3.588678,-0.142946,0.429166,-5.180578,27.633409
