Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-6.502415,-0.74934,-5.954336,-3.955462,34.47343
-7.501852,-0.739474,-5.728657,-11.950959,34.506315
-9.049367,-0.732569,5.007234,-9.855365,34.5392
-9.661926,-0.725334,-5.502977,-8.30785,34.407661
-10.629123,-0.713496,-2.569145,-3.310663,34.604969
-11.499601,-0.701986,-2.923784,-0.473551,34.506315
-13.305036,-0.704617,-1.086109,-13.143836,34.5392
-14.917031,-0.710865,-8.404569,-12.853677,34.506315
-16.174387,-0.716455,-3.633062,-6.018816,34.670739
-17.012625,-0.702644,-7.469612,-7.308412,34.835162
-18.463421,-0.670745,-6.663614,-14.852551,34.572084
-20.430055,-0.643122,4.136756,-12.595758,34.769393
-22.39669,-0.61813,-10.081045,-3.600823,34.440546
-23.105968,-0.588863,-3.310663,-3.084984,34.506315
-24.040925,-0.548414,-2.053307,-8.372329,34.703623
-24.814683,-0.526053,-0.76371,-9.694166,34.47343
-25.427241,-0.524409,-8.533529,-6.244495,34.572084
-25.65292,-0.530328,-1.859867,-6.599134,34.374776
-26.072039,-0.530328,2.266841,-10.306724,34.637854
-26.555638,-0.518818,-1.601948,-7.437372,34.604969
-26.716837,-0.511255,-1.150589,-5.051619,34.637854
-25.072602,-0.525395,2.299081,-4.60026,34.736508
-22.944768,-0.531972,5.748752,-3.536343,34.47343
-22.461169,-0.522435,-13.433995,-7.050493,34.703623
-21.945331,-0.491524,-8.630249,1.267404,34.572084
-20.172136,-0.448116,2.331321,2.202362,34.5392
-18.463421,-0.411943,-3.633062,-7.050493,34.506315
-16.722466,-0.383004,2.68596,-0.376831,34.440546
-15.723029,-0.351435,0.235727,-3.633062,34.572084
-14.562392,-0.318221,-2.246746,-2.021067,34.572084
-13.724154,-0.307041,0.300207,-6.212255,34.572084
-13.176076,-0.323483,2.299081,-10.854802,34.604969
-12.273358,-0.344858,5.265153,-2.730345,34.703623
-10.951522,-0.351764,2.008922,-2.536905,34.736508
-9.339527,-0.358341,1.073965,5.168434,34.769393
