Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-3.794262,-0.009434,-0.054432,-0.73147,27.337446
-3.536343,-0.010092,0.106767,0.332447,27.403216
-1.279549,-0.013709,0.848285,1.073965,27.271677
-1.698668,-0.01634,1.073965,0.010048,27.205907
-2.794825,-0.013709,-0.538031,-1.376269,27.107253
-0.344591,-0.008448,-0.344591,-1.988827,27.403216
3.427478,-0.004501,0.203487,-0.69923,27.468985
3.427478,-0.002857,0.042287,-0.409071,27.403216
4.878274,-0.001213,0.267967,-1.472988,27.468985
6.103391,0.004049,-0.022192,-1.150589,27.50187
5.845472,0.007995,-0.76371,0.525886,27.205907
3.846597,0.009968,0.364687,1.396364,27.403216
2.78268,0.007995,0.816045,0.687086,27.337446
2.492521,0.014572,0.300207,-0.118912,27.4361
0.300207,0.015887,1.041725,0.590366,27.50187
-0.538031,0.018189,0.654846,0.977245,27.403216
-0.95715,0.015229,0.816045,0.042287,27.403216
-3.407383,0.012928,0.751566,-1.05387,27.567639
-4.69698,0.007995,1.202924,-0.89267,27.4361
-6.373455,0.00372,1.557563,0.171247,27.600524
-8.21113,0.004049,0.203487,0.783805,27.403216
-10.177764,0.011941,-0.151152,-0.183392,27.468985
-10.725843,0.016874,0.235727,-0.215632,27.337446
-7.759771,0.019833,0.235727,0.977245,27.370331
-6.921533,0.018847,-0.118912,1.202924,27.403216
-5.567457,0.016874,0.203487,0.816045,27.99514
-2.923784,0.016545,0.590366,-0.086672,27.534754
-1.408509,0.019504,-0.86043,0.042287,27.370331
-1.569708,0.020491,-0.118912,0.235727,27.4361
-0.376831,0.024437,1.460844,-0.441311,27.699178
2.557001,0.033316,0.687086,-1.182829,27.633409
3.782117,0.040551,0.332447,-0.634751,27.633409
4.846035,0.042853,0.622606,-0.312352,27.534754
7.779867,0.043839,1.557563,-0.473551,27.468985
7.812107,0.042195,1.073965,-0.79595,27.567639
6.61923,0.04088,0.880525,-1.215069,27.468985
5.039474,0.041208,1.493084,-0.76371,27.50187
3.459718,0.045155,0.461406,-0.247872,27.600524
1.557563,0.054362,0.751566,-0.634751,27.337446
0.396927,0.057651,0.751566,-1.05387,27.337446
1.138445,0.057651,1.331884,-1.247309,27.205907
0.880525,0.056335,1.170684,0.267967,27.370331
-1.988827,0.054362,0.525886,-2.150027,27.50187
-2.246746,0.049758,1.267404,-3.084984,27.468985
-2.569145,0.050087,-0.505791,-1.118349,27.271677
-3.633062,0.051074,-0.247872,0.235727,27.370331
-4.277861,0.056335,0.654846,-1.408509,27.534754
-2.891545,0.060282,0.461406,-4.148901,27.468985
-1.730908,0.062912,0.042287,-1.892107,27.4361
-1.795388,0.060939,-0.312352,0.558126,27.4361
0.751566,0.062255,-0.054432,-0.69923,27.699178
3.878837,0.063241,0.719326,-2.923784,27.238792
5.361873,0.060282,0.171247,-3.052744,27.370331
5.071714,0.063241,-0.054432,-0.69923,27.403216
6.49027,0.069818,0.332447,-0.634751,27.468985
8.037786,0.075737,-0.183392,-2.762585,27.304561
8.489145,0.080341,0.945005,-2.665865,27.304561
8.521385,0.081657,0.751566,-1.150589,27.468985
10.26234,0.083958,0.558126,0.622606,27.403216
9.907701,0.080341,0.042287,-0.69923,27.600524
9.488582,0.076724,0.203487,-1.795388,27.337446
8.327945,0.080012,-0.151152,-0.79595,27.50187
6.329071,0.08626,-0.602511,0.139007,27.337446
4.072277,0.093166,0.880525,-0.215632,27.304561
2.008922,0.093166,0.945005,-1.698668,27.567639
1.525323,0.093495,-0.151152,-2.085547,27.304561
0.880525,0.094153,0.525886,-0.409071,27.4361
0.267967,0.091522,0.622606,-0.441311,27.4361
1.202924,0.091193,0.719326,-1.182829,27.50187
0.622606,0.09218,0.719326,-1.440748,27.403216
-1.182829,0.095468,0.203487,-0.95715,27.304561
-1.408509,0.100072,0.525886,-0.151152,27.534754
-1.05387,0.102374,0.558126,-0.602511,27.534754
-0.151152,0.10632,0.848285,-1.505228,27.403216
1.557563,0.106649,0.912765,-0.92491,27.337446
4.974994,0.104018,0.687086,0.235727,27.732063
6.65147,0.100401,0.493646,0.654846,27.633409
7.328508,0.099743,-0.054432,-0.247872,27.337446
7.521947,0.102374,1.041725,-0.69923,27.4361
7.328508,0.105662,0.945005,0.203487,27.567639
7.167308,0.105005,1.106205,0.622606,27.468985
7.167308,0.102374,1.170684,0.235727,27.600524
7.779867,0.098099,0.654846,-0.247872,27.666293
7.457468,0.098757,0.235727,0.235727,27.534754
6.748189,0.098757,0.687086,0.654846,27.205907
6.135631,0.103032,0.912765,0.525886,27.50187
