Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-1.311789,0.181297,-0.69923,0.171247,36.578052
0.429166,0.187545,-1.118349,0.429166,36.512283
2.105642,0.190834,-0.634751,0.590366,36.545168
0.654846,0.192807,-1.827627,0.945005,36.413629
-0.183392,0.191492,-1.472988,0.493646,36.545168
-0.280112,0.18919,-1.344029,0.622606,36.512283
-0.247872,0.189518,-1.440748,0.848285,36.446513
-1.02163,0.191492,-1.118349,0.590366,36.610937
-1.182829,0.194451,-1.730908,-0.086672,36.413629
-0.79595,0.195767,-1.440748,-0.054432,36.479398
-0.280112,0.199713,-1.182829,0.945005,36.446513
0.848285,0.204317,-1.601948,1.009485,36.512283
-0.086672,0.205303,-1.215069,0.106767,36.578052
-1.472988,0.202015,-1.892107,0.396927,36.413629
-2.343466,0.201028,-1.924347,0.783805,36.347859
-1.247309,0.202343,-1.344029,0.751566,36.347859
-1.182829,0.20629,-1.569708,0.300207,36.479398
-2.536905,0.208263,-1.440748,0.525886,36.479398
-1.666428,0.213195,-1.537468,0.751566,36.610937
1.170684,0.217142,-2.278986,0.267967,36.808245
0.332447,0.216813,-2.214506,0.235727,36.512283
-1.730908,0.209907,-1.859867,0.139007,36.413629
-1.827627,0.206618,-1.859867,-0.054432,36.578052
-0.538031,0.207934,-1.859867,0.171247,36.380744
-1.215069,0.208263,-1.666428,0.622606,36.545168
-2.633625,0.208263,-1.440748,0.687086,36.446513
-1.472988,0.212209,-1.440748,0.300207,36.446513
0.783805,0.216484,-1.666428,0.106767,36.413629
0.493646,0.216813,-1.988827,0.719326,36.545168
-1.408509,0.213195,-1.859867,0.364687,36.578052
-1.730908,0.21188,-1.634188,0.235727,36.413629
-1.118349,0.21188,-2.246746,0.203487,36.347859
-1.311789,0.212867,-1.182829,-0.022192,36.413629
-1.988827,0.216484,-0.82819,-0.022192,36.512283
-2.150027,0.217799,-1.472988,0.332447,36.413629
-0.89267,0.220759,-1.472988,0.332447,36.545168
0.622606,0.221088,-1.827627,0.042287,36.578052
-0.82819,0.22043,-1.344029,-0.118912,36.578052
-2.246746,0.21747,-1.569708,0.139007,36.446513
-2.214506,0.212538,-1.666428,0.590366,36.479398
-1.472988,0.210565,-1.247309,0.235727,36.314975
-2.117787,0.210565,-1.02163,-0.215632,36.413629
-3.213944,0.210565,-1.344029,0.429166,36.512283
-1.537468,0.212867,-1.440748,0.267967,36.413629
0.783805,0.212867,-0.82819,-0.280112,36.84113
-0.570271,0.210236,-0.76371,-0.344591,36.446513
-1.859867,0.204645,-0.86043,0.042287,36.512283
-1.376269,0.20037,-0.92491,-0.086672,36.380744
-1.02163,0.196424,-0.312352,-0.69923,36.446513
-2.472426,0.195767,-0.312352,-0.473551,36.380744
-1.956587,0.194122,-1.118349,-0.086672,36.610937
-1.05387,0.194122,-0.602511,-0.247872,36.512283
-0.054432,0.192149,-0.666991,-0.247872,36.347859
0.364687,0.188532,-1.118349,-0.086672,36.610937
-0.602511,0.183928,-1.376269,-0.376831,36.380744
-1.440748,0.178995,-0.666991,-0.183392,36.380744
-2.053307,0.173734,-0.86043,-0.280112,36.479398
-1.924347,0.168143,-0.89267,-0.570271,36.578052
-1.408509,0.164855,-0.022192,-0.634751,36.578052
-2.536905,0.161238,-0.280112,-0.505791,36.643822
-1.569708,0.161238,-0.022192,-0.634751,36.643822
0.493646,0.159264,0.461406,-0.634751,36.610937
-0.312352,0.155318,-0.054432,-0.054432,36.479398
-2.085547,0.151372,-0.022192,-0.473551,36.413629
-2.601385,0.148413,-0.118912,-1.05387,36.380744
-1.859867,0.146111,-0.151152,-0.376831,36.775361
-2.246746,0.148741,0.332447,-0.215632,36.380744
-2.988264,0.151372,-0.054432,-0.376831,36.512283
-1.956587,0.154661,0.171247,-0.69923,36.578052
-0.280112,0.155976,-0.118912,-0.82819,36.742476
-0.086672,0.154003,-0.505791,-0.312352,36.775361
-1.666428,0.150057,-0.151152,-0.312352,36.578052
-1.924347,0.148413,0.493646,-0.73147,36.545168
-1.892107,0.146439,-0.183392,-0.215632,36.479398
-2.407946,0.147097,0.203487,-0.151152,36.380744
-1.956587,0.148084,0.171247,-0.118912,36.249205
-2.762585,0.146439,0.042287,-0.022192,36.28209
-1.569708,0.147097,0.654846,-0.247872,36.150551
0.267967,0.148413,-0.409071,-0.409071,36.380744
-1.311789,0.147426,0.010048,-0.022192,36.512283
-2.569145,0.147097,0.139007,-0.118912,36.512283
-2.730345,0.141836,0.171247,-0.344591,36.545168
-2.278986,0.138547,0.139007,-0.409071,36.808245
-2.730345,0.137889,0.139007,-0.151152,36.578052
-4.019941,0.135916,0.687086,-0.215632,36.676707
-2.440186,0.133943,0.171247,-0.634751,36.512283
-0.95715,0.130984,0.332447,-0.634751,36.380744
-1.408509,0.128682,0.267967,-0.505791,36.347859
-2.859305,0.125722,0.300207,-0.086672,36.249205
-2.698105,0.123749,0.106767,0.010048,36.479398
-2.569145,0.119474,-0.022192,-0.69923,36.676707
-3.987701,0.118816,-0.086672,-0.602511,36.610937
-3.246184,0.120132,-0.538031,-0.086672,36.84113
-2.988264,0.120132,-0.151152,0.074527,36.742476
-1.988827,0.119145,0.171247,0.267967,36.939784
-1.215069,0.118159,-0.473551,0.074527,36.347859
-2.311226,0.117172,-0.473551,-0.022192,36.347859
-2.601385,0.114212,0.042287,0.074527,36.314975
-3.729782,0.114212,0.042287,-0.505791,36.610937
-4.148901,0.118487,-0.376831,-0.79595,36.643822
-3.181704,0.120132,0.203487,-0.69923,36.446513
-4.922659,0.121776,0.396927,-0.376831,36.545168
-3.278423,0.125722,-0.441311,-0.505791,36.380744
-2.053307,0.129011,-0.505791,-0.82819,36.347859
-2.311226,0.130984,0.139007,-0.280112,36.578052
-3.149464,0.131312,-0.344591,0.010048,36.479398
-3.890982,0.129997,-1.05387,-0.280112,36.380744
-3.246184,0.129997,-0.69923,-0.312352,36.150551
-4.019941,0.13197,-0.473551,-0.344591,36.512283
-4.148901,0.132299,-0.82819,-0.602511,36.446513
-3.084984,0.13493,-0.538031,-0.247872,36.578052
-2.182266,0.136245,-0.441311,-0.054432,35.887473
-1.150589,0.136574,-0.95715,-0.247872,36.479398
-3.149464,0.135588,-0.86043,0.074527,36.512283
-3.181704,0.136574,-0.344591,0.364687,36.578052
-3.794262,0.136245,-1.118349,0.364687,36.512283
-4.987139,0.133614,-1.344029,-0.022192,36.479398
-3.600823,0.134272,-0.82819,-0.312352,36.512283
-5.051619,0.136574,-0.505791,-0.247872,36.446513
-3.536343,0.139863,-0.98939,-0.118912,36.545168
-2.117787,0.138547,-1.537468,-0.054432,36.413629
-3.084984,0.136903,-0.505791,-0.280112,36.578052
-3.633062,0.137232,-0.118912,-0.215632,36.479398
-4.729219,0.137232,-0.344591,-0.054432,36.380744
-4.245621,0.139205,-0.344591,-0.054432,36.479398
-4.084421,0.141507,-0.086672,0.171247,36.380744
-5.309538,0.143151,-0.183392,0.106767,36.578052
-3.762022,0.144795,-0.118912,0.300207,36.512283
-3.310663,0.145124,-0.344591,0.267967,36.512283
-2.923784,0.142822,-0.86043,0.364687,36.413629
-4.66474,0.141178,-1.02163,0.654846,36.610937
-4.858179,0.14052,-1.182829,0.429166,36.610937
-4.729219,0.137561,-0.409071,0.235727,36.742476
-6.147776,0.133614,-0.79595,0.203487,36.545168
-4.761459,0.132299,-0.69923,0.654846,36.479398
-5.180578,0.136574,-0.086672,0.654846,36.314975
-4.342341,0.143151,-0.376831,-0.183392,36.643822
-2.536905,0.148084,-0.183392,-0.054432,36.380744
-4.37458,0.14907,0.171247,0.139007,36.643822
-3.762022,0.150386,-0.312352,-0.086672,36.512283
-4.954899,0.153674,0.010048,-0.312352,36.610937
-5.051619,0.159264,-0.118912,-0.505791,36.545168
-3.955462,0.164197,-0.376831,0.332447,36.610937
-5.664177,0.16913,-0.538031,0.945005,36.413629
-3.858742,0.172418,-0.666991,0.106767,36.347859
-3.375143,0.173405,-0.79595,0.332447,36.28209
-3.600823,0.170774,-0.82819,0.945005,36.28209
-4.310101,0.167157,-0.95715,0.461406,36.446513
-5.438497,0.162882,-1.344029,0.171247,36.446513
-5.180578,0.161895,-0.73147,0.106767,37.071323
-5.986576,0.16354,-0.505791,0.719326,36.643822
-5.535217,0.164197,-0.69923,0.654846,36.775361
-4.922659,0.167157,-0.505791,-0.215632,36.479398
-4.60026,0.167486,-0.280112,0.106767,36.380744
-2.794825,0.166499,-0.376831,0.558126,36.446513
-4.213381,0.165841,-0.086672,0.880525,36.347859
-3.536343,0.165513,-0.79595,0.171247,36.545168
-4.245621,0.163868,-0.79595,0.042287,36.347859
-4.858179,0.160251,-0.473551,0.461406,36.512283
-3.278423,0.156963,-0.666991,0.267967,36.512283
-4.6325,0.159264,-0.086672,-0.280112,36.643822
-3.342903,0.162553,0.203487,-0.73147,36.413629
-2.214506,0.160909,-0.602511,-0.280112,36.610937
-3.729782,0.157949,-0.73147,-0.183392,36.479398
-3.246184,0.15762,-0.215632,-0.602511,36.545168
-4.890419,0.157291,-0.73147,-0.602511,36.545168
-4.60026,0.156963,-0.473551,-0.538031,36.249205
-4.69698,0.156963,0.074527,-0.280112,36.446513
-5.309538,0.16058,-0.022192,-0.473551,36.314975
-3.729782,0.168472,-0.666991,-0.473551,36.347859
-4.019941,0.174391,-0.441311,-0.054432,36.249205
-2.956024,0.174391,-0.409071,0.139007,36.512283
-4.019941,0.172418,-0.280112,-0.086672,36.545168
-3.890982,0.168801,-0.280112,-0.118912,36.446513
-4.310101,0.164197,-0.570271,-0.054432,36.643822
-5.180578,0.161566,0.171247,-0.473551,36.512283
-3.826502,0.160909,-0.054432,-0.376831,36.610937
-4.310101,0.162882,0.171247,-0.086672,36.545168
-3.955462,0.162224,0.525886,-0.441311,36.775361
-2.311226,0.162553,0.171247,-0.73147,36.545168
-4.277861,0.165841,0.139007,-0.312352,36.347859
-3.246184,0.168472,0.300207,-0.280112,36.479398
-4.761459,0.168143,0.139007,-0.247872,36.446513
-4.922659,0.16913,0.074527,-0.76371,36.512283
-4.148901,0.173405,0.010048,-1.376269,36.479398
-4.890419,0.176693,-0.118912,-0.73147,36.314975
-3.407383,0.178995,-0.280112,-0.473551,36.479398
-3.471863,0.175378,-0.376831,-1.118349,36.545168
-3.149464,0.169459,-0.473551,-1.666428,36.578052
-2.923784,0.164855,-0.666991,-1.730908,36.512283
-3.762022,0.162553,-0.69923,-0.82819,36.347859
-3.665302,0.159264,-0.312352,-0.92491,36.512283
-4.50354,0.158278,-0.086672,-1.408509,36.512283
-3.375143,0.159593,0.139007,-1.634188,36.512283
-3.052744,0.162882,0.590366,-0.473551,36.578052
-3.600823,0.162553,0.687086,-0.151152,36.610937
-1.311789,0.156305,0.042287,-1.118349,36.709591
-3.020504,0.153016,0.042287,-0.98939,36.479398
-2.698105,0.152688,-0.215632,-0.666991,36.610937
-4.245621,0.151043,-0.344591,-0.86043,36.21632
-4.4713,0.14907,-0.022192,-0.86043,36.610937
-3.794262,0.147755,-0.118912,-0.73147,36.479398
-4.69698,0.148413,0.106767,-0.473551,36.380744
-3.826502,0.149399,0.364687,-0.441311,36.28209
-3.149464,0.148413,0.461406,-0.73147,36.413629
-3.987701,0.147755,0.687086,-1.02163,36.413629
-3.342903,0.146439,0.300207,-1.247309,36.413629
-4.69698,0.146439,-0.151152,-1.182829,36.545168
-4.40682,0.147426,0.396927,-1.505228,36.314975
-4.6325,0.148741,0.267967,-1.795388,36.413629
-4.148901,0.148413,-0.086672,-2.117787,36.512283
-2.923784,0.153674,0.042287,-1.537468,36.578052
-2.988264,0.156305,0.461406,-1.763148,36.479398
-1.763148,0.155647,0.010048,-1.698668,36.578052
-1.924347,0.154989,0.461406,-1.279549,36.479398
-1.698668,0.153016,-0.376831,-1.279549,36.446513
-2.698105,0.152688,-0.151152,-0.82819,36.347859
-2.440186,0.151043,0.783805,-0.73147,36.446513
-1.698668,0.151043,0.300207,-0.666991,36.479398
-1.666428,0.156305,0.654846,-0.73147,36.512283
-1.763148,0.160251,0.461406,-0.79595,36.578052
-0.505791,0.158278,0.558126,-0.79595,36.347859
-2.246746,0.156634,0.816045,-1.118349,36.610937
-1.698668,0.153674,0.235727,-1.118349,36.479398
-3.858742,0.153345,0.622606,-0.441311,36.479398
-3.794262,0.15203,1.235164,-0.151152,36.610937
-4.181141,0.151372,0.848285,-0.344591,36.380744
-4.116661,0.14907,0.751566,0.267967,36.545168
