Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
35.151557,-0.129792,-6.953773,-2.053307,32.927848
34.0554,-0.133738,-1.537468,-2.504666,32.993618
33.797481,-0.129792,-3.536343,2.299081,32.993618
33.152682,-0.131108,-6.051056,-4.858179,32.960733
33.346122,-0.125846,-3.149464,-10.145524,33.092272
33.604041,-0.105457,-4.761459,-3.729782,32.993618
33.636281,-0.084411,-5.922096,-1.795388,32.993618
32.798043,-0.066982,3.105079,-2.053307,32.927848
32.056525,-0.05613,2.202362,0.042287,32.960733
31.443966,-0.04495,-1.247309,-0.118912,32.993618
29.86421,-0.056459,-1.730908,1.396364,32.894964
28.639093,-0.06205,-0.247872,6.45803,32.894964
28.252214,-0.064023,-2.343466,9.037223,32.894964
28.252214,-0.068298,0.332447,1.106205,32.960733
27.607416,-0.04495,-6.502415,6.49027,32.993618
26.672458,-0.010421,-7.179453,10.48802,32.829194
25.8987,0.023451,0.042287,7.135068,32.862079
24.222224,0.066858,-1.02163,10.745939,32.894964
22.932627,0.108951,4.330196,7.941066,32.862079
21.77199,0.141178,6.45803,7.554187,32.894964
20.675833,0.150714,5.716512,8.618104,33.026503
19.644156,0.14907,7.070589,-2.311226,32.993618
18.0644,0.134601,9.553062,-4.50354,32.993618
16.420164,0.098428,9.843221,7.360748,32.927848
14.646969,0.047128,13.389612,4.362436,32.927848
12.615854,-0.017984,14.937128,-3.310663,32.993618
11.294017,-0.059419,14.324569,-3.665302,32.960733
9.520822,-0.096907,15.420727,5.909952,32.960733
8.231225,-0.124531,15.420727,6.006671,32.829194
7.135068,-0.142288,17.000483,1.751003,32.927848
5.329633,-0.155442,18.741438,-1.408509,32.894964
3.105079,-0.152811,15.775366,-1.666428,32.993618
1.041725,-0.12749,19.225037,3.201799,32.894964
-1.376269,-0.100525,17.83872,2.94388,33.026503
-3.536343,-0.074217,14.904888,-1.730908,33.026503
-5.245058,-0.057775,15.775366,-1.730908,32.894964
-7.114973,-0.045278,19.257277,-2.633625,32.927848
-8.920408,-0.018642,14.872648,-0.570271,32.993618
-11.144962,-0.015024,7.618667,-2.536905,33.092272
-14.046553,-0.014696,11.261777,-7.147213,32.927848
-17.496224,-0.012723,12.261215,-3.955462,32.960733
-20.623495,-0.035084,13.583051,-3.987701,32.993618
-22.557889,-0.028836,20.514634,-12.918157,32.993618
-24.621243,-0.001542,9.843221,-16.593506,33.026503
-26.845797,0.002404,13.905451,-4.6325,33.059387
-28.973631,0.008324,17.000483,-5.922096,32.960733
-31.971942,0.021149,15.646406,-6.566894,32.927848
-34.841293,0.019176,18.193359,-8.17889,32.894964
-36.614488,0.002076,20.450154,-12.660237,32.960733
-38.226483,-0.037715,17.322882,0.945005,32.960733
-40.322077,-0.075532,13.131693,1.235164,33.092272
-42.67559,-0.103813,17.161682,-2.665865,33.026503
-44.609984,-0.130121,15.388487,-1.730908,32.894964
-46.189739,-0.141631,15.614166,-3.794262,32.927848
-47.060217,-0.126832,9.262903,3.717638,32.927848
-48.059654,-0.115323,11.229538,-3.504103,32.960733
-49.38149,-0.082109,15.033848,-13.530715,32.960733
-50.477646,-0.05054,21.73975,-7.566332,32.894964
-51.863962,-0.016669,21.062712,-4.6325,32.993618
-53.250278,0.007995,17.9032,-8.30785,32.927848
-53.604917,-0.001871,2.78268,-8.14665,33.059387
-53.862836,-0.000884,28.832533,-6.405695,32.993618
-54.056276,0.005693,31.121567,-9.629686,33.388234
-52.960119,0.001747,8.489145,-4.60026,32.960733
-52.50876,-0.011078,17.516321,-1.247309,32.993618
-51.315884,-0.019299,14.453529,-7.147213,33.059387
-50.123008,-0.010749,15.710886,-4.729219,33.026503
-48.897891,0.03233,16.581364,-4.50354,33.092272
-48.188613,0.073107,11.132818,-7.372892,32.993618
-47.318136,0.092509,10.13338,0.332447,32.960733
-45.89958,0.09777,18.515759,-1.795388,32.960733
-44.609984,0.088891,13.647531,-14.272233,33.190926
-42.933509,0.061597,23.126067,-11.241681,33.059387
-40.708956,0.022135,15.646406,-10.693603,32.993618
-38.710082,-0.022917,10.16562,-8.694728,33.092272
-37.098087,-0.045607,17.96768,-9.855365,32.960733
-36.292089,-0.069284,14.808168,-12.144399,32.927848
-36.388809,-0.11894,10.778179,-7.501852,32.960733
-35.034733,-0.165636,12.261215,2.62148,32.796309
-33.390498,-0.204112,10.552499,-5.051619,33.190926
-32.068662,-0.241271,0.203487,-7.372892,32.993618
-30.553386,-0.257056,-3.117224,7.908826,32.862079
