Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
2.234602,0.004706,-0.344591,2.62148,27.863602
1.783243,0.004706,-2.601385,0.429166,27.732063
2.073402,0.003062,1.525323,0.622606,28.159564
3.395238,0.001089,-1.05387,1.493084,27.764947
4.652595,0.002404,-0.312352,2.299081,27.764947
4.362436,0.007008,-0.79595,2.137882,27.896486
3.040599,0.014572,-1.150589,-2.343466,27.666293
1.976682,0.022464,0.171247,-1.150589,27.896486
1.106205,0.026739,-1.763148,1.009485,27.962256
0.751566,0.030356,-2.472426,1.041725,27.896486
2.041162,0.033645,0.783805,-0.69923,27.764947
4.201236,0.034631,-0.151152,-0.92491,27.699178
7.167308,0.034303,-0.82819,2.234602,27.699178
8.424665,0.032001,-0.215632,2.75044,27.666293
7.844347,0.030685,-0.118912,1.138445,27.699178
6.200111,0.027397,-0.73147,-0.441311,28.028025
2.363561,0.021478,-3.020504,-0.376831,27.929371
0.558126,0.021478,-0.634751,0.590366,27.732063
0.300207,0.022135,-1.569708,0.300207,27.699178
1.235164,0.023451,1.654283,1.396364,27.403216
4.265716,0.030028,2.589241,2.073402,27.863602
6.296831,0.03792,-0.86043,1.170684,27.929371
6.55475,0.042195,0.751566,2.363561,27.699178
4.136756,0.044168,0.945005,1.622043,27.896486
2.008922,0.04351,-2.794825,2.75044,27.929371
1.267404,0.04351,1.138445,1.589803,27.929371
1.235164,0.043839,0.106767,-0.92491,27.896486
4.201236,0.041208,-0.602511,-0.602511,27.797832
7.618667,0.035618,2.395801,-0.054432,28.028025
9.198423,0.032658,-2.569145,-0.344591,27.863602
8.876024,0.032658,-2.472426,-0.76371,27.764947
5.909952,0.033316,0.751566,-1.311789,27.633409
2.81492,0.033974,-1.601948,-1.408509,27.863602
-0.73147,0.036276,0.461406,0.719326,27.797832
-1.344029,0.04088,-2.311226,1.073965,27.699178
0.364687,0.045812,-2.956024,-0.634751,27.830717
3.234039,0.046799,1.847723,0.332447,27.238792
6.65147,0.048443,-2.859305,-0.73147,27.863602
7.844347,0.050745,0.267967,1.460844,27.797832
7.521947,0.053376,1.267404,1.235164,27.896486
5.168434,0.054362,-3.600823,-0.95715,28.225334
2.75044,0.055349,1.267404,-0.76371,27.830717
2.589241,0.053705,1.686523,-1.472988,27.830717
2.557001,0.04943,-0.376831,0.654846,27.863602
4.620355,0.042524,-1.408509,-0.79595,27.896486
7.264028,0.031672,-2.633625,-0.95715,27.797832
8.198986,0.020491,0.235727,1.460844,27.929371
7.392988,0.013914,-3.600823,0.622606,27.666293
5.168434,0.010297,2.234602,-0.344591,27.764947
2.524761,0.008324,-0.183392,0.300207,27.666293
-0.89267,0.007008,-8.598009,0.267967,27.797832
-2.117787,0.007666,-4.213381,-0.86043,28.028025
1.106205,0.008324,1.686523,-0.82819,27.962256
4.297956,0.008981,-0.054432,-1.05387,27.929371
7.715387,0.010297,-0.118912,-1.118349,27.830717
9.617542,0.009968,-1.118349,0.203487,27.797832
9.456342,0.009968,0.558126,0.267967,27.764947
7.038349,0.011612,2.97612,-0.344591,27.764947
3.072839,0.009968,-0.376831,-0.538031,27.764947
2.7182,0.007995,-4.245621,0.687086,27.929371
3.169559,-0.000226,0.203487,2.170122,27.797832
4.362436,-0.009105,-0.570271,1.041725,27.929371
6.49027,-0.015682,-0.82819,1.557563,27.929371
7.167308,-0.021273,-3.729782,0.010048,27.732063
6.038911,-0.026534,-1.698668,-0.86043,27.863602
3.588678,-0.025876,2.91164,-0.344591,27.633409
1.267404,-0.022917,-2.504666,-2.182266,27.830717
-0.73147,-0.021273,-1.247309,-0.312352,27.699178
-0.76371,-0.016669,-1.215069,-0.89267,27.896486
3.362998,-0.012394,-0.022192,-0.312352,27.962256
7.070589,-0.011407,0.106767,2.234602,27.962256
9.262903,-0.013709,-0.473551,0.042287,27.600524
10.42354,-0.015024,-2.278986,2.363561,27.732063
9.520822,-0.016011,-5.083858,2.94388,27.830717
5.974431,-0.02193,-0.602511,0.267967,28.028025
2.105642,-0.028507,5.942192,-1.440748,27.962256
1.235164,-0.032125,-3.149464,-0.634751,27.830717
3.008359,-0.036071,-1.795388,-0.76371,27.863602
3.911077,-0.035413,-0.82819,-0.92491,27.797832
6.264591,-0.032782,-0.441311,-0.666991,27.797832
7.747627,-0.034426,0.654846,-1.376269,27.633409
6.42579,-0.034426,-1.698668,1.460844,27.732063
3.524198,-0.029494,0.977245,1.073965,27.732063
1.267404,-0.027192,-1.827627,2.202362,27.830717
0.171247,-0.026863,-3.407383,3.685398,27.896486
0.912765,-0.028836,-0.441311,0.719326,28.028025
4.168996,-0.031467,-1.698668,2.105642,28.06091
8.198986,-0.034755,-3.084984,2.68596,27.929371
9.939941,-0.038373,0.816045,2.008922,27.797832
9.520822,-0.043305,-1.05387,1.976682,27.666293
