Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
48.369927,0.268771,-13.240556,-6.824814,27.173023
47.821848,0.267455,-12.660237,-7.243933,27.238792
49.852963,0.275676,-14.014314,-3.826502,27.271677
50.658961,0.276334,-14.788071,-2.698105,27.140138
51.04584,0.306917,-11.72528,-2.794825,27.403216
48.950245,0.304615,-15.33615,-4.69698,27.4361
44.791295,0.315796,-11.531841,-0.634751,27.107253
42.3733,0.318427,-14.723592,-2.085547,27.074368
42.34106,0.336184,-16.013188,-4.890419,27.008599
40.342185,0.341446,-11.177202,-6.083296,27.140138
37.505072,0.363479,-11.273921,-5.277298,27.205907
38.601229,0.361506,-10.951522,-5.083858,27.271677
39.858586,0.370056,-12.950397,-9.694166,27.238792
37.666271,0.395706,-10.274484,-14.239993,27.173023
39.632907,0.404584,-8.791448,-11.112722,27.304561
39.117068,0.430892,-6.953773,-5.277298,27.4361
38.11763,0.46575,-10.758083,-5.825376,27.337446
37.891951,0.463777,-13.337275,-6.405695,27.205907
39.052588,0.458187,-13.756394,-6.115536,27.205907
38.504509,0.463777,-11.241681,-7.501852,27.205907
39.407227,0.468052,-12.789197,-5.760897,27.304561
39.729626,0.463448,-11.435121,-6.115536,27.173023
36.634594,0.439113,-9.049367,-10.016565,27.008599
32.314444,0.445362,-12.756957,-8.630249,27.140138
31.057087,0.448321,-9.017128,-6.373455,27.304561
28.961492,0.44569,-3.762022,-4.181141,27.370331
26.607978,0.436154,-6.792574,-6.244495,27.271677
26.188859,0.428261,-6.405695,-9.146087,27.173023
24.447904,0.420698,-7.082733,-2.601385,27.107253
20.643593,0.421356,-4.890419,-0.215632,27.173023
19.386236,0.391759,-1.086109,-1.924347,27.238792
18.934878,0.375317,-2.601385,-5.567457,27.107253
17.709761,0.359204,-5.406258,-9.242807,26.942829
16.355684,0.364136,-1.440748,1.654283,26.975714
16.968243,0.346707,0.977245,-3.439623,27.140138
17.064962,0.323688,0.139007,-9.565206,27.304561
17.548561,0.283898,-0.344591,-5.696417,27.238792
17.96768,0.283569,0.267967,-7.953211,27.271677
20.611353,0.295407,-0.538031,-5.245058,27.337446
19.644156,0.314152,-1.698668,-6.663614,27.173023
18.547999,0.310534,-2.214506,-11.402881,27.205907
20.998232,0.30593,-2.117787,-8.340089,27.173023
23.964305,0.305601,1.041725,-7.114973,27.107253
26.640218,0.301984,0.300207,-6.115536,26.942829
25.350621,0.293434,0.654846,-5.986576,27.074368
21.96543,0.280938,-0.344591,-9.178327,27.238792
18.967118,0.269099,-1.569708,-9.146087,27.238792
20.224474,0.258905,1.460844,-3.826502,27.271677
21.77199,0.259234,2.331321,-5.277298,27.205907
19.805355,0.259563,-2.504666,-7.211693,27.271677
17.258402,0.239174,-1.02163,-10.790323,27.205907
14.00217,0.221088,0.558126,-4.6325,27.074368
13.776491,0.218786,-1.344029,-2.117787,27.107253
14.13113,0.196753,-0.247872,-7.114973,27.173023
15.839846,0.193465,-0.570271,-8.27561,27.140138
17.129442,0.191492,-0.344591,-6.147776,27.205907
15.066088,0.19774,1.396364,-5.793137,27.008599
13.840971,0.181297,-2.117787,-5.567457,27.173023
16.323444,0.171432,-1.344029,-10.725843,27.173023
18.515759,0.141836,-0.247872,-9.339527,27.074368
20.998232,0.147097,-4.052181,-7.727531,27.468985
22.06215,0.151043,-0.95715,-8.17889,27.238792
21.417351,0.168801,-2.214506,-7.308412,27.271677
24.963742,0.161566,-4.277861,-7.663051,27.173023
26.801418,0.153674,-4.793699,-2.762585,27.107253
26.898138,0.144466,-3.407383,-2.730345,27.205907
26.672458,0.151701,-3.697542,-4.53578,27.107253
26.479019,0.147426,-5.535217,0.525886,27.173023
26.350059,0.156305,-5.051619,0.461406,27.140138
24.738063,0.164197,-4.084421,2.331321,27.107253
26.543498,0.170116,-4.277861,0.074527,27.4361
29.316132,0.183928,-4.277861,-3.439623,27.337446
25.608541,0.180968,-2.923784,0.429166,27.107253
20.740313,0.178009,-2.085547,3.105079,27.271677
16.323444,0.19182,-2.988264,1.622043,27.173023
