Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
0.429166,0.073764,1.009485,-3.826502,29.113221
0.106767,0.076066,1.944442,-3.213944,29.17899
-0.247872,0.075408,1.847723,-1.666428,29.17899
0.783805,0.080012,2.234602,-0.570271,29.113221
0.429166,0.088234,2.105642,-0.118912,29.409183
-0.98939,0.097441,1.235164,0.880525,29.277645
-2.665865,0.104347,0.751566,1.396364,29.17899
-2.504666,0.111582,1.106205,0.945005,29.211875
-2.053307,0.119145,2.299081,-0.602511,29.080336
-1.634188,0.121447,2.524761,-2.214506,29.146106
-1.988827,0.116514,2.170122,-2.569145,29.606492
-1.150589,0.11487,2.041162,-2.343466,29.343414
0.267967,0.117501,3.491958,-2.536905,29.409183
-0.054432,0.121447,3.911077,-2.375706,29.17899
-2.311226,0.125064,1.783243,-1.311789,29.080336
-1.988827,0.126051,-0.441311,0.622606,29.146106
-1.150589,0.123749,-1.02163,0.977245,29.211875
-0.98939,0.120132,-1.408509,-0.215632,29.277645
-1.859867,0.121118,-1.634188,0.300207,29.17899
-1.956587,0.122105,-1.666428,0.719326,29.343414
-0.666991,0.118159,-1.118349,0.042287,29.014567
-1.537468,0.115857,-0.602511,-1.086109,29.17899
-3.213944,0.119145,-0.247872,-2.504666,29.211875
-4.245621,0.124078,0.010048,-2.601385,29.113221
-3.536343,0.125393,-0.409071,-2.343466,29.146106
-2.698105,0.125393,0.042287,-2.375706,29.113221
-1.795388,0.12342,-0.247872,-2.053307,29.277645
-1.086109,0.122434,-1.086109,-1.472988,29.277645
1.267404,0.127366,-1.569708,-0.666991,29.211875
2.589241,0.127366,-1.086109,0.074527,29.310529
3.234039,0.124736,-0.86043,0.042287,28.850143
2.81492,0.125064,-1.569708,0.010048,29.211875
4.201236,0.127695,-2.117787,0.267967,29.113221
6.39355,0.130984,-2.665865,0.687086,29.310529
7.908826,0.133286,-2.794825,0.042287,29.376299
8.134506,0.136574,-1.924347,-1.215069,29.24476
8.747064,0.136574,-1.988827,-0.666991,29.211875
10.778179,0.135916,-2.762585,-0.118912,29.113221
10.42354,0.141178,-3.181704,-0.054432,29.047451
8.585865,0.146768,-2.053307,-0.151152,29.310529
7.941066,0.155318,-1.956587,-0.086672,28.948797
8.231225,0.164197,-1.892107,0.880525,29.146106
8.134506,0.168801,-2.343466,1.364124,29.146106
7.328508,0.16913,-1.763148,1.041725,29.211875
7.038349,0.17209,-0.344591,1.396364,30.395725
7.876586,0.176365,-0.538031,1.879963,29.17899
7.360748,0.179324,-0.76371,1.944442,29.047451
6.58699,0.179653,-0.570271,1.202924,29.146106
5.200674,0.180968,-1.247309,0.687086,29.24476
5.780992,0.186888,-1.795388,0.945005,29.113221
7.006109,0.189518,-1.634188,0.751566,29.24476
7.941066,0.184586,-1.634188,-0.280112,29.014567
7.554187,0.179653,-1.376269,-1.02163,28.488411
8.037786,0.179653,-1.02163,-0.247872,29.113221
9.520822,0.183599,-1.601948,1.106205,29.146106
9.133943,0.190505,-1.537468,1.041725,29.047451
7.199548,0.192807,-0.95715,1.009485,29.17899
6.909389,0.195109,-2.053307,1.557563,29.146106
7.844347,0.195767,-2.569145,1.912202,29.211875
8.327945,0.203988,-2.053307,1.557563,29.146106
7.392988,0.210236,-1.892107,0.332447,29.376299
7.199548,0.211222,-1.150589,0.010048,29.770915
8.456905,0.210565,-0.505791,0.880525,29.277645
7.941066,0.212538,-0.086672,0.429166,28.850143
6.780429,0.212538,-0.312352,-0.215632,29.24476
5.877712,0.216813,-0.086672,0.074527,28.981682
6.58699,0.21747,-0.409071,0.622606,29.17899
7.296268,0.217142,-1.150589,0.558126,29.080336
7.844347,0.220759,-0.73147,0.590366,29.080336
7.425228,0.221417,-0.376831,0.171247,29.376299
7.973306,0.219772,-1.408509,-0.183392,29.310529
8.747064,0.214511,-1.827627,0.267967,29.17899
8.134506,0.210236,-1.472988,-0.086672,28.652835
6.232351,0.215169,-1.344029,-0.280112,29.277645
5.523073,0.221745,-1.215069,-0.409071,29.211875
6.038911,0.22043,-1.505228,-0.441311,29.17899
6.42579,0.216813,-1.569708,-0.151152,29.014567
4.781555,0.215826,-1.505228,-0.666991,29.211875
4.136756,0.217142,-0.92491,-0.95715,29.507838
5.555313,0.215169,-0.92491,-0.570271,29.310529
4.555875,0.21747,-0.634751,-0.570271,29.211875
2.460281,0.218786,-1.311789,-0.86043,29.24476
1.622043,0.219444,-0.82819,-1.472988,29.24476
2.266841,0.221088,-1.150589,-1.344029,29.343414
2.94388,0.22043,-0.538031,-0.73147,29.113221
2.78268,0.216484,-0.505791,-0.376831,28.915913
2.81492,0.208263,-1.05387,-0.151152,29.047451
4.040037,0.204645,-0.376831,0.074527,29.014567
4.620355,0.207276,-1.150589,0.300207,29.17899
3.975557,0.208592,-1.118349,0.429166,29.17899
3.491958,0.208263,-1.827627,0.010048,29.17899
4.072277,0.207605,-2.730345,-0.473551,29.24476
5.136194,0.20892,-2.246746,-0.76371,29.277645
6.45803,0.207934,-2.569145,-1.215069,29.24476
6.071151,0.207934,-2.827065,-1.859867,28.948797
6.42579,0.207276,-1.666428,-1.408509,29.310529
8.134506,0.203988,-1.344029,-1.311789,28.948797
7.618667,0.202015,-1.376269,-1.376269,28.948797
6.135631,0.201028,-1.505228,-0.73147,28.883028
5.490833,0.198397,-1.408509,-0.473551,29.17899
6.135631,0.195767,-1.795388,-0.473551,29.474953
7.006109,0.198397,-1.376269,-0.89267,29.17899
5.942192,0.201357,-0.82819,-1.311789,29.014567
5.684272,0.205632,-1.666428,-1.02163,28.521296
6.877149,0.212867,-1.698668,-0.95715,29.113221
6.55475,0.215497,-1.408509,-1.505228,29.672261
5.103954,0.212867,-1.279549,-2.182266,29.047451
4.233476,0.212209,-1.601948,-1.666428,29.080336
4.781555,0.215169,-1.569708,-0.95715,29.080336
5.748752,0.216155,-1.601948,-1.118349,29.146106
6.42579,0.218128,-1.182829,-1.376269,29.310529
6.135631,0.221088,-0.280112,-0.95715,29.17899
6.941629,0.22602,-0.86043,-0.505791,29.24476
7.844347,0.227007,-1.247309,-0.280112,29.17899
7.264028,0.22898,-1.376269,-0.441311,29.540722
5.780992,0.229638,-1.763148,-0.376831,29.113221
5.490833,0.230953,-1.344029,0.525886,29.376299
5.974431,0.232269,-2.440186,0.429166,29.474953
6.812669,0.232597,-2.214506,0.364687,29.24476
5.039474,0.230295,-1.537468,0.977245,29.211875
4.555875,0.228322,-1.376269,0.300207,29.080336
5.555313,0.226678,-0.505791,0.493646,29.146106
4.491395,0.226678,-1.118349,0.364687,29.277645
2.202362,0.229967,-1.118349,-0.409071,29.211875
1.170684,0.234899,-1.150589,0.267967,29.113221
1.557563,0.233255,-1.634188,0.687086,29.211875
2.170122,0.230295,-1.956587,0.622606,29.310529
1.686523,0.22898,-2.182266,0.751566,29.24476
1.557563,0.230295,-1.956587,0.590366,29.310529
2.524761,0.229638,-2.311226,0.622606,29.047451
2.8794,0.231282,-2.923784,0.364687,29.24476
1.976682,0.22898,-2.859305,-0.215632,29.376299
0.977245,0.224047,-2.730345,-0.634751,29.376299
1.267404,0.22043,-2.730345,-0.312352,29.24476
2.299081,0.218457,-2.827065,-0.280112,29.211875
3.330759,0.216155,-2.343466,-0.409071,29.24476
2.331321,0.218786,-2.633625,0.300207,29.474953
2.65372,0.217142,-1.859867,1.299644,29.047451
3.975557,0.215169,-1.311789,2.073402,29.310529
2.84716,0.213853,-2.085547,2.331321,29.343414
1.170684,0.209249,-2.214506,2.041162,29.113221
0.332447,0.20629,-2.859305,1.460844,29.113221
0.912765,0.20629,-2.536905,1.718763,29.014567
1.718763,0.202672,-2.343466,1.686523,29.17899
0.880525,0.201028,-2.246746,0.525886,29.146106
0.203487,0.203988,-1.827627,0.267967,29.146106
1.460844,0.211222,-2.117787,1.718763,29.014567
1.106205,0.215169,-1.988827,1.912202,29.113221
-0.247872,0.214511,-1.827627,1.299644,29.24476
-1.05387,0.217799,-2.311226,1.589803,29.24476
-0.215632,0.217142,-2.278986,1.589803,29.146106
0.719326,0.216155,-2.407946,1.654283,29.17899
1.525323,0.21747,-2.311226,1.428604,29.080336
0.912765,0.220759,-2.085547,1.106205,29.17899
2.105642,0.223719,-1.311789,1.170684,29.277645
2.91164,0.227665,-0.98939,1.396364,29.310529
1.622043,0.233584,-0.98939,1.847723,29.24476
0.461406,0.235886,-0.634751,1.622043,29.343414
0.139007,0.232269,-1.086109,1.525323,29.211875
0.687086,0.225034,-0.69923,1.428604,29.24476
1.718763,0.222732,-0.602511,1.460844,28.948797
0.590366,0.225034,-0.69923,1.041725,28.948797
0.106767,0.227336,-0.69923,0.493646,29.047451
1.493084,0.23194,-1.440748,0.848285,29.014567
1.073965,0.237859,-1.02163,0.525886,29.277645
-0.054432,0.237201,-1.02163,0.074527,29.17899
-0.247872,0.239503,-1.311789,0.106767,29.146106
-0.022192,0.240161,-1.118349,0.267967,29.211875
0.719326,0.242792,-1.182829,0.171247,29.080336
0.106767,0.245422,-0.76371,-0.376831,29.014567
-1.537468,0.241476,-0.634751,-0.086672,29.146106
-0.82819,0.232597,-1.472988,-0.215632,29.17899
0.106767,0.229638,-0.82819,-0.570271,29.17899
-0.215632,0.234242,-0.151152,-0.086672,29.540722
1.073965,0.242463,-0.86043,0.139007,29.343414
3.040599,0.241476,-0.79595,0.074527,29.277645
4.781555,0.237859,0.267967,0.235727,29.146106
5.297393,0.234899,1.073965,-0.183392,29.080336
5.136194,0.233584,0.751566,0.300207,29.277645
3.975557,0.233913,0.590366,0.267967,29.146106
4.233476,0.239832,0.332447,-0.376831,29.113221
3.588678,0.239503,-0.280112,-0.344591,29.24476
3.427478,0.239174,-0.054432,-0.183392,29.343414
3.491958,0.241147,-0.247872,0.042287,29.343414
3.137319,0.235557,-0.570271,-0.344591,29.409183
2.8794,0.228322,-0.602511,-0.151152,29.211875
1.331884,0.227994,-0.82819,0.010048,29.146106
-0.473551,0.227336,0.622606,-0.118912,29.24476
-1.634188,0.222074,0.235727,-0.441311,29.17899
-1.02163,0.218128,0.010048,-1.05387,29.277645
-0.570271,0.21188,0.622606,-1.215069,29.442068
0.880525,0.206618,-0.022192,-1.05387,29.310529
2.137882,0.202343,-0.151152,-1.05387,29.507838
2.91164,0.195767,-0.183392,-0.69923,29.277645
3.749877,0.188532,-0.183392,-0.344591,29.113221
3.298519,0.186559,0.171247,-0.215632,29.277645
2.589241,0.188203,-0.022192,0.364687,29.080336
3.362998,0.187217,-0.312352,0.235727,29.014567
3.878837,0.18064,0.042287,-0.473551,29.113221
5.652032,0.179653,-0.409071,-0.473551,28.850143
4.426916,0.184257,-0.022192,-0.95715,29.17899
3.556438,0.185901,-0.086672,-1.247309,29.211875
3.491958,0.178995,-0.215632,-1.569708,29.17899
3.362998,0.172747,0.332447,-1.150589,29.113221
0.396927,0.173076,0.493646,-0.570271,29.17899
0.300207,0.175378,0.622606,-0.505791,29.080336
0.429166,0.179653,0.203487,-0.215632,29.146106
2.170122,0.183599,0.171247,0.010048,29.277645
0.848285,0.190176,-0.151152,0.525886,27.830717
0.751566,0.190505,0.654846,0.622606,29.211875
1.460844,0.188861,0.912765,0.235727,29.113221
1.686523,0.193465,0.429166,0.332447,29.24476
0.010048,0.19774,1.202924,0.171247,29.343414
0.106767,0.200699,0.848285,0.525886,29.17899
0.074527,0.202343,0.783805,-0.054432,29.24476
0.751566,0.201357,0.783805,-0.312352,29.146106
1.170684,0.202015,1.073965,0.106767,29.146106
1.879963,0.199713,0.783805,0.493646,29.17899
1.235164,0.200042,0.848285,0.816045,29.343414
1.944442,0.200042,1.589803,0.977245,29.968224
1.815483,0.20037,0.977245,1.106205,29.17899
1.106205,0.199713,1.170684,1.654283,29.014567
0.622606,0.196095,1.106205,1.751003,29.113221
1.299644,0.195767,0.654846,1.202924,29.080336
3.459718,0.196753,0.816045,0.848285,29.17899
3.201799,0.197411,0.332447,0.912765,29.17899
2.137882,0.20037,0.525886,0.816045,29.211875
2.65372,0.199713,0.945005,0.590366,28.981682
3.459718,0.195767,0.719326,0.751566,29.310529
0.912765,0.190834,1.525323,0.590366,29.409183
0.203487,0.186559,1.202924,1.202924,29.376299
0.010048,0.178995,0.139007,1.428604,29.113221
1.235164,0.173076,0.590366,1.009485,29.047451
0.622606,0.170445,0.300207,1.235164,29.047451
0.332447,0.16617,-0.183392,1.202924,29.24476
-0.054432,0.161895,-0.538031,0.977245,29.080336
0.654846,0.155976,0.074527,0.880525,29.442068
-0.054432,0.15762,-0.151152,0.203487,29.277645
0.042287,0.160909,0.139007,0.719326,29.17899
-0.441311,0.160251,0.171247,1.041725,29.211875
0.783805,0.153345,0.010048,0.332447,29.211875
2.65372,0.151043,-0.247872,0.364687,29.17899
2.75044,0.14907,-0.215632,0.654846,29.146106
0.945005,0.147426,0.525886,0.977245,29.146106
2.170122,0.148084,-0.570271,0.880525,29.113221
2.75044,0.147755,-1.086109,0.848285,29.113221
1.686523,0.143151,-0.82819,0.880525,29.376299
0.590366,0.138876,-0.76371,0.945005,29.409183
0.654846,0.136574,-1.279549,1.460844,29.211875
2.266841,0.132628,-0.602511,1.041725,29.17899
2.105642,0.127695,-0.376831,1.009485,29.277645
1.299644,0.123091,0.106767,1.557563,29.277645
1.138445,0.118487,-1.086109,1.396364,29.080336
1.847723,0.11783,-0.280112,1.170684,28.981682
0.654846,0.121118,-0.473551,0.977245,29.211875
0.945005,0.123091,-0.86043,0.945005,29.113221
0.848285,0.120461,-0.602511,0.977245,29.146106
1.847723,0.112897,-0.95715,0.945005,29.24476
2.84716,0.109937,-1.02163,0.590366,29.014567
2.97612,0.107964,-0.92491,1.041725,29.113221
2.299081,0.103689,-0.473551,1.202924,29.080336
2.428041,0.099414,-1.247309,0.912765,28.981682
2.105642,0.099414,-1.247309,0.751566,29.17899
1.525323,0.099743,-1.247309,0.848285,29.24476
1.493084,0.102374,-0.76371,1.106205,29.014567
1.202924,0.099743,-0.89267,0.848285,29.277645
2.331321,0.09218,-1.634188,0.493646,29.211875
2.202362,0.090535,-1.150589,0.493646,29.211875
1.299644,0.091851,-1.988827,0.235727,29.540722
1.493084,0.094153,-1.472988,0.203487,29.17899
1.396364,0.091851,-1.215069,0.074527,29.047451
0.687086,0.090207,-1.601948,-0.086672,29.113221
0.687086,0.086918,-1.440748,0.074527,29.17899
0.171247,0.083958,-1.118349,0.106767,29.211875
0.719326,0.077053,-0.86043,0.235727,29.24476
0.977245,0.071133,-0.602511,0.235727,29.113221
0.945005,0.073764,-0.634751,0.203487,29.146106
0.525886,0.082314,-1.118349,0.622606,29.146106
0.751566,0.086918,-0.666991,0.751566,29.310529
0.139007,0.088234,-1.311789,0.493646,29.080336
0.429166,0.091851,-1.472988,0.622606,29.277645
0.106767,0.099414,-1.150589,0.719326,29.24476
0.203487,0.09777,-1.279549,0.654846,29.211875
1.718763,0.096126,-1.150589,0.558126,28.981682
2.589241,0.096126,-0.95715,0.880525,29.277645
2.041162,0.096126,-0.95715,1.106205,29.310529
2.202362,0.100401,-0.86043,1.041725,29.211875
2.428041,0.104676,-0.69923,1.138445,29.146106
2.170122,0.103689,-0.69923,1.235164,29.17899
2.299081,0.101059,-0.89267,1.009485,29.080336
1.815483,0.095139,-0.505791,1.009485,29.376299
2.91164,0.090864,-0.441311,1.073965,29.080336
3.427478,0.088562,-0.344591,1.041725,29.310529
3.105079,0.086589,-0.086672,0.719326,29.24476
2.81492,0.081657,-0.473551,0.461406,29.310529
2.94388,0.079026,-0.118912,0.558126,29.17899
1.976682,0.082643,-0.409071,0.396927,29.24476
2.363561,0.089878,-0.666991,-0.022192,29.080336
2.266841,0.095139,-0.376831,-0.022192,29.113221
2.78268,0.093495,-0.92491,0.203487,29.146106
3.524198,0.085932,-0.344591,0.203487,29.080336
3.717638,0.084287,-0.89267,0.203487,29.24476
3.685398,0.084616,-0.505791,0.429166,29.080336
3.653158,0.08363,-0.022192,0.042287,29.113221
3.234039,0.082643,-1.118349,-0.312352,29.080336
3.072839,0.081328,-0.409071,0.332447,29.17899
3.330759,0.082314,-0.89267,0.203487,29.146106
