Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
19.289517,0.051403,-14.207753,0.525886,45.588466
20.450154,0.047785,-8.469049,4.749315,45.621351
21.80423,0.039893,-14.917031,3.008359,45.588466
23.093827,0.044826,-11.918719,8.908264,45.391158
23.126067,0.066201,-12.918157,10.842659,45.325389
23.932065,0.073107,-18.560141,3.362998,45.292504
25.415101,0.064557,-17.786383,5.232913,45.325389
25.76974,0.066201,-16.690226,3.653158,45.555582
26.607978,0.081657,-18.91478,0.945005,45.391158
27.833095,0.090535,-17.528464,2.331321,45.456927
29.122692,0.08922,-13.724154,8.295705,45.456927
29.86421,0.086918,-17.496224,8.134506,45.522697
29.703011,0.099743,-16.432307,-2.569145,45.226734
30.05765,0.120461,-17.173825,-3.762022,45.424043
31.863085,0.137889,-11.6608,8.134506,45.358273
32.056525,0.155976,-12.821437,8.618104,45.720005
32.411164,0.162553,-18.6891,3.588678,45.489812
34.538999,0.161895,-16.432307,7.038349,45.489812
36.473394,0.148413,-13.949834,5.619792,45.588466
38.11763,0.148413,-10.596883,1.299644,45.325389
38.730189,0.154989,-14.078793,-0.86043,45.424043
38.859149,0.143151,-17.302784,-0.95715,45.555582
39.084828,0.126709,-12.370078,0.429166,45.621351
38.794669,0.113884,-13.240556,1.202924,45.424043
37.827471,0.114212,-15.43287,3.395238,45.555582
38.05315,0.11783,-12.144399,3.556438,45.12808
38.601229,0.10336,-12.434558,5.329633,45.292504
37.827471,0.091193,-11.531841,10.616979,45.489812
36.183235,0.085274,-8.791448,9.133943,45.588466
34.538999,0.084945,-10.532403,3.491958,45.325389
34.11988,0.077382,-10.596883,3.266279,45.522697
34.0554,0.072449,-11.241681,2.65372,45.259619
32.991483,0.080341,-7.050493,1.396364,45.555582
32.185485,0.080012,-8.952648,-0.215632,45.522697
32.927003,0.068174,-11.88648,-6.534654,45.720005
33.346122,0.054033,-7.920971,-2.246746,45.687121
32.927003,0.061268,-5.954336,-1.408509,45.358273
31.863085,0.065872,-4.116661,-7.98545,45.391158
31.701886,0.053705,-10.306724,-6.792574,45.489812
31.540686,0.036605,-8.436809,-5.148338,45.588466
29.574051,0.037262,-5.567457,-5.083858,45.095196
26.930377,0.041866,-8.24337,-5.760897,45.588466
26.09214,0.037262,-4.277861,-7.018253,45.259619
25.640781,0.02082,-9.952085,-9.436246,45.391158
23.577426,0.027726,-11.048242,-3.342903,45.424043
20.417914,0.023779,-7.695291,-0.280112,45.588466
18.290079,0.006022,-12.756957,-6.083296,45.555582
17.96768,-0.005817,-8.30785,-3.149464,45.687121
16.968243,-0.013051,-6.663614,-6.792574,45.588466
15.646406,-0.017655,-9.178327,-9.017128,45.358273
14.840408,-0.034755,-4.987139,-5.277298,45.588466
16.516884,-0.059748,-6.921533,-10.500163,45.424043
17.516321,-0.072902,-5.889856,-13.208316,45.522697
17.064962,-0.084082,-6.566894,-9.275047,45.424043
18.483519,-0.109075,-6.631374,-7.211693,45.456927
19.644156,-0.131436,-6.405695,-6.276735,45.489812
21.514071,-0.144919,-8.630249,-6.824814,45.720005
22.449029,-0.147221,-8.759208,-8.14665,46.344815
23.674146,-0.141631,-4.69698,-6.373455,45.489812
25.124942,-0.148536,-9.081607,-7.082733,45.489812
26.865898,-0.155113,-10.629123,-11.177202,45.325389
27.671896,-0.146563,-6.760334,-13.917594,45.456927
28.897013,-0.151167,-9.855365,-10.048805,45.522697
30.380049,-0.162348,-6.083296,-9.758646,45.588466
32.217724,-0.184381,-8.17889,-8.759208,45.785775
32.894763,-0.189971,-6.147776,-6.115536,45.522697
33.668521,-0.194575,-7.856491,-6.405695,45.424043
33.765241,-0.199179,-9.952085,-3.504103,45.456927
34.925878,-0.198521,-9.565206,-0.441311,45.325389
35.699636,-0.182408,-9.275047,-1.440748,45.424043
35.280517,-0.17879,-5.245058,-0.183392,45.391158
35.957555,-0.182079,-9.242807,0.558126,45.456927
35.699636,-0.189971,-11.62856,-7.114973,45.522697
35.054838,-0.188656,-6.115536,-10.242244,45.588466
34.377799,-0.186025,-3.213944,-8.694728,45.687121
33.99092,-0.195233,-6.115536,-15.045991,45.522697
34.18436,-0.206413,-1.601948,-12.627997,45.588466
33.797481,-0.21595,-7.98545,-10.629123,45.424043
33.8942,-0.224829,-3.084984,-3.375143,45.259619
33.99092,-0.234037,-5.728657,0.945005,45.358273
34.0554,-0.24456,-7.372892,-4.50354,45.424043
33.475081,-0.243244,-0.280112,-3.600823,45.654236
33.281642,-0.245875,-4.019941,-4.50354,45.358273
33.700761,-0.249821,-7.792011,-2.794825,45.720005
33.829721,-0.243244,-3.987701,-4.50354,45.456927
33.023722,-0.22746,-3.407383,-12.660237,45.489812
32.959243,-0.215292,-5.696417,-3.794262,45.456927
32.217724,-0.217594,-2.504666,-1.472988,45.292504
31.121567,-0.218252,-3.955462,-4.69698,45.358273
29.316132,-0.211346,-5.212818,-3.858742,45.489812
27.188297,-0.212662,-2.343466,-4.987139,45.555582
25.060462,-0.2245,-0.118912,-2.601385,45.621351
22.964867,-0.235023,0.912765,-2.117787,45.489812
20.127755,-0.251794,3.105079,-7.243933,45.456927
17.548561,-0.263633,1.041725,-5.083858,45.226734
15.807606,-0.286652,1.493084,-4.60026,45.522697
13.583051,-0.308685,3.911077,-6.760334,45.489812
10.584739,-0.318879,2.170122,-8.855928,45.555582
7.844347,-0.324141,3.524198,-9.242807,45.555582
5.716512,-0.331047,1.493084,-9.952085,45.358273
4.072277,-0.323483,1.235164,-8.694728,45.424043
1.976682,-0.317235,-0.344591,-4.4713,45.424043
-0.151152,-0.304081,2.68596,-8.726968,45.555582
-0.409071,-0.289283,6.877149,-7.953211,45.621351
-0.538031,-0.285666,0.622606,-6.663614,45.456927
-1.569708,-0.276458,1.654283,-7.792011,45.588466
-1.956587,-0.273498,0.042287,-8.21113,45.456927
-1.311789,-0.282048,1.170684,-7.147213,45.621351
-0.312352,-0.298162,2.97612,-6.921533,45.489812
0.590366,-0.314604,5.007234,-4.148901,45.75289
0.848285,-0.316906,4.040037,-4.084421,45.654236
2.041162,-0.326443,3.234039,-8.565769,45.456927
4.136756,-0.339597,8.714824,-3.407383,45.489812
5.103954,-0.349791,7.876586,-5.051619,45.456927
5.168434,-0.344858,-0.570271,-6.147776,45.621351
5.716512,-0.342885,8.327945,3.298519,45.489812
6.006671,-0.337623,10.616979,2.460281,45.621351
5.555313,-0.347489,2.073402,-2.343466,45.19385
4.555875,-0.353079,5.523073,-3.504103,45.489812
3.459718,-0.351764,0.880525,-4.084421,45.325389
3.653158,-0.358012,5.813232,-1.376269,45.456927
3.524198,-0.369193,3.491958,-4.954899,45.489812
1.654283,-0.382018,-2.956024,-2.891545,45.621351
-0.376831,-0.389581,-0.76371,-2.827065,45.588466
-1.376269,-0.388924,1.622043,-4.213381,45.555582
-2.278986,-0.386951,-5.857616,-4.922659,45.456927
-3.278423,-0.36985,4.362436,-0.602511,45.555582
-4.213381,-0.360643,-3.181704,1.718763,45.621351
-3.504103,-0.355381,-3.794262,-2.472426,45.456927
-2.214506,-0.341241,1.589803,-1.182829,45.358273
-2.214506,-0.33006,-6.921533,1.428604,45.555582
-2.859305,-0.32151,-1.376269,4.330196,45.456927
-2.569145,-0.318879,-1.988827,5.200674,45.424043
-2.665865,-0.311973,-8.14665,3.943317,45.489812
-2.407946,-0.309343,-3.568583,2.299081,45.424043
-2.278986,-0.314604,-6.824814,1.525323,45.424043
-1.408509,-0.325456,-3.600823,4.846035,45.424043
0.332447,-0.329402,1.009485,7.457468,45.522697
0.848285,-0.342227,-2.053307,2.65372,45.391158
0.429166,-0.354395,5.297393,1.751003,45.555582
-0.376831,-0.372152,3.072839,-0.95715,45.424043
-0.215632,-0.374783,-0.022192,-2.407946,45.621351
-0.376831,-0.369193,3.620918,0.106767,45.424043
-0.89267,-0.356368,-2.311226,0.235727,45.654236
-0.505791,-0.350777,0.622606,-0.73147,45.687121
0.235727,-0.346831,-1.730908,2.557001,45.456927
0.267967,-0.336637,-1.859867,6.58699,45.489812
-0.602511,-0.324798,-0.538031,9.004983,45.358273
-1.827627,-0.318879,1.235164,7.683147,45.555582
-3.149464,-0.317235,3.491958,7.360748,45.424043
-4.6325,-0.2929,-1.118349,6.232351,45.654236
-5.567457,-0.269881,0.525886,9.424102,45.456927
-5.599697,-0.26166,2.266841,11.068338,45.391158
-6.405695,-0.264948,1.847723,8.134506,45.391158
-7.179453,-0.256398,5.168434,7.521947,45.391158
-8.24337,-0.257056,3.975557,8.456905,45.456927
-8.984888,-0.245546,5.071714,9.456342,45.621351
-10.306724,-0.241271,7.586427,7.425228,45.621351
-10.532403,-0.224171,2.460281,0.912765,45.456927
-10.242244,-0.20444,0.719326,-0.151152,45.456927
-9.790885,-0.191615,7.715387,4.265716,45.358273
-8.533529,-0.185696,5.748752,4.717075,45.588466
-7.920971,-0.170569,8.876024,6.264591,45.391158
-7.437372,-0.16465,8.811544,5.748752,45.391158
-7.276172,-0.160704,5.168434,-0.022192,45.489812
-7.276172,-0.164979,5.136194,-0.86043,45.489812
-7.920971,-0.15906,2.105642,2.94388,45.456927
-7.920971,-0.151496,2.105642,0.912765,45.325389
-8.08217,-0.138671,0.654846,-3.923222,45.489812
-8.21113,-0.136369,-0.79595,-4.793699,45.456927
-8.888168,-0.133409,8.811544,-0.183392,45.555582
-10.177764,-0.126175,10.971618,2.68596,45.555582
-10.596883,-0.11894,9.101703,0.751566,45.555582
-11.435121,-0.121242,9.424102,-0.98939,45.588466
-13.272796,-0.120256,11.842096,-2.053307,45.424043
-14.433432,-0.118282,10.29458,1.815483,45.325389
-15.20719,-0.110719,13.840971,2.202362,45.456927
-15.529589,-0.109075,13.744251,0.558126,45.489812
-15.626309,-0.112363,10.939378,-3.890982,45.259619
-16.109908,-0.107102,18.03216,-5.502977,45.720005
-16.109908,-0.096579,11.680896,-2.150027,45.424043
-15.851988,-0.092632,14.969368,-5.889856,45.424043
-16.593506,-0.081123,13.647531,-7.082733,45.391158
-17.270544,-0.075532,12.777054,-2.053307,45.391158
-17.206065,-0.068955,13.744251,-2.956024,45.555582
-16.980385,-0.051527,12.357935,2.94388,45.654236
-15.884228,-0.046594,10.939378,4.233476,45.489812
-16.174387,-0.055802,13.744251,-4.729219,45.555582
-17.012625,-0.055144,17.226162,-8.21113,45.489812
-16.400067,-0.059748,8.521385,-5.535217,45.391158
-16.303347,-0.063036,12.454654,-1.376269,45.424043
-17.141585,-0.065996,13.002733,-3.697542,45.621351
-17.173825,-0.063365,12.132255,-10.306724,45.424043
-16.625746,-0.065009,14.775928,-7.598572,45.489812
-15.787509,-0.056459,13.196172,-0.602511,45.456927
-15.40063,-0.05054,13.96993,-2.827065,45.424043
-16.432307,-0.040017,11.584177,-6.115536,45.687121
-15.723029,-0.0364,12.970493,-8.501289,45.588466
-15.20719,-0.0364,17.613041,-6.566894,45.588466
-15.980948,-0.042319,11.777616,-2.762585,45.391158
-16.109908,-0.051198,9.069463,-5.180578,45.555582
-15.916468,-0.061392,12.293455,-10.403444,45.292504
-15.013751,-0.067969,18.483519,-5.825376,45.489812
-14.401192,-0.069942,14.711448,1.170684,45.489812
-15.33615,-0.078492,14.679209,-3.600823,45.785775
-15.690789,-0.08178,11.777616,-8.759208,45.456927
-14.884791,-0.070271,12.100015,-3.955462,45.391158
-14.852551,-0.061721,14.872648,1.428604,45.489812
-15.078231,-0.045278,9.553062,3.943317,45.325389
-15.43287,-0.031796,16.420164,-3.471863,45.555582
-14.401192,-0.022917,12.970493,-5.148338,45.424043
-12.370078,-0.00779,4.394676,1.783243,45.654236
-11.69304,-0.003515,17.032722,-3.084984,45.391158
-11.983199,-0.013051,13.905451,-7.340652,45.687121
-10.951522,-0.015682,7.457468,-7.276172,45.687121
-10.081045,-0.014038,14.904888,-7.566332,45.456927
-9.823125,-0.001542,12.293455,-3.310663,45.489812
-9.307287,0.007666,8.585865,-3.923222,45.489812
-8.855928,0.000102,13.034973,-7.211693,45.522697
-7.405132,0.008324,10.2301,-0.95715,45.555582
-7.308412,0.025424,11.003858,2.492521,45.555582
-8.24337,0.040551,7.747627,0.783805,44.075769
-8.469049,0.042524,3.846597,0.106767,45.555582
-7.114973,0.040551,7.941066,-2.794825,45.555582
-6.728094,0.045483,4.201236,-0.118912,45.325389
-6.244495,0.058637,8.166746,3.943317,45.522697
-5.631937,0.066201,6.39355,1.686523,45.12808
-5.019379,0.081328,2.68596,-0.441311,45.424043
-5.341778,0.09218,4.362436,-1.247309,45.292504
-5.438497,0.102374,3.395238,-1.472988,45.588466
-5.277298,0.106978,6.812669,1.428604,45.358273
-4.084421,0.108293,5.813232,-1.634188,45.720005
-3.826502,0.120461,4.555875,-3.246184,45.555582
-3.407383,0.137889,2.68596,0.364687,45.720005
-2.859305,0.14052,2.8794,1.073965,45.325389
-2.246746,0.151043,10.778179,0.912765,45.588466
-2.536905,0.155318,8.843784,-0.247872,45.621351
-3.890982,0.146439,2.65372,2.363561,45.522697
-4.148901,0.146111,13.228412,6.264591,45.785775
-3.504103,0.161238,1.170684,3.491958,45.325389
-3.923222,0.18064,2.8794,3.975557,45.325389
-3.407383,0.192807,8.295705,4.846035,45.424043
-2.698105,0.202015,2.170122,6.812669,45.489812
-2.182266,0.218786,3.782117,9.037223,45.391158
-2.601385,0.236872,-0.538031,4.749315,45.424043
-2.762585,0.240819,2.68596,8.940504,45.456927
-2.278986,0.255946,9.778741,9.617542,45.358273
-1.698668,0.262851,7.070589,5.297393,45.456927
-1.440748,0.265811,3.846597,4.974994,45.555582
-1.344029,0.267126,6.748189,8.263465,45.391158
-0.95715,0.269428,2.7182,5.007234,45.522697
-0.312352,0.278965,1.879963,4.588115,45.489812
-0.538031,0.28324,5.071714,4.846035,45.522697
-1.988827,0.281924,4.426916,3.040599,45.687121
-2.569145,0.276992,4.394676,8.360185,45.358273
-2.311226,0.258576,1.009485,6.49027,45.292504
-3.665302,0.25759,3.878837,3.749877,45.358273
-4.987139,0.257261,4.007797,8.940504,45.456927
-4.729219,0.262523,1.879963,6.61923,45.424043
-4.4713,0.25759,1.686523,2.524761,45.687121
-4.922659,0.238846,1.138445,3.749877,45.358273
-6.147776,0.227007,-2.923784,2.041162,45.424043
-7.018253,0.226678,-1.408509,4.459156,45.588466
-6.341215,0.221088,6.135631,7.457468,45.325389
-5.954336,0.217799,2.65372,2.589241,45.391158
-6.760334,0.215826,2.75044,6.038911,45.588466
-6.341215,0.219772,-0.086672,5.813232,45.424043
-4.60026,0.226678,-7.663051,2.299081,45.588466
-2.698105,0.221088,1.944442,5.942192,45.489812
