Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
5.039474,0.371042,0.493646,-4.761459,28.554181
4.265716,0.382881,2.170122,-5.793137,28.718604
4.781555,0.39439,1.557563,-3.407383,28.61995
5.297393,0.401625,1.654283,-3.342903,28.784374
5.136194,0.411161,2.7182,-3.149464,28.68572
4.910514,0.422671,2.8794,-2.956024,28.784374
4.491395,0.427933,4.265716,-1.956587,28.817258
4.459156,0.430563,1.847723,-1.247309,28.751489
3.685398,0.433194,0.525886,-3.697542,28.587065
2.589241,0.436812,1.235164,-2.891545,28.784374
2.331321,0.441415,2.78268,-2.601385,28.61995
1.879963,0.446348,2.170122,-4.245621,28.784374
0.332447,0.454898,2.105642,-3.729782,28.554181
-0.409071,0.464435,1.944442,-3.246184,28.817258
-0.344591,0.473314,-0.054432,-3.826502,28.356872
-1.311789,0.479562,2.170122,-3.246184,28.817258
-2.085547,0.487454,1.976682,-2.762585,28.652835
-2.085547,0.502252,2.363561,-3.858742,28.850143
-2.891545,0.512118,2.105642,-4.69698,28.389757
-3.310663,0.514748,0.300207,-4.37458,28.554181
-3.600823,0.518366,0.558126,-1.988827,28.61995
-3.729782,0.523627,2.299081,-1.601948,28.652835
-2.988264,0.530533,0.493646,-3.213944,28.61995
-3.084984,0.53415,2.008922,-2.730345,28.587065
-3.342903,0.535795,2.91164,-0.441311,28.554181
-3.213944,0.544016,0.461406,-0.151152,28.652835
-3.665302,0.550593,2.524761,-3.020504,28.784374
-4.019941,0.556183,2.492521,-4.052181,28.521296
-4.277861,0.5598,2.8794,-2.730345,28.751489
-4.052181,0.567035,1.912202,-2.117787,28.68572
-3.375143,0.571968,2.428041,-4.53578,28.587065
-2.601385,0.573941,1.783243,-5.116098,29.113221
-3.633062,0.5769,2.91164,-2.246746,28.784374
-4.43906,0.578545,3.749877,-1.376269,28.68572
-3.794262,0.583806,1.912202,-2.021067,28.718604
-4.6325,0.588739,3.782117,-1.118349,28.68572
-5.760897,0.587752,1.557563,-0.505791,28.554181
-5.212818,0.58841,2.428041,0.042287,28.751489
-4.922659,0.595316,2.492521,-2.053307,28.850143
-4.43906,0.597947,1.009485,-3.407383,28.718604
-5.599697,0.601564,2.524761,-2.343466,28.554181
-6.276735,0.603866,2.460281,-2.633625,28.587065
-6.051056,0.602551,3.234039,-3.278423,28.521296
-7.276172,0.604852,2.202362,-3.923222,28.817258
-8.340089,0.607812,4.846035,-4.66474,28.488411
-8.27561,0.611758,4.104517,-4.245621,28.68572
