Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
52.109758,0.317769,-9.113847,-9.823125,32.039961
51.851839,0.25759,-3.762022,-4.181141,32.007076
52.270958,0.250026,-0.376831,0.687086,32.007076
53.173676,0.206947,-2.117787,-4.890419,31.842653
49.530564,0.136245,-3.246184,-12.112159,32.138615
48.434406,0.117172,-3.729782,-6.212255,32.039961
43.404978,0.083301,-2.504666,1.847723,31.941307
42.050901,0.030356,-2.762585,1.718763,31.941307
40.986984,0.020491,1.073965,-6.566894,32.237269
48.208727,-0.043305,-0.92491,-2.182266,32.303039
50.755681,-0.084411,-4.53578,3.782117,32.072846
51.1748,-0.095592,-3.375143,-0.086672,31.974191
49.595044,-0.126175,-0.634751,-7.308412,32.10573
50.239842,-0.144919,-3.729782,-11.62856,32.138615
53.238156,-0.180435,-1.763148,-5.664177,31.908422
52.593357,-0.206742,-1.408509,-2.665865,31.875537
53.044716,-0.192931,-2.472426,-15.594069,32.007076
54.366553,-0.221869,-1.279549,-19.978697,32.204385
55.72063,-0.256069,-5.341778,-15.045991,32.270154
59.782861,-0.233379,-3.923222,-11.69304,31.974191
56.107509,-0.256727,-6.663614,-19.656298,31.908422
54.817912,-0.245217,-5.341778,-21.461732,32.138615
52.625597,-0.209373,-7.953211,-4.793699,31.842653
46.72569,-0.212662,-8.04993,-1.827627,32.007076
45.887452,-0.184052,-2.956024,-12.627997,32.007076
45.468333,-0.174515,-5.954336,-16.529026,32.10573
39.600667,-0.190958,-5.470737,-17.754143,32.1715
39.471707,-0.176817,-4.60026,-11.531841,32.237269
36.312195,-0.198521,-12.112159,-13.208316,32.039961
34.732438,-0.197535,-8.08217,-20.623495,32.039961
35.473957,-0.1561,-4.277861,-17.399504,32.072846
29.348371,-0.173529,-10.596883,-5.051619,32.270154
25.96318,-0.149852,-6.889293,-5.567457,32.007076
33.346122,-0.096579,-9.532966,-14.272233,32.072846
38.697949,-0.087371,-11.69304,-10.081045,32.072846
42.50226,-0.037715,-6.953773,-10.725843,31.974191
45.887452,0.033974,-1.634188,-22.944768,32.138615
46.72569,0.05798,-7.630811,-20.687975,32.138615
45.016974,0.105991,-7.759771,-14.852551,32.138615
43.953057,0.149399,-1.537468,-12.047679,32.10573
48.240967,0.15762,-4.052181,-12.982636,32.237269
51.787359,0.16354,-2.923784,-9.210567,31.974191
51.43272,0.145453,-9.371767,-8.984888,32.10573
44.920254,0.115199,-0.95715,-4.53578,31.776883
42.760179,0.132957,-4.729219,1.751003,32.007076
37.279392,0.085274,-1.763148,-5.212818,32.039961
34.442279,0.080012,0.848285,-7.469612,32.072846
33.92644,0.090864,-0.505791,0.074527,32.007076
28.606853,0.047128,2.75044,-2.440186,31.842653
17.516321,0.053376,2.75044,-11.72528,31.941307
13.550812,0.06653,7.876586,-18.592381,32.039961
11.068338,-0.00483,9.262903,-6.953773,31.941307
6.55475,-0.045607,4.749315,-6.760334,32.007076
4.072277,-0.092632,9.939941,-19.753017,32.237269
2.170122,-0.131108,6.071151,-14.530152,32.10573
-5.825376,-0.136698,5.039474,-3.310663,32.039961
-11.88648,-0.192273,3.459718,-4.277861,31.908422
-11.499601,-0.216279,3.362998,-10.596883,32.10573
-10.338964,-0.208058,-0.118912,-12.176639,32.270154
-11.144962,-0.213977,-1.05387,-2.021067,32.072846
-11.62856,-0.192602,9.746501,0.106767,31.875537
-17.109345,-0.188656,6.65147,-16.722466,32.500347
-16.206627,-0.173529,2.7182,-14.626872,31.941307
-15.948708,-0.109075,2.041162,-8.24337,32.007076
-14.820311,-0.100854,7.457468,-11.75752,31.908422
-18.62462,-0.100525,3.556438,-13.111596,32.039961
-23.267167,-0.033111,9.682022,-18.205502,32.039961
-26.007559,0.018518,13.905451,-14.852551,32.1715
-24.040925,0.068503,9.972181,-10.693603,32.10573
-22.783569,0.131641,16.774803,-8.01769,32.10573
-28.296593,0.11783,22.706948,-6.341215,32.039961
-33.132578,0.124078,19.192797,-10.790323,32.007076
-40.289837,0.140849,20.772553,-6.470175,31.875537
-43.094709,0.153016,23.126067,-6.180015,32.007076
-46.931257,0.159593,19.740876,1.525323,31.875537
-49.768369,0.126051,14.969368,0.139007,32.039961
-48.414293,0.051074,9.810981,-7.405132,32.007076
-54.572114,0.000102,15.452967,-1.730908,32.10573
-60.278577,-0.060077,21.481831,1.912202,32.237269
-60.181857,-0.098552,19.773115,3.620918,32.1715
-61.826092,-0.133409,14.03441,3.717638,32.335923
-60.762175,-0.186683,21.90095,-0.376831,32.204385
-60.472016,-0.219567,23.416226,7.586427,31.974191
-57.086826,-0.236339,22.09439,5.071714,32.10573
-53.250278,-0.257714,17.129442,2.234602,31.941307
-50.445407,-0.235023,16.903763,-0.151152,31.908422
-48.897891,-0.240285,12.906013,-4.761459,31.908422
-48.801172,-0.264291,8.263465,4.846035,31.875537
-49.31701,-0.271525,8.843784,7.135068,31.974191
-48.865651,-0.294216,9.391862,3.201799,32.1715
-46.673338,-0.320195,10.2301,-0.73147,32.138615
-42.288711,-0.315262,13.583051,2.105642,32.039961
-42.901269,-0.302108,12.132255,3.330759,32.007076
-45.609421,-0.278431,1.267404,0.300207,31.941307
-52.218601,-0.264619,13.292892,-6.276735,31.743998
-51.251404,-0.274814,17.96768,-7.243933,32.039961
-49.41373,-0.231406,10.713699,-3.149464,31.743998
-51.992922,-0.183394,4.781555,-4.245621,32.072846
-48.511012,-0.15314,8.489145,-7.695291,32.10573
-51.057965,-0.097236,8.295705,-4.277861,32.007076
-51.735003,-0.075861,4.878274,3.782117,31.974191
-60.600976,-0.058432,11.680896,-0.473551,32.039961
-51.670523,-0.014696,4.201236,-8.11441,32.434578
-52.831159,-0.004173,3.943317,-5.116098,31.809768
-50.671086,-0.005488,3.330759,5.942192,32.1715
-57.828344,0.030028,5.265153,9.520822,32.401693
-55.410351,-0.005817,1.073965,1.686523,32.039961
-47.672775,-0.039688,5.780992,2.68596,32.007076
-43.675027,-0.032125,4.846035,5.297393,32.237269
-43.030229,-0.083754,3.201799,4.974994,31.908422
-50.123008,-0.09329,9.424102,5.974431,31.61246
-58.602102,-0.126504,9.682022,4.684835,32.401693
-32.52002,-0.173858,4.974994,1.267404,32.204385
-40.547756,-0.174515,5.361873,2.524761,31.678229
-43.159189,-0.205098,3.846597,5.587553,31.776883
-52.960119,-0.215621,2.94388,7.264028,32.039961
-45.383742,-0.202138,4.040037,3.556438,31.974191
-60.149617,-0.187669,0.912765,0.622606,31.974191
-60.600976,-0.145906,7.006109,6.103391,32.303039
-59.375859,-0.118282,-2.182266,6.812669,32.072846
-62.212971,-0.130121,-7.050493,8.198986,32.1715
-60.536496,-0.106444,-0.215632,8.650344,31.941307
-75.753728,-0.068627,0.364687,8.811544,32.039961
-62.696569,-0.065338,-5.083858,17.645281,31.908422
-69.337988,-0.054157,0.751566,14.904888,32.138615
-60.181857,-0.054815,-5.535217,12.841533,32.072846
-58.956741,-0.043305,-12.466798,16.033285,31.743998
-57.957304,0.021149,-6.308975,20.450154,31.809768
-59.472579,0.06061,-6.760334,20.869273,31.941307
-50.671086,0.077382,-10.854802,15.452967,32.204385
-40.805676,0.094482,-11.56408,18.580239,31.875537
-38.581122,0.097441,-10.661363,25.608541,31.711114
-44.674464,0.110266,-7.372892,25.608541,31.974191
-34.647854,0.146768,-8.726968,19.515196,31.941307
-42.191991,0.171432,-2.569145,19.611916,31.974191
-31.327144,0.221745,-2.601385,20.482394,32.072846
-38.000804,0.238517,-9.823125,20.998232,31.711114
-33.261538,0.226678,-7.437372,16.484644,31.908422
-34.615614,0.200699,-0.022192,10.713699,32.039961
-37.227046,0.161566,-5.664177,15.549686,31.842653
-42.51439,0.154332,-6.276735,19.644156,31.776883
-40.031918,0.158607,-4.825939,16.355684,32.072846
-42.159752,0.166499,-8.855928,18.870398,31.908422
-34.776814,0.159593,-7.372892,21.127192,31.809768
-42.288711,0.159264,-4.4713,24.254464,31.974191
-34.841293,0.160909,-3.181704,24.222224,32.072846
-36.195369,0.148741,-5.567457,18.773678,32.007076
-35.518331,0.131312,-7.888731,19.192797,32.072846
-20.849174,0.129997,-5.664177,18.257839,32.007076
-29.32827,0.120132,-3.213944,12.357935,32.072846
-16.174387,0.08067,2.428041,11.680896,32.007076
-14.530152,0.040551,-5.825376,19.063837,32.039961
-11.080482,0.014901,-6.953773,19.386236,32.072846
-0.634751,-0.003186,-5.793137,17.83872,31.875537
-6.341215,-0.003186,-9.275047,19.450716,31.941307
7.070589,0.002733,-5.374018,22.900388,31.908422
6.877149,0.011612,-1.344029,23.545186,31.809768
6.812669,0.022793,-5.470737,21.191672,32.10573
11.745376,0.043181,-1.988827,23.416226,31.678229
5.845472,0.079026,3.008359,26.350059,32.039961
8.908264,0.138876,-2.472426,30.541249,32.007076
4.330196,0.19774,2.331321,24.157744,32.039961
6.42579,0.248053,4.362436,15.968805,31.941307
4.523635,0.283569,2.137882,24.641343,31.941307
2.524761,0.299353,2.234602,23.899825,31.809768
3.427478,0.287515,-1.601948,13.679771,31.908422
-5.470737,0.28028,-1.472988,14.840408,31.711114
-16.109908,0.275676,3.943317,14.937128,32.138615
-11.177202,0.261536,0.042287,13.163933,32.1715
-4.116661,0.22898,-3.052744,11.648656,32.039961
-6.534654,0.207605,-1.02163,3.782117,32.072846
-2.021067,0.20333,-2.246746,5.265153,32.039961
-11.435121,0.20333,-0.344591,12.873773,32.007076
-15.11047,0.194451,3.491958,16.033285,32.1715
-6.180015,0.178338,0.396927,10.26234,32.138615
-1.408509,0.183599,-4.40682,1.041725,32.007076
7.618667,0.186559,-2.375706,2.524761,32.007076
11.938816,0.185901,6.52251,5.329633,32.039961
9.553062,0.18919,5.039474,9.359623,31.875537
-1.666428,0.202672,1.073965,-3.149464,32.237269
6.038911,0.220759,-0.76371,-11.983199,32.039961
15.324007,0.265482,1.009485,-4.181141,32.072846
24.157744,0.30593,-0.634751,-2.956024,31.875537
22.126629,0.322702,-3.052744,-3.568583,32.10573
9.907701,0.308232,0.912765,-4.987139,31.711114
7.070589,0.289488,-1.924347,4.942754,32.072846
2.557001,0.277978,-2.762585,1.073965,31.941307
7.489707,0.277649,-5.212818,-9.113847,32.138615
11.938816,0.263509,-6.276735,-9.952085,31.842653
1.073965,0.191163,-4.245621,-3.987701,32.237269
4.620355,0.133614,-3.987701,-11.822,32.401693
4.717075,0.096784,-5.922096,-18.8503,32.237269
9.682022,0.050416,-9.178327,-26.329958,32.072846
6.264591,0.022135,-8.08217,-14.272233,32.072846
9.230663,0.000431,-5.825376,-4.922659,32.007076
10.616979,-0.029494,-4.181141,-16.657986,32.303039
12.841533,-0.049225,-7.179453,-19.495098,32.072846
23.577426,-0.05613,-5.535217,-10.983762,32.368808
36.022035,-0.032453,-6.695854,-9.565206,31.941307
31.411726,-0.012394,-8.30785,-10.854802,32.039961
37.214912,-0.030809,-2.214506,-17.850863,31.908422
37.182672,-0.033111,-4.277861,-17.947582,32.303039
39.987546,-0.015682,-6.276735,-6.921533,31.941307
44.275456,0.010297,-4.53578,-9.436246,32.10573
54.140874,0.035289,-1.956587,-22.590129,32.204385
55.527191,0.069818,-6.405695,-18.560141,32.10573
51.40048,0.102703,-3.246184,-11.016002,32.204385
