Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
1.525323,0.114212,0.332447,-0.505791,27.50187
-0.538031,0.119474,0.364687,-0.89267,27.534754
-1.763148,0.126051,0.171247,-0.473551,27.764947
-0.89267,0.135588,-0.79595,-1.537468,27.633409
-0.98939,0.141178,-0.183392,-2.375706,27.797832
-0.89267,0.14348,1.073965,-0.441311,27.567639
-1.311789,0.144795,0.171247,0.171247,27.666293
-0.054432,0.145453,-1.376269,-2.085547,27.534754
1.783243,0.146768,-1.537468,-3.568583,27.633409
-0.054432,0.148413,-0.312352,-1.892107,27.600524
-1.05387,0.150386,-0.473551,-1.118349,28.093795
-0.86043,0.15762,-1.440748,-1.118349,27.600524
0.139007,0.16617,-1.440748,-1.924347,27.764947
0.461406,0.167157,-1.118349,-1.182829,27.600524
0.783805,0.167486,0.074527,0.751566,27.830717
1.976682,0.165513,0.945005,0.074527,27.830717
4.040037,0.157291,0.654846,-1.182829,27.666293
4.717075,0.154332,0.396927,-2.182266,27.600524
3.943317,0.151043,0.590366,-1.827627,27.633409
2.84716,0.148084,0.816045,-0.634751,27.50187
3.620918,0.148084,0.590366,-1.795388,27.666293
3.524198,0.153016,-0.570271,-2.762585,27.50187
3.234039,0.155976,-0.666991,-1.666428,27.666293
2.7182,0.154661,0.332447,-0.183392,27.50187
3.491958,0.153345,1.106205,-0.054432,27.797832
4.040037,0.156634,0.783805,-0.409071,27.633409
1.557563,0.164855,-0.312352,-0.344591,27.830717
-0.69923,0.172747,0.203487,0.590366,27.238792
-1.02163,0.178009,0.558126,0.816045,27.600524
-1.601948,0.181955,0.622606,-0.79595,27.534754
-2.504666,0.179982,0.074527,-2.311226,27.567639
-3.181704,0.17472,0.106767,-2.117787,27.271677
-3.568583,0.170116,1.202924,-1.247309,27.534754
-1.795388,0.170774,1.557563,-1.02163,27.567639
-2.085547,0.167157,0.042287,-1.247309,27.4361
-2.665865,0.170774,-0.73147,-1.118349,27.699178
-2.891545,0.174391,0.396927,-0.473551,27.666293
-3.697542,0.168143,1.718763,-2.343466,27.732063
-3.633062,0.173734,1.525323,6.973869,27.600524
-5.631937,0.181955,-0.022192,2.137882,27.567639
-6.502415,0.171761,0.267967,-7.98545,27.534754
-6.534654,0.168143,-0.054432,-6.470175,27.797832
-5.277298,0.17472,1.073965,6.103391,27.896486
-7.98545,0.173405,1.170684,-0.473551,27.863602
-5.245058,0.169788,0.429166,-4.761459,27.666293
-5.212818,0.17472,-0.473551,0.687086,27.534754
-4.342341,0.177351,-0.505791,-4.245621,27.666293
-5.889856,0.178338,0.751566,5.136194,27.896486
-5.535217,0.181297,0.945005,-2.762585,28.192449
-7.308412,0.177351,0.235727,-7.276172,27.50187
-8.791448,0.176036,-0.666991,1.331884,27.666293
-7.147213,0.178009,-0.280112,3.201799,27.633409
-7.727531,0.178666,0.396927,4.459156,27.830717
-6.760334,0.178009,1.106205,-4.53578,27.600524
-6.276735,0.180311,-0.086672,-5.664177,27.600524
-6.921533,0.18623,-0.602511,6.58699,27.699178
-7.824251,0.186559,-0.409071,-0.602511,27.403216
-8.436809,0.184915,-0.151152,-3.020504,27.666293
-7.695291,0.185901,-1.537468,-4.37458,27.666293
-8.17889,0.187545,-0.312352,-0.473551,27.666293
-7.243933,0.184586,0.880525,2.8794,27.534754
-4.825939,0.182284,0.139007,-0.280112,27.797832
-2.762585,0.188203,-1.505228,-1.02163,27.600524
-3.794262,0.195767,-2.569145,0.461406,27.764947
-3.342903,0.199384,-0.666991,-0.76371,27.074368
-4.37458,0.196095,0.203487,6.071151,27.50187
-5.760897,0.19182,0.687086,2.105642,27.666293
-7.243933,0.193793,-1.279549,-1.763148,27.633409
-7.372892,0.194451,-0.89267,-4.40682,27.468985
-4.277861,0.196095,0.010048,2.8794,27.633409
-5.083858,0.201686,0.106767,3.395238,27.370331
-4.793699,0.20333,1.138445,-7.147213,27.699178
-4.310101,0.202343,-0.215632,-4.890419,27.666293
-3.665302,0.203001,-1.118349,1.493084,27.271677
-5.277298,0.200042,-1.086109,6.038911,27.666293
-5.019379,0.193465,0.396927,-3.890982,27.633409
-3.181704,0.190834,0.816045,-4.66474,27.797832
-1.601948,0.189847,0.493646,1.460844,27.534754
-0.505791,0.186888,-0.280112,2.91164,27.830717
1.009485,0.187874,-2.343466,2.266841,27.797832
0.783805,0.184586,0.751566,-6.212255,27.797832
1.170684,0.185901,0.461406,-4.43906,27.567639
1.106205,0.184915,-0.118912,4.491395,27.633409
-1.182829,0.181626,1.396364,-1.634188,27.600524
-1.118349,0.181955,-0.312352,-2.956024,27.797832
-1.763148,0.18064,1.235164,-2.569145,27.403216
0.332447,0.182613,1.718763,-0.95715,27.567639
-0.538031,0.181955,1.718763,1.879963,27.50187
-1.05387,0.180968,1.299644,-0.98939,27.600524
0.816045,0.182284,0.622606,-4.148901,28.192449
0.429166,0.187545,1.138445,-1.247309,27.567639
-0.441311,0.187217,-0.570271,0.235727,27.468985
-0.89267,0.179982,1.331884,0.010048,27.50187
0.558126,0.176365,2.557001,-2.956024,27.567639
1.718763,0.176365,0.751566,-1.859867,27.764947
1.557563,0.178338,1.202924,-0.79595,27.633409
1.267404,0.177351,-0.76371,-0.69923,27.633409
1.751003,0.17768,-0.570271,-1.472988,27.567639
0.590366,0.179324,0.461406,-3.213944,27.699178
0.493646,0.177022,1.589803,-1.827627,27.600524
-0.441311,0.173734,1.041725,-0.69923,27.732063
-0.69923,0.175049,0.106767,-0.92491,27.863602
-0.280112,0.175378,0.945005,-2.375706,27.732063
0.816045,0.172418,0.912765,-1.279549,27.699178
1.364124,0.178338,2.81492,1.364124,27.666293
0.074527,0.182284,1.783243,-0.82819,27.534754
1.493084,0.179982,-0.183392,-0.92491,27.4361
2.041162,0.178338,0.203487,-1.892107,27.468985
