Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
32.024285,0.457858,-11.59632,-6.534654,27.008599
31.572926,0.473971,-6.437935,-8.11441,26.975714
32.572364,0.489098,-9.694166,-8.888168,27.041484
32.507884,0.504883,-10.983762,-8.952648,27.008599
32.056525,0.519681,-10.467924,-9.758646,27.074368
33.668521,0.529875,-13.433995,-10.532403,26.87706
32.991483,0.542371,-10.758083,-7.759771,27.041484
32.249964,0.551579,-5.954336,-8.404569,27.041484
31.315007,0.550922,-6.857054,-11.467361,27.140138
31.089327,0.540727,-10.919282,-8.372329,27.008599
30.541249,0.541056,-5.793137,-7.114973,27.041484
28.381174,0.539741,-7.211693,-10.758083,27.074368
28.252214,0.521983,-9.597446,-7.501852,26.942829
28.832533,0.504225,-6.147776,-6.051056,26.975714
29.090452,0.4914,-9.919845,-8.855928,26.844175
28.155494,0.483837,-9.404006,-8.04993,27.041484
27.123817,0.462462,-5.728657,-9.436246,26.975714
27.671896,0.446019,-7.082733,-13.466235,27.107253
28.123254,0.441087,-9.210567,-15.594069,26.975714
27.446216,0.432537,-4.213381,-11.338401,27.107253
27.188297,0.428919,-3.568583,-10.403444,27.271677
28.574613,0.41741,-3.762022,-10.951522,27.074368
28.252214,0.400309,-3.117224,-8.984888,27.041484
28.735813,0.37729,-5.535217,-10.210004,27.041484
27.123817,0.370384,-0.473551,-7.276172,26.975714
25.640781,0.367096,-1.763148,-3.697542,27.041484
25.673021,0.349996,-6.276735,-8.08217,26.942829
23.609666,0.324017,-4.084421,-5.664177,26.811291
21.546311,0.298367,-2.730345,-7.759771,26.909945
20.127755,0.276663,-0.441311,-11.177202,26.942829
20.450154,0.252328,3.395238,-4.116661,26.87706
19.128317,0.233255,2.8794,-6.566894,26.909945
16.291204,0.216484,0.396927,-8.984888,26.844175
16.162245,0.188861,3.749877,-7.114973,26.942829
14.13113,0.16617,2.8794,-10.532403,27.041484
11.551937,0.140849,4.942754,-7.340652,26.975714
11.777616,0.13493,4.588115,-4.793699,27.074368
9.778741,0.133614,1.783243,-8.533529,27.008599
8.908264,0.127366,0.590366,-7.566332,26.942829
8.843784,0.121118,2.492521,-5.212818,26.909945
7.392988,0.11487,4.652595,-6.921533,27.008599
5.813232,0.126051,-0.151152,-0.441311,26.87706
4.523635,0.127037,5.684272,-0.409071,27.008599
3.685398,0.118816,7.844347,-7.050493,26.87706
1.267404,0.099743,1.751003,-2.182266,27.008599
1.331884,0.096455,4.297956,1.235164,26.87706
0.364687,0.09218,9.585302,-3.310663,27.107253
0.074527,0.076395,12.003296,-6.921533,27.205907
-0.73147,0.060939,8.456905,-2.504666,27.041484
-0.95715,0.058966,8.327945,0.106767,26.942829
-2.665865,0.051074,8.327945,-4.825939,27.008599
-2.956024,0.041537,8.972744,-3.826502,26.942829
-2.794825,0.040222,10.16562,-2.214506,26.679752
-5.535217,0.040551,8.618104,2.94388,27.008599
-4.245621,0.044497,11.326257,1.815483,27.008599
-5.502977,0.048772,7.264028,-5.406258,26.909945
-6.953773,0.050745,6.55475,-1.086109,27.074368
-6.018816,0.046799,12.422414,3.749877,26.87706
-8.791448,0.042195,8.714824,4.878274,26.909945
-10.435684,0.04351,8.650344,0.106767,26.778406
-14.046553,0.028383,6.296831,-1.601948,26.87706
