Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
3.137319,-0.117296,-6.986013,5.523073,26.745521
3.491958,-0.121242,-6.308975,3.427478,26.942829
5.780992,-0.122557,-5.374018,4.426916,26.909945
3.717638,-0.115981,-4.50354,3.975557,26.975714
3.653158,-0.107431,-4.116661,3.588678,26.778406
2.81492,-0.096907,-4.66474,3.524198,26.909945
3.072839,-0.087371,-4.890419,2.75044,26.87706
3.975557,-0.082438,-2.762585,2.008922,26.942829
1.783243,-0.074875,0.493646,3.588678,26.844175
4.136756,-0.060077,1.009485,5.716512,27.107253
4.459156,-0.048896,-0.312352,4.297956,27.140138
2.68596,-0.040675,1.912202,5.877712,26.975714
2.7182,-0.037715,-0.118912,7.135068,26.679752
0.751566,-0.038044,-0.69923,6.329071,26.811291
1.622043,-0.043634,0.719326,6.103391,26.778406
1.202924,-0.052184,-1.150589,3.362998,26.712636
0.654846,-0.060077,0.719326,4.813795,26.515328
2.266841,-0.06205,1.299644,8.940504,26.811291
0.525886,-0.06205,2.428041,6.49027,26.778406
0.461406,-0.056459,3.330759,3.653158,26.975714
-1.440748,-0.043963,5.329633,3.878837,26.975714
-1.440748,-0.030809,7.779867,6.65147,26.975714
-2.665865,-0.019628,8.231225,7.038349,26.712636
-3.052744,-0.012723,7.231788,4.846035,26.745521
-2.956024,-0.006803,7.006109,4.072277,26.778406
-3.729782,0.007666,9.488582,4.233476,26.844175
-4.019941,0.024437,10.19786,6.49027,26.811291
-5.599697,0.032001,8.005546,4.878274,26.942829
-8.920408,0.033645,7.489707,1.041725,26.942829
-8.08217,0.032001,6.748189,2.299081,27.074368
-8.24337,0.027397,6.264591,2.170122,26.909945
-10.919282,0.017203,8.392425,-0.538031,26.942829
-10.854802,0.007008,7.618667,-3.471863,27.074368
-11.69304,0.007337,6.748189,-3.504103,26.909945
-11.822,0.015558,8.553625,-1.924347,26.844175
-12.918157,0.018189,9.585302,-3.439623,26.909945
-14.175513,0.018518,10.649219,-2.021067,26.909945
-14.433432,0.02641,8.618104,-0.086672,26.811291
-13.659675,0.038906,7.392988,0.396927,26.482443
-14.175513,0.047128,9.456342,3.427478,26.87706
-15.078231,0.045812,9.198423,2.68596,26.909945
-15.497349,0.045483,7.360748,1.202924,26.942829
-13.853114,0.051074,9.230663,1.041725,26.909945
-14.175513,0.05502,9.166183,-1.150589,26.942829
-16.496787,0.061268,10.068901,-2.665865,26.87706
-16.238867,0.072449,11.326257,-3.826502,26.909945
-15.529589,0.079026,10.907138,-5.341778,26.87706
-15.33615,0.072449,10.681459,-2.891545,26.844175
-17.979822,0.065214,12.035535,-2.343466,26.87706
-17.592943,0.053376,12.680334,-2.665865,26.975714
-17.206065,0.054362,10.649219,-3.052744,27.008599
-18.398941,0.05502,11.197298,-2.150027,26.975714
-18.302221,0.048443,7.779867,0.719326,26.909945
-19.656298,0.05206,7.650907,1.170684,26.87706
-18.81806,0.062583,7.521947,0.461406,27.107253
-17.721903,0.065872,7.102828,2.299081,26.778406
-19.785257,0.057651,7.264028,2.8794,26.87706
-18.75358,0.049758,6.877149,-0.570271,27.173023
-21.107093,0.048772,8.521385,-1.827627,26.844175
-20.462295,0.049101,11.519697,1.654283,26.811291
-18.91478,0.046799,9.327383,2.234602,26.811291
-22.17101,0.042524,9.359623,1.879963,26.778406
-21.751892,0.042853,10.552499,0.235727,26.975714
-21.010374,0.040551,9.424102,-0.76371,27.008599
-21.332773,0.03792,9.230663,3.169559,27.008599
-22.654609,0.041866,6.39355,5.555313,26.942829
-24.814683,0.048772,7.521947,4.781555,26.975714
-22.461169,0.063241,6.296831,3.524198,26.909945
-23.654046,0.079355,5.748752,4.974994,26.778406
-25.040362,0.090207,7.102828,4.555875,26.87706
-24.879162,0.101716,5.555313,4.007797,26.745521
-24.750203,0.104018,5.780992,3.491958,26.942829
-22.009811,0.105005,7.844347,-0.82819,26.811291
-25.040362,0.110924,4.168996,-0.441311,26.909945
-24.266604,0.116514,5.845472,2.105642,26.844175
-23.234927,0.118159,3.749877,2.97612,27.008599
-24.460044,0.115199,3.556438,2.62148,27.173023
-22.719089,0.118816,5.071714,5.103954,27.107253
-24.943642,0.129339,2.073402,7.683147,26.909945
-23.525086,0.139863,2.137882,7.683147,26.942829
-21.526212,0.145453,2.557001,8.037786,26.87706
-23.009248,0.147097,2.073402,6.71595,27.041484
-21.655172,0.147097,2.84716,7.070589,26.844175
-23.428367,0.141507,2.460281,8.489145,26.745521
-22.042051,0.145124,-0.183392,7.199548,26.87706
-21.493972,0.155976,2.7182,6.038911,26.811291
-23.783006,0.166499,2.460281,3.556438,26.811291
-21.042614,0.179653,1.138445,5.071714,26.909945
-21.171573,0.191492,0.977245,7.489707,26.646867
-18.81806,0.201028,-1.892107,5.942192,26.975714
-18.91478,0.207605,-4.6325,6.49027,26.87706
-19.656298,0.206618,-3.504103,6.264591,27.008599
-17.496224,0.207934,-3.181704,7.167308,26.942829
-18.72134,0.214182,-5.180578,9.585302,26.811291
-17.141585,0.219444,-3.762022,8.392425,26.778406
-16.819186,0.22339,-3.375143,7.650907,26.778406
-15.594069,0.224376,-4.43906,9.746501,26.811291
-12.660237,0.231282,-3.536343,10.48802,26.844175
-14.239993,0.239503,-3.600823,10.874899,26.844175
-11.048242,0.244765,-5.309538,12.873773,26.909945
-12.595758,0.24904,-4.729219,11.068338,26.844175
-12.047679,0.252986,-6.953773,9.069463,26.942829
-9.371767,0.251671,-6.986013,11.197298,26.844175
-10.951522,0.241805,-6.953773,9.037223,27.008599
-7.953211,0.236215,-7.98545,7.908826,26.778406
-7.147213,0.233913,-8.855928,8.908264,26.646867
-6.180015,0.232597,-10.016565,7.457468,26.87706
-4.148901,0.233584,-10.145524,8.263465,26.942829
-6.212255,0.237201,-7.372892,8.489145,26.975714
-3.762022,0.24904,-5.116098,9.424102,26.975714
-4.084421,0.26318,-8.21113,11.003858,26.712636
-2.859305,0.268442,-9.500726,9.456342,26.87706
