Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
5.071714,0.088234,-4.342341,1.751003,27.074368
6.296831,0.087905,-1.472988,1.654283,27.140138
6.071151,0.083958,-3.246184,2.266841,26.975714
5.200674,0.079026,-4.43906,3.491958,26.975714
5.039474,0.074751,-3.246184,3.266279,27.173023
4.491395,0.073107,-2.021067,2.363561,26.712636
3.169559,0.071791,-1.666428,2.331321,27.074368
3.395238,0.070476,-0.344591,2.8794,27.041484
4.136756,0.068174,-2.730345,1.622043,27.140138
3.814357,0.065872,-1.666428,1.622043,27.238792
6.071151,0.062583,-1.859867,1.428604,27.205907
7.167308,0.061597,-0.76371,2.234602,27.271677
6.296831,0.059953,-0.086672,1.944442,27.140138
5.007234,0.060282,-2.472426,-0.473551,27.107253
5.394113,0.059295,-1.634188,2.8794,27.205907
5.716512,0.058308,-1.472988,3.330759,27.107253
3.427478,0.058308,-1.763148,1.428604,26.844175
1.944442,0.060939,-2.891545,1.976682,26.975714
3.653158,0.061268,-2.311226,1.879963,26.909945
4.072277,0.059624,-1.859867,2.137882,26.909945
3.459718,0.059953,-1.344029,1.847723,26.975714
4.168996,0.061926,-1.311789,0.880525,26.87706
5.394113,0.06357,-2.569145,0.493646,27.271677
4.942754,0.066858,-0.183392,-0.344591,26.975714
3.491958,0.069489,-0.118912,-0.376831,27.008599
3.782117,0.074093,-2.601385,-0.441311,26.942829
3.814357,0.079026,-1.795388,0.880525,26.712636
4.136756,0.077382,1.751003,1.073965,26.844175
6.232351,0.077382,-1.569708,0.848285,27.041484
6.748189,0.077053,-0.505791,1.976682,27.074368
6.167871,0.078039,-0.376831,4.040037,26.613982
4.942754,0.080012,-1.827627,1.460844,27.008599
4.555875,0.081328,1.202924,0.332447,27.041484
3.653158,0.08067,-0.409071,-0.98939,27.140138
1.815483,0.077382,-0.441311,0.977245,27.140138
3.717638,0.073764,0.687086,1.364124,27.205907
5.748752,0.073107,-1.279549,-2.085547,27.140138
6.296831,0.069489,-1.311789,-1.763148,27.041484
7.038349,0.066201,-2.246746,0.461406,27.008599
7.554187,0.062912,1.428604,1.041725,26.942829
6.780429,0.060939,1.041725,1.847723,26.975714
4.394676,0.058308,-2.053307,0.751566,27.041484
3.588678,0.058966,-0.69923,0.558126,26.909945
4.878274,0.059295,0.493646,2.234602,27.337446
5.974431,0.059953,1.364124,2.170122,26.942829
7.006109,0.060282,-0.69923,0.429166,26.975714
7.457468,0.061268,-0.538031,0.235727,27.271677
7.392988,0.061268,0.429166,-1.182829,27.238792
6.844909,0.061268,-1.827627,0.364687,27.041484
4.974994,0.06061,-1.311789,0.074527,27.041484
5.007234,0.061268,-0.215632,-0.409071,27.074368
5.458593,0.063241,1.202924,0.751566,27.403216
6.39355,0.065214,-0.151152,-0.409071,27.008599
8.231225,0.067516,-0.086672,0.429166,26.975714
7.941066,0.068832,1.976682,0.816045,26.909945
8.585865,0.068174,0.783805,-1.02163,27.107253
7.006109,0.068832,0.300207,2.589241,27.008599
5.297393,0.066201,1.783243,4.459156,27.107253
4.201236,0.058966,0.171247,0.461406,27.008599
4.136756,0.052718,-1.279549,0.235727,27.008599
4.942754,0.051074,-2.150027,0.719326,27.107253
5.748752,0.049101,1.460844,1.460844,26.942829
6.52251,0.043839,1.751003,0.558126,27.140138
7.167308,0.037262,-2.053307,-0.312352,27.107253
6.006671,0.033974,-0.118912,0.880525,27.107253
5.136194,0.031343,-1.537468,0.719326,27.107253
