Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
6.135631,0.108622,-1.956587,-9.597446,27.929371
8.263465,0.112568,-0.79595,-2.375706,27.830717
7.425228,0.110924,1.460844,-0.538031,27.863602
5.103954,0.105991,0.010048,-6.695854,27.797832
2.81492,0.105005,-1.827627,-7.598572,27.896486
1.009485,0.104676,-2.923784,-2.278986,27.962256
2.266841,0.106649,-0.98939,-2.730345,27.732063
2.363561,0.111253,-1.086109,-5.438497,27.896486
4.394676,0.116514,-4.245621,-1.892107,27.896486
7.876586,0.117501,-5.212818,-7.630811,27.962256
6.909389,0.113555,0.977245,-3.762022,27.929371
5.200674,0.115528,-1.730908,6.68371,27.797832
1.815483,0.119145,-4.181141,0.816045,27.074368
1.783243,0.124407,-1.086109,-3.536343,27.764947
0.300207,0.127695,-2.021067,-2.536905,27.863602
1.493084,0.129011,0.010048,-2.794825,27.896486
4.104517,0.124078,-0.247872,2.7182,28.028025
4.040037,0.119474,-0.79595,-4.148901,27.962256
6.038911,0.121118,-0.82819,-6.018816,27.99514
4.330196,0.120789,-1.182829,2.041162,27.896486
2.137882,0.123091,-0.73147,0.493646,28.06091
0.074527,0.125393,2.524761,1.041725,28.159564
-0.570271,0.122762,-1.279549,-4.69698,28.06091
0.816045,0.119145,-0.69923,-5.954336,27.896486
1.364124,0.118816,1.267404,0.396927,27.797832
3.620918,0.119474,0.300207,0.332447,27.699178
6.167871,0.118816,-0.634751,-3.762022,27.699178
5.200674,0.11783,0.912765,-4.987139,27.666293
2.84716,0.118816,0.429166,1.106205,27.600524
0.493646,0.119145,-1.408509,4.233476,27.633409
-1.569708,0.124078,-2.472426,-1.118349,27.863602
-2.440186,0.135259,-1.698668,-5.116098,27.896486
-1.215069,0.142493,-1.795388,-4.66474,27.962256
0.719326,0.142493,-1.118349,0.880525,27.797832
2.8794,0.147755,1.041725,-0.086672,27.764947
2.202362,0.156634,-1.666428,1.557563,27.797832
2.202362,0.164526,-0.441311,4.652595,27.797832
-0.376831,0.16617,2.363561,-3.729782,27.732063
-1.924347,0.167157,2.75044,-0.86043,27.732063
-3.084984,0.171103,-0.118912,2.81492,27.600524
-2.085547,0.177022,-1.537468,1.202924,27.797832
-0.086672,0.179324,-1.182829,0.654846,27.732063
2.460281,0.18064,0.042287,-1.763148,27.863602
3.556438,0.18327,-0.666991,-4.69698,28.06091
1.751003,0.183599,0.880525,-2.859305,27.797832
-0.054432,0.18623,-0.86043,-0.151152,27.699178
-2.730345,0.186888,-1.892107,-0.666991,27.699178
-7.114973,0.185243,-0.215632,0.042287,27.699178
-6.695854,0.187874,-2.536905,0.945005,27.797832
-4.277861,0.185901,-1.311789,2.073402,27.732063
-2.246746,0.177351,0.332447,5.716512,27.764947
-0.73147,0.17472,0.977245,-0.118912,27.962256
0.171247,0.171761,2.041162,-0.98939,27.99514
-2.182266,0.16913,2.073402,1.170684,27.929371
-5.277298,0.171103,4.459156,-1.859867,27.764947
-6.566894,0.173405,-1.086109,-1.408509,27.99514
-7.243933,0.182613,-1.827627,3.040599,27.863602
-5.502977,0.192478,2.395801,-1.118349,27.99514
-3.084984,0.196753,2.234602,1.170684,27.863602
0.074527,0.196424,-0.086672,2.78268,27.99514
1.525323,0.194451,0.848285,-1.505228,28.159564
-2.343466,0.189847,1.944442,3.459718,27.896486
-3.858742,0.181297,1.170684,3.040599,27.929371
-7.114973,0.173076,2.62148,0.848285,27.929371
-9.694166,0.166499,-1.05387,8.102266,27.896486
-10.758083,0.167815,-2.407946,-1.505228,27.929371
-8.04993,0.169788,0.461406,-3.955462,28.093795
-4.213381,0.173734,1.396364,1.686523,27.764947
-3.471863,0.179324,2.492521,2.91164,27.797832
-3.890982,0.181297,-2.311226,0.139007,27.797832
-3.278423,0.178338,-1.344029,1.718763,27.699178
-5.696417,0.170774,2.428041,3.782117,27.764947
-6.405695,0.167157,2.105642,7.425228,27.863602
-7.179453,0.16617,4.072277,4.426916,27.896486
-5.309538,0.162882,-1.311789,-2.794825,27.929371
-3.052744,0.153016,3.362998,-1.698668,27.896486
-1.795388,0.144138,1.912202,1.944442,27.896486
-1.827627,0.142493,1.460844,0.977245,28.06091
-4.922659,0.145453,-2.698105,-4.084421,27.732063
-6.212255,0.145453,-0.98939,-1.02163,27.797832
-9.629686,0.144466,4.588115,4.330196,27.666293
-10.983762,0.142822,0.880525,1.879963,27.830717
-8.952648,0.141507,-1.698668,-1.634188,27.732063
-6.695854,0.134601,-0.602511,-5.277298,28.093795
-4.50354,0.127695,1.815483,0.235727,27.567639
-2.343466,0.125722,2.91164,4.201236,27.830717
-2.278986,0.129668,3.459718,-2.859305,27.764947
-4.793699,0.136574,2.81492,-1.472988,27.764947
-6.695854,0.137561,5.652032,-0.280112,27.764947
-7.276172,0.137889,3.395238,2.105642,27.99514
-8.855928,0.136245,2.234602,3.814357,28.06091
-8.27561,0.137561,5.780992,-1.988827,28.028025
-5.502977,0.137561,0.074527,-6.276735,28.06091
-3.987701,0.131312,3.298519,0.042287,27.929371
-5.019379,0.126709,8.779304,1.493084,27.830717
-5.277298,0.129011,3.588678,-1.827627,27.699178
-5.341778,0.133614,6.071151,-2.246746,27.732063
-7.469612,0.132957,6.55475,1.073965,27.732063
-9.178327,0.130984,5.490833,1.879963,28.291103
-8.27561,0.125722,2.94388,2.331321,28.06091
-5.728657,0.122105,3.330759,-0.086672,27.962256
-4.40682,0.116843,5.684272,2.395801,27.732063
-5.502977,0.109609,5.458593,5.974431,27.633409
-2.504666,0.104676,4.717075,0.171247,27.732063
-5.083858,0.102374,5.780992,-4.53578,27.633409
-7.243933,0.106649,2.041162,-3.536343,27.896486
-10.338964,0.109609,4.523635,1.138445,28.093795
-9.049367,0.112897,5.652032,0.106767,28.126679
-8.08217,0.122105,2.589241,-8.30785,27.896486
-6.534654,0.126709,5.490833,-6.276735,27.99514
-4.6325,0.127037,2.073402,-0.89267,27.732063
-3.310663,0.126709,5.942192,7.908826,27.797832
-2.246746,0.130984,6.780429,5.877712,27.863602
-4.954899,0.13493,4.684835,-3.342903,27.896486
-8.436809,0.142493,3.975557,-3.310663,27.896486
-9.790885,0.150714,2.299081,2.266841,27.929371
-8.630249,0.151701,0.558126,9.875461,28.028025
-7.534092,0.148741,1.815483,3.330759,27.732063
-5.954336,0.141178,4.330196,-6.857054,27.99514
-2.053307,0.134272,4.265716,-0.441311,27.830717
-1.118349,0.127695,5.490833,6.45803,27.929371
-3.020504,0.121118,3.975557,0.461406,27.896486
-6.792574,0.118159,2.65372,-4.66474,27.962256
-10.532403,0.120461,5.587553,-0.312352,28.159564
-8.533529,0.125064,4.588115,2.7182,27.863602
-7.98545,0.128353,2.8794,3.685398,27.863602
-5.825376,0.125064,2.589241,3.330759,27.863602
-4.56802,0.116843,3.911077,2.492521,27.929371
0.429166,0.110266,3.234039,-0.86043,27.929371
-0.183392,0.105991,4.717075,0.171247,27.99514
-4.6325,0.10073,4.136756,2.170122,27.633409
-6.566894,0.091851,-1.118349,2.234602,27.962256
-8.404569,0.083958,1.815483,4.297956,27.830717
-8.501289,0.080999,1.170684,0.332447,27.99514
-7.243933,0.076724,1.686523,0.751566,27.797832
-2.956024,0.069818,0.848285,5.619792,27.929371
1.589803,0.066858,1.428604,2.299081,27.699178
0.880525,0.064228,5.136194,-1.215069,27.863602
-1.827627,0.059624,1.396364,1.299644,27.699178
-5.212818,0.055678,-1.02163,4.040037,27.929371
-9.371767,0.05206,4.813795,4.974994,27.830717
-9.919845,0.048443,3.330759,5.039474,27.797832
-8.01769,0.043839,3.298519,2.460281,27.830717
-3.955462,0.03792,3.234039,2.105642,27.797832
-1.763148,0.036605,1.847723,1.912202,27.732063
1.718763,0.038249,1.944442,-1.376269,28.06091
2.589241,0.039235,-0.79595,3.395238,27.732063
-1.505228,0.039564,1.847723,5.555313,27.797832
-5.212818,0.039564,0.461406,-0.441311,27.830717
-6.341215,0.038249,0.396927,2.395801,27.929371
-4.825939,0.037591,1.267404,2.266841,27.962256
-4.954899,0.031672,-2.730345,0.751566,27.896486
-0.92491,0.02641,1.235164,1.106205,27.863602
3.524198,0.029041,3.330759,0.267967,27.863602
2.91164,0.026081,0.429166,3.782117,27.830717
-0.247872,0.014572,2.202362,2.75044,27.797832
-5.309538,-0.002199,3.330759,2.8794,27.962256
-6.889293,-0.016011,0.654846,2.557001,27.732063
-7.824251,-0.023903,1.106205,0.816045,27.896486
-6.276735,-0.030809,-0.086672,2.97612,27.797832
-2.698105,-0.0364,-1.215069,-0.92491,27.99514
