Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
11.713136,-0.217265,-5.116098,3.717638,28.488411
13.550812,-0.212004,-5.245058,3.653158,28.554181
13.615291,-0.203783,-4.890419,3.137319,28.587065
14.19561,-0.197863,-4.954899,3.298519,28.521296
14.518009,-0.187012,-5.019379,2.97612,28.652835
13.389612,-0.180106,-5.277298,2.524761,28.422642
13.905451,-0.177475,-4.245621,3.105079,28.751489
12.003296,-0.175502,-4.825939,2.557001,28.554181
13.454092,-0.171227,-5.245058,2.460281,28.521296
13.518572,-0.165965,-4.729219,2.75044,28.291103
11.616417,-0.158073,-4.40682,2.395801,28.521296
12.035535,-0.149194,-3.762022,2.363561,28.554181
10.19786,-0.140973,-4.729219,2.460281,28.455527
10.2301,-0.137356,-4.43906,2.299081,28.455527
9.101703,-0.136698,-4.40682,1.622043,28.258218
7.328508,-0.135711,-3.987701,1.589803,28.718604
8.327945,-0.132423,-3.890982,1.847723,28.751489
7.392988,-0.131108,-4.53578,1.718763,28.521296
8.553625,-0.128806,-3.987701,1.493084,28.68572
7.554187,-0.124531,-3.536343,0.816045,28.422642
7.167308,-0.118611,-3.084984,1.009485,28.521296
9.101703,-0.112692,-2.923784,0.912765,28.422642
8.392425,-0.111377,-2.923784,0.429166,28.389757
9.875461,-0.112692,-2.407946,0.461406,28.389757
9.520822,-0.111048,-2.375706,0.203487,28.455527
9.875461,-0.107431,-2.343466,0.042287,28.554181
12.035535,-0.098552,-1.859867,-0.086672,28.61995
10.16562,-0.088686,-1.634188,-0.215632,28.587065
10.101141,-0.081123,-1.344029,-0.086672,28.323988
9.778741,-0.073559,-1.215069,-0.570271,28.488411
9.230663,-0.068298,-1.763148,-1.118349,28.192449
8.489145,-0.065996,-1.215069,-0.98939,28.356872
6.55475,-0.066325,-0.79595,-0.634751,28.488411
6.812669,-0.0706,-0.82819,-0.666991,28.718604
6.200111,-0.071915,-0.92491,-1.247309,28.554181
5.136194,-0.07323,-0.634751,-1.505228,28.554181
5.523073,-0.074546,-0.95715,-1.408509,28.554181
4.523635,-0.074875,-0.151152,-1.440748,28.61995
5.329633,-0.073559,0.267967,-1.763148,28.850143
5.039474,-0.072902,-0.602511,-1.859867,28.488411
5.265153,-0.074875,-0.312352,-1.505228,28.422642
5.716512,-0.080465,0.139007,-1.472988,28.488411
6.71595,-0.082438,-0.505791,-1.569708,28.521296
