Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-78.010521,-0.103813,15.033848,27.188297,28.225334
-68.88663,-0.051198,11.326257,28.832533,28.159564
-58.215223,-0.031138,9.359623,10.616979,28.389757
-43.932946,0.044168,10.101141,11.261777,28.291103
-29.521709,0.092509,8.231225,32.636843,28.389757
-18.012062,0.054691,9.230663,27.317256,28.455527
-6.889293,0.007008,6.812669,20.031035,28.61995
2.105642,0.025095,4.684835,3.137319,28.587065
10.004421,0.095797,2.557001,20.031035,28.422642
15.872085,0.10632,-3.278423,25.673021,27.633409
17.516321,0.063241,1.299644,6.42579,28.225334
16.903763,0.027397,0.622606,7.941066,28.126679
13.228412,-0.000884,-1.440748,16.258964,28.258218
7.038349,0.025753,3.588678,20.708073,28.291103
-0.344591,0.07771,1.654283,18.741438,28.389757
-6.728094,0.128682,-2.214506,8.714824,28.422642
-13.176076,0.181297,0.364687,10.29458,28.258218
-20.687975,0.213853,-2.988264,18.967118,28.455527
-26.233239,0.252328,-2.504666,25.350621,28.093795
-31.198184,0.343748,-3.117224,18.838158,28.258218
-33.454977,0.398336,-11.88648,11.648656,28.159564
-32.971379,0.430563,-5.245058,4.781555,28.554181
-29.940828,0.471012,-5.277298,7.650907,28.521296
-24.169885,0.519681,-8.791448,16.710323,28.61995
-15.819748,0.563747,-15.626309,13.550812,28.356872
-5.922096,0.61406,-14.046553,7.715387,28.356872
5.200674,0.647931,-20.107656,6.71595,28.422642
16.549124,0.643656,-14.659112,16.645843,28.291103
26.0599,0.636751,-3.020504,24.641343,28.323988
34.990358,0.600577,3.395238,23.674146,28.521296
43.824097,0.560129,-2.053307,21.094952,28.521296
51.851839,0.560458,-3.826502,24.061025,28.422642
57.558306,0.522641,-1.956587,28.864773,28.225334
59.944061,0.496662,1.493084,41.696262,27.962256
60.105261,0.487783,0.912765,36.795793,28.192449
57.880705,0.489427,1.331884,25.286142,28.028025
55.140311,0.526916,-8.565769,28.864773,28.192449
49.498324,0.578545,-2.053307,34.861398,28.126679
43.243778,0.612416,7.392988,35.054838,28.323988
36.473394,0.590712,0.622606,22.06215,28.225334
28.058775,0.519352,-3.923222,15.356247,28.587065
20.321194,0.452267,-4.729219,24.157744,27.99514
13.776491,0.41445,-3.697542,26.350059,28.093795
9.069463,0.369727,-6.373455,8.972744,28.126679
5.813232,0.297051,-6.470175,-3.762022,28.488411
4.684835,0.231282,-7.243933,8.070026,28.192449
5.684272,0.137889,-4.310101,20.804793,28.225334
