Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
9.843221,-0.07619,-1.118349,0.751566,26.909945
10.584739,-0.068298,-2.278986,2.65372,26.942829
11.584177,-0.06468,-1.924347,4.233476,27.074368
12.003296,-0.06205,-2.440186,6.973869,27.173023
12.873773,-0.064023,-3.504103,1.170684,27.008599
13.840971,-0.072573,0.042287,0.558126,26.87706
14.06665,-0.075861,-4.084421,0.880525,26.811291
11.777616,-0.077505,-0.376831,-1.118349,26.811291
12.777054,-0.077505,-3.633062,0.461406,26.712636
12.777054,-0.075861,-7.179453,2.84716,26.942829
14.03441,-0.070271,-0.666991,2.137882,26.778406
14.582489,-0.065996,-0.376831,-0.118912,27.008599
16.774803,-0.062378,-4.310101,5.071714,26.811291
15.936565,-0.063365,-1.472988,5.748752,26.811291
16.001045,-0.068298,2.073402,0.139007,27.107253
15.130567,-0.072244,-7.308412,1.331884,27.008599
14.356809,-0.073559,-2.569145,5.265153,26.942829
14.13113,-0.0706,-0.441311,7.844347,27.041484
15.130567,-0.063694,-10.177764,3.846597,26.975714
14.22785,-0.061063,-8.598009,-0.376831,27.173023
14.550249,-0.058103,2.266841,0.429166,27.074368
15.485206,-0.058761,0.783805,3.653158,26.909945
17.000483,-0.063365,-9.210567,0.816045,26.844175
15.485206,-0.066325,-4.181141,-3.052744,26.712636
14.808168,-0.069613,-2.633625,1.493084,26.745521
15.904325,-0.078492,-0.82819,5.780992,26.646867
15.356247,-0.083425,-2.214506,2.041162,26.712636
14.26009,-0.083096,-4.084421,1.267404,26.778406
15.033848,-0.08178,0.461406,-0.538031,27.041484
15.904325,-0.078821,-3.729782,2.041162,26.844175
15.227287,-0.077834,-8.469049,6.39355,27.140138
12.938253,-0.07915,-3.278423,-2.021067,27.008599
12.228975,-0.07619,-3.181704,0.461406,27.008599
11.294017,-0.079479,-6.695854,8.360185,27.074368
10.520259,-0.089673,-2.246746,11.422977,27.008599
11.745376,-0.093619,-4.43906,5.974431,26.942829
12.519134,-0.091646,2.234602,-1.472988,27.041484
13.808731,-0.091317,-2.440186,0.235727,26.745521
13.840971,-0.092304,-3.375143,7.360748,26.613982
15.130567,-0.094934,1.944442,7.844347,26.745521
12.906013,-0.091646,-5.567457,-0.98939,26.745521
12.035535,-0.085069,-3.923222,-2.085547,27.041484
13.099453,-0.078821,-0.570271,5.587553,26.909945
13.325132,-0.078492,0.267967,10.907138,27.008599
12.067775,-0.081123,-7.243933,6.45803,27.008599
12.486894,-0.081452,-7.050493,-3.794262,27.107253
12.003296,-0.08474,-0.79595,-2.085547,27.074368
11.390737,-0.088686,-2.375706,5.523073,26.548213
9.424102,-0.094934,-5.986576,4.362436,26.811291
9.166183,-0.099867,-0.247872,-5.019379,26.909945
10.036661,-0.10184,-0.76371,-5.245058,26.87706
11.390737,-0.103484,0.783805,2.62148,26.844175
11.874336,-0.102827,-0.76371,3.685398,27.008599
12.390175,-0.100854,-1.215069,1.751003,26.844175
13.518572,-0.098223,-0.247872,-3.697542,26.975714
13.96993,-0.105786,-3.955462,-0.570271,27.008599
12.873773,-0.113679,-3.729782,2.62148,26.975714
11.713136,-0.121571,-7.920971,0.042287,26.87706
11.713136,-0.13045,-3.471863,0.622606,26.975714
12.390175,-0.138342,1.912202,1.493084,26.87706
10.45578,-0.138342,-6.341215,1.847723,26.87706
11.713136,-0.137027,-0.79595,1.041725,26.778406
12.841533,-0.13604,-2.923784,-0.215632,26.942829
12.648094,-0.136369,-4.342341,0.945005,27.074368
11.938816,-0.139658,1.815483,-1.215069,26.811291
11.294017,-0.135711,-7.243933,-1.601948,26.844175
12.325695,-0.130779,6.71595,2.94388,26.87706
11.809856,-0.128148,-3.020504,1.944442,26.909945
13.776491,-0.129792,-3.471863,0.300207,27.107253
14.808168,-0.130779,6.135631,-0.634751,27.140138
15.678646,-0.129134,-4.954899,-3.536343,26.909945
15.485206,-0.132423,-3.181704,-0.441311,26.778406
15.130567,-0.135383,2.492521,1.815483,26.909945
14.06665,-0.134067,-2.407946,-3.278423,26.942829
12.228975,-0.130121,-5.889856,-5.922096,27.074368
12.100015,-0.126175,-1.150589,-6.889293,26.909945
12.777054,-0.124531,-4.60026,-1.601948,26.909945
10.584739,-0.122229,-0.86043,-2.472426,26.87706
12.196735,-0.115981,-5.212818,-3.149464,26.909945
11.809856,-0.113021,-2.762585,-1.859867,26.778406
11.809856,-0.115652,1.751003,-3.600823,26.811291
10.036661,-0.114665,-0.95715,-2.278986,26.745521
9.198423,-0.114665,-7.566332,-1.376269,26.844175
10.713699,-0.116309,1.493084,-3.536343,26.811291
10.036661,-0.118282,-0.280112,-0.505791,26.942829
10.101141,-0.123215,-8.436809,-1.763148,27.140138
10.45578,-0.127819,-7.179453,-2.633625,27.008599
10.26234,-0.131436,-7.792011,-1.376269,26.646867
10.520259,-0.137027,-0.280112,-0.95715,26.87706
8.843784,-0.135383,1.331884,0.042287,26.975714
7.908826,-0.131436,2.524761,0.687086,27.008599
6.65147,-0.131436,2.170122,-3.633062,26.87706
