Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
9.262903,-0.065009,-0.409071,0.558126,28.159564
9.262903,-0.069942,0.493646,0.816045,28.323988
7.489707,-0.072573,0.783805,1.073965,28.258218
7.683147,-0.071257,0.300207,0.848285,28.291103
9.133943,-0.071257,0.106767,0.590366,28.323988
7.941066,-0.073559,-0.054432,0.332447,28.258218
6.167871,-0.07619,0.622606,0.590366,28.291103
6.49027,-0.078821,0.783805,0.461406,28.422642
8.779304,-0.081452,0.139007,0.171247,28.356872
7.747627,-0.085069,-0.247872,0.267967,28.389757
7.425228,-0.08474,0.461406,0.332447,28.422642
7.231788,-0.083096,0.203487,0.139007,28.028025
7.812107,-0.08178,0.235727,0.042287,28.587065
7.521947,-0.082767,0.139007,0.622606,28.126679
6.909389,-0.080465,0.300207,0.525886,28.323988
7.296268,-0.080136,0.880525,0.203487,28.028025
7.812107,-0.079479,0.558126,0.300207,28.126679
8.231225,-0.079807,-0.086672,0.332447,28.093795
8.779304,-0.082767,0.461406,-0.054432,28.159564
7.070589,-0.08178,0.396927,-0.118912,28.225334
7.328508,-0.080794,0.912765,0.042287,28.389757
7.908826,-0.081123,1.041725,-0.151152,28.389757
7.812107,-0.080465,-0.151152,-0.118912,28.291103
6.844909,-0.078163,0.880525,-0.118912,28.291103
6.909389,-0.079479,1.396364,-0.247872,28.488411
9.166183,-0.080794,0.558126,0.300207,28.291103
8.908264,-0.081452,0.493646,-0.022192,28.488411
7.296268,-0.08178,-0.054432,-0.344591,28.192449
7.070589,-0.07915,0.687086,-0.441311,27.99514
7.812107,-0.071586,0.622606,-0.441311,28.093795
7.586427,-0.064352,0.558126,-0.344591,28.258218
6.68371,-0.059748,-0.054432,-0.666991,28.389757
6.36131,-0.057117,0.429166,-0.505791,28.323988
8.198986,-0.05613,1.170684,-0.280112,28.291103
8.876024,-0.055144,0.880525,-0.73147,28.389757
8.037786,-0.055473,0.429166,-0.473551,28.455527
5.813232,-0.054157,1.235164,-0.312352,28.291103
7.006109,-0.054486,1.041725,-0.602511,28.225334
7.070589,-0.054486,0.622606,-0.376831,28.258218
5.361873,-0.055473,0.622606,-0.666991,28.093795
4.717075,-0.054486,0.461406,-0.666991,28.126679
