Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-5.631937,0.109937,0.751566,-0.280112,29.705146
-4.084421,0.114541,1.202924,-0.376831,29.869569
-5.245058,0.114212,1.364124,0.042287,29.705146
-7.372892,0.110924,1.331884,-0.054432,29.869569
-2.214506,0.10632,1.364124,-0.054432,29.639376
-10.661363,0.105662,1.009485,0.429166,29.639376
-4.793699,0.108951,1.589803,0.461406,30.033993
-3.955462,0.112897,0.880525,0.332447,29.343414
-8.17889,0.113555,0.912765,0.300207,29.836685
-3.471863,0.108951,1.364124,0.267967,29.639376
-4.310101,0.106978,1.009485,-0.022192,29.672261
-6.728094,0.110595,1.170684,0.106767,29.8038
-1.730908,0.116186,0.267967,0.171247,30.033993
-4.729219,0.116514,0.364687,0.139007,29.277645
-1.569708,0.116186,0.751566,0.300207,29.738031
4.491395,0.116843,0.719326,0.396927,29.474953
-1.408509,0.120789,1.589803,0.042287,29.770915
1.847723,0.120461,0.364687,-0.022192,29.442068
-1.440748,0.118159,0.429166,0.525886,29.606492
-0.89267,0.114541,0.848285,0.461406,29.442068
-1.537468,0.110266,0.106767,-0.022192,30.494379
3.653158,0.107964,0.235727,0.332447,29.474953
-5.502977,0.105991,-0.247872,0.106767,29.738031
2.331321,0.106649,-0.312352,0.171247,29.705146
-2.633625,0.110595,0.203487,0.364687,29.705146
-5.470737,0.116843,-0.409071,0.074527,29.738031
-6.276735,0.119803,0.461406,0.106767,29.442068
-5.277298,0.118487,-0.409071,-0.280112,29.639376
-5.148338,0.117172,-0.247872,-3.858742,29.902454
-5.664177,0.116514,0.364687,9.004983,29.409183
-9.049367,0.118159,0.203487,4.588115,29.573607
-3.665302,0.119145,-0.151152,-12.660237,29.672261
-5.406258,0.125064,-0.312352,5.716512,29.540722
-2.214506,0.128682,-0.409071,8.682584,29.705146
-1.537468,0.12638,-0.247872,-2.891545,29.606492
-3.471863,0.120789,-0.602511,-2.730345,29.869569
3.878837,0.116843,-0.634751,-6.244495,29.606492
0.332447,0.116186,-0.570271,10.13338,29.606492
3.234039,0.119803,-0.69923,3.137319,29.639376
7.586427,0.121118,-0.376831,-4.37458,29.705146
4.846035,0.121776,-1.376269,-4.50354,29.24476
3.072839,0.121118,-1.02163,4.072277,29.639376
3.266279,0.12342,-0.538031,6.52251,29.442068
1.557563,0.124078,0.074527,-4.60026,29.738031
2.105642,0.12342,-0.82819,-3.729782,29.442068
-1.118349,0.119474,-0.409071,2.041162,29.705146
-5.019379,0.114541,-0.312352,1.493084,29.705146
-3.987701,0.10928,-1.279549,2.299081,29.836685
-6.889293,0.106978,0.267967,-4.954899,29.639376
-5.793137,0.106649,-0.118912,-3.407383,30.066878
-5.793137,0.106978,-1.182829,3.234039,29.836685
-11.85424,0.105334,0.687086,1.396364,29.836685
-7.630811,0.10632,-1.150589,-1.859867,29.507838
-13.530715,0.105991,-0.312352,-1.247309,29.639376
-7.98545,0.107307,-0.98939,1.783243,29.672261
-9.146087,0.109609,-1.215069,2.105642,29.639376
-4.53578,0.112897,-0.344591,3.040599,29.606492
-5.502977,0.117501,-0.280112,0.396927,29.540722
-1.698668,0.121776,-0.73147,-2.504666,29.738031
-2.988264,0.122762,-0.89267,-0.022192,29.540722
-2.343466,0.120132,0.783805,3.911077,29.639376
1.557563,0.116186,-0.98939,0.267967,29.705146
2.170122,0.117172,-0.376831,-3.955462,29.902454
1.493084,0.120132,0.364687,0.654846,29.639376
4.201236,0.122434,-2.053307,4.040037,29.639376
4.201236,0.120132,0.396927,0.945005,29.705146
3.943317,0.119803,-0.95715,-0.73147,29.507838
3.201799,0.121118,-0.76371,-2.504666,29.705146
-2.117787,0.121776,0.429166,0.848285,29.343414
0.816045,0.123749,-1.247309,3.717638,29.442068
-3.568583,0.120461,0.042287,-1.730908,29.442068
-4.019941,0.114212,-0.344591,-3.278423,29.738031
-6.953773,0.10928,-0.570271,0.364687,29.738031
-6.986013,0.107964,-1.215069,0.364687,29.705146
-5.180578,0.10928,-0.054432,-0.376831,29.474953
-7.98545,0.112239,-0.86043,-1.118349,29.606492
-9.242807,0.115528,-1.344029,-1.05387,29.738031
-9.049367,0.113555,-1.730908,0.912765,29.705146
-8.855928,0.110924,-1.924347,1.944442,29.836685
-6.953773,0.107964,-1.215069,-2.375706,30.033993
-5.793137,0.110266,-1.859867,-2.053307,29.639376
-4.342341,0.112239,-2.182266,1.751003,29.540722
-1.763148,0.11783,-0.89267,-0.666991,29.606492
-2.085547,0.122762,-0.634751,-0.086672,29.738031
-1.408509,0.119145,-1.440748,-1.05387,29.705146
1.815483,0.11783,-0.73147,-1.892107,29.902454
4.620355,0.115857,-1.182829,1.751003,29.672261
7.650907,0.112239,-1.666428,-0.086672,29.770915
8.327945,0.112568,-0.538031,-1.279549,29.639376
7.844347,0.110924,-0.82819,-0.441311,29.639376
8.295705,0.110924,-1.408509,-0.183392,29.672261
