Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-69.080069,0.264167,0.203487,5.845472,28.028025
-52.992359,0.239174,0.687086,9.746501,27.929371
-42.353191,0.219444,2.7182,18.03216,27.863602
-32.036422,0.132299,-2.504666,15.130567,27.633409
-26.620117,0.075737,9.553062,16.323444,27.830717
-23.589566,0.04647,8.231225,13.067213,27.896486
-19.527338,0.028054,1.589803,9.037223,27.962256
-15.529589,0.008324,3.588678,14.969368,27.666293
-16.786946,0.032658,-4.019941,14.711448,27.863602
-17.818623,0.06653,-0.505791,15.130567,27.863602
-33.454977,0.085932,7.650907,15.485206,27.764947
-41.224794,0.140191,4.362436,-0.602511,27.797832
-52.992359,0.208263,1.493084,15.259527,27.764947
-63.470327,0.288173,-1.344029,26.188859,27.633409
-72.755418,0.347365,3.556438,28.058775,27.666293
-88.06937,0.392417,10.35906,5.909952,27.830717
-98.289417,0.37729,10.681459,8.585865,27.830717
-105.865793,0.335198,8.424665,30.380049,27.534754
-113.18425,0.302313,5.297393,18.290079,27.863602
-115.376563,0.25759,0.203487,3.330759,28.028025
-110.250419,0.242463,-2.827065,5.458593,27.929371
-104.995316,0.279294,-3.633062,5.458593,27.863602
-100.256051,0.276334,-5.567457,7.941066,27.797832
-95.097667,0.270415,-14.497912,15.098327,27.797832
-85.748097,0.238846,-11.499601,9.327383,27.929371
-74.141734,0.185243,-10.629123,4.426916,28.028025
-58.763301,0.182284,-9.726406,23.577426,28.093795
-44.029666,0.176693,1.009485,18.580239,27.896486
-37.742885,0.155976,-1.376269,3.524198,27.896486
-32.874659,0.117172,-2.859305,12.067775,27.929371
-24.040925,0.093495,0.654846,12.809293,27.863602
-21.300533,0.082314,2.202362,8.747064,27.863602
-18.398941,0.063899,2.008922,19.063837,27.732063
-22.29997,0.016545,6.65147,13.131693,27.633409
-24.331084,-0.034755,7.102828,0.203487,27.732063
-33.648417,-0.083096,-4.181141,9.488582,27.699178
-40.483277,-0.147221,4.878274,10.520259,27.863602
-47.737255,-0.182736,6.812669,3.911077,28.192449
-45.835101,-0.208715,0.042287,4.942754,27.764947
-53.733877,-0.235352,7.554187,2.7182,27.863602
-60.794415,-0.217594,0.332447,3.717638,27.732063
-73.658135,-0.196548,0.880525,9.585302,27.666293
-81.911549,-0.188985,7.006109,2.81492,27.929371
-75.979408,-0.1561,-3.052744,0.816045,28.093795
-63.599286,-0.09033,-1.666428,5.426353,27.534754
-68.499751,-0.102827,-1.569708,0.493646,27.830717
-58.860021,-0.150509,-3.568583,10.48802,27.764947
-71.755981,-0.175502,-1.279549,13.357372,27.962256
-61.955051,-0.180763,-6.244495,5.845472,28.356872
-41.740633,-0.190958,-6.792574,10.13338,27.929371
-34.712334,-0.1732,2.428041,7.908826,28.093795
-16.529026,-0.158402,4.717075,0.106767,27.896486
-23.718526,-0.139658,3.169559,1.138445,27.962256
-26.200999,-0.103813,2.137882,7.812107,27.863602
-26.329958,-0.079807,6.49027,3.137319,27.863602
-7.147213,-0.04495,-0.280112,-4.729219,27.929371
-12.176639,-0.026534,4.394676,3.878837,27.764947
-20.075416,-0.012065,2.073402,0.010048,27.699178
-21.655172,-0.029165,-3.213944,-1.118349,27.666293
-30.908025,-0.044621,-0.69923,-0.183392,27.929371
-42.57887,-0.019628,-4.245621,-7.759771,27.896486
-49.639409,0.041537,-3.310663,4.491395,27.732063
-48.897891,0.125064,-3.342903,2.94388,27.962256
-55.023473,0.15762,-8.30785,-2.246746,27.99514
-57.892824,0.181955,-3.826502,3.234039,27.896486
