Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-23.750766,0.201028,10.13338,3.556438,30.198417
-24.685723,0.199713,6.49027,-0.086672,30.395725
-25.556201,0.179324,7.489707,3.878837,30.297071
-26.329958,0.178009,8.489145,7.908826,30.329956
-27.426115,0.160909,9.295143,1.557563,30.461494
-28.876911,0.147097,9.553062,0.171247,30.36284
-31.198184,0.147097,8.456905,6.103391,30.264186
-33.229298,0.145453,9.262903,7.618667,30.264186
-34.938013,0.132957,10.16562,12.680334,30.165532
-36.00193,0.131641,11.455217,3.846597,30.264186
-37.775125,0.141178,8.650344,-1.408509,30.329956
-38.774562,0.146439,7.328508,4.168996,30.165532
-38.677842,0.141178,9.133943,2.524761,30.297071
-40.870155,0.143809,10.19786,-0.89267,30.42861
-43.642787,0.144795,9.295143,0.042287,30.297071
-45.9963,0.14052,13.131693,-0.118912,30.36284
-47.962934,0.15203,13.905451,1.202924,30.231301
-50.155247,0.139534,10.842659,4.620355,30.231301
-51.283644,0.12638,13.93769,3.620918,30.198417
-51.283644,0.115528,6.296831,6.45803,30.297071
-51.283644,0.109609,8.585865,3.427478,30.264186
-51.573803,0.111582,9.166183,2.492521,30.395725
-52.47652,0.119803,6.45803,2.008922,30.329956
-51.606043,0.120132,10.713699,-3.084984,30.527264
-50.896765,0.125064,5.297393,-2.021067,30.198417
-50.574366,0.130984,6.52251,-4.40682,30.461494
-50.251967,0.133943,11.422977,0.622606,30.461494
-49.123571,0.155318,5.652032,6.103391,30.42861
-46.318699,0.190834,7.747627,1.138445,30.329956
-44.996863,0.227336,8.714824,2.557001,30.198417
-44.158626,0.251671,5.103954,3.427478,30.36284
-43.320388,0.27469,9.037223,2.8794,30.527264
-41.708393,0.282253,9.488582,2.75044,30.329956
-40.579996,0.284884,3.330759,-2.794825,30.329956
-41.224794,0.298367,0.558126,-4.019941,30.461494
-40.515516,0.312836,1.331884,-5.148338,30.461494
-38.033044,0.300669,2.073402,-7.469612,30.658803
-36.582248,0.278307,3.137319,-3.826502,30.494379
-36.582248,0.266469,3.137319,-2.246746,30.42861
-36.517768,0.260549,4.007797,-2.665865,30.395725
-35.679531,0.278965,2.363561,0.042287,30.329956
-35.87297,0.287186,4.620355,0.300207,30.231301
-36.614488,0.280609,3.169559,-2.117787,30.42861
-37.130327,0.269099,3.298519,-2.633625,30.231301
-36.485528,0.259563,4.459156,-3.020504,30.494379
-35.93745,0.262194,4.813795,-3.890982,30.494379
-36.00193,0.265153,4.491395,-2.988264,30.494379
-36.06641,0.247067,3.556438,-1.440748,30.297071
-36.09865,0.248382,6.296831,-1.02163,30.264186
-35.002493,0.233584,8.070026,-4.729219,30.297071
-34.744574,0.225034,7.199548,-2.569145,30.329956
-34.712334,0.218128,5.845472,-0.73147,30.297071
-33.261538,0.217142,4.846035,-0.344591,29.8038
-31.198184,0.223061,3.911077,2.105642,30.329956
-28.715711,0.227994,7.392988,2.75044,30.231301
-27.941954,0.213524,8.166746,2.073402,30.527264
-26.813557,0.201028,8.714824,2.299081,30.36284
-25.65292,0.213853,7.683147,0.267967,30.527264
-25.58844,0.231282,4.040037,1.041725,30.593033
-26.200999,0.235228,7.006109,3.169559,30.560149
-27.103716,0.214182,5.587553,0.880525,30.461494
-25.975319,0.201028,5.813232,1.364124,30.264186
-26.652357,0.203659,7.328508,3.717638,30.42861
-27.393875,0.196424,6.006671,-0.247872,30.560149
