Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-10.983762,0.024108,5.168434,2.75044,27.732063
-14.949271,0.030685,4.426916,1.718763,27.567639
-11.306161,0.033645,5.748752,-0.022192,27.732063
-5.438497,0.033645,4.201236,2.137882,27.666293
-14.562392,0.031672,3.008359,1.009485,27.666293
-8.565769,0.023779,4.588115,0.493646,27.896486
-2.117787,0.011283,4.652595,5.329633,27.50187
-3.310663,-0.000226,3.459718,0.816045,27.896486
1.106205,-0.003186,4.168996,-0.183392,27.699178
0.880525,-0.00483,4.555875,4.781555,27.600524
3.524198,-0.009105,5.845472,3.846597,27.732063
6.55475,-0.003186,5.458593,2.105642,27.699178
1.589803,0.004706,5.652032,1.751003,27.50187
3.072839,0.008653,7.908826,1.202924,27.863602
7.425228,0.010297,4.813795,2.266841,27.732063
1.622043,0.000431,4.523635,1.202924,27.600524
2.65372,-0.014038,5.716512,0.558126,27.896486
0.493646,-0.021601,3.846597,2.008922,27.008599
-2.343466,-0.031138,4.813795,1.879963,27.764947
-5.180578,-0.041003,2.041162,0.300207,27.764947
-8.726968,-0.042319,4.717075,-0.312352,27.732063
-9.855365,-0.043963,3.685398,2.94388,27.567639
-7.759771,-0.054815,-0.312352,4.588115,27.567639
-11.306161,-0.075532,5.136194,0.977245,27.732063
-10.564643,-0.080465,0.945005,0.751566,27.764947
-11.950959,-0.075861,2.557001,1.460844,27.633409
-8.27561,-0.086713,2.94388,2.62148,27.830717
-2.794825,-0.10184,2.492521,1.428604,27.830717
0.654846,-0.1048,0.719326,1.396364,27.567639
-3.923222,-0.110061,2.170122,3.105079,27.666293
-0.570271,-0.127161,4.426916,1.879963,27.863602
2.202362,-0.143604,4.265716,-0.183392,27.797832
5.748752,-0.154784,1.654283,0.783805,27.699178
8.360185,-0.151825,2.395801,2.105642,27.896486
8.005546,-0.150509,4.684835,2.008922,27.699178
6.55475,-0.1561,3.749877,0.171247,27.699178
2.331321,-0.162019,3.169559,0.332447,27.764947
1.525323,-0.158731,2.170122,1.396364,27.797832
1.170684,-0.152483,5.071714,1.138445,27.468985
-0.86043,-0.151825,3.814357,1.267404,27.666293
2.460281,-0.15314,2.524761,2.234602,27.666293
-5.567457,-0.154456,2.75044,1.718763,27.600524
-9.242807,-0.160375,2.234602,1.331884,27.764947
-7.792011,-0.176488,-0.151152,1.912202,27.699178
-10.338964,-0.187669,3.201799,-0.538031,27.666293
-8.21113,-0.192273,0.493646,-0.98939,27.666293
-9.113847,-0.200494,3.169559,0.912765,27.633409
-9.242807,-0.213319,3.556438,1.267404,27.797832
-7.018253,-0.215292,0.816045,0.945005,27.863602
-7.114973,-0.206413,6.264591,1.299644,27.732063
-7.824251,-0.2074,-0.505791,1.912202,27.797832
-3.633062,-0.210031,4.265716,3.362998,27.764947
0.139007,-0.209044,1.202924,1.299644,27.699178
1.396364,-0.202467,-1.440748,-0.376831,27.863602
1.364124,-0.212004,5.587553,-0.118912,27.633409
2.81492,-0.232392,0.171247,1.299644,27.633409
2.008922,-0.254425,0.945005,3.201799,27.896486
4.620355,-0.267908,3.653158,2.65372,27.764947
5.200674,-0.278431,2.041162,3.491958,27.633409
4.459156,-0.299148,2.331321,4.652595,27.797832
3.298519,-0.318221,0.783805,3.395238,27.600524
-0.151152,-0.327758,1.299644,1.267404,27.534754
-1.215069,-0.331704,0.622606,1.170684,27.633409
-4.6325,-0.332691,1.460844,4.201236,27.633409
-6.566894,-0.335322,2.524761,4.297956,27.830717
-9.178327,-0.334664,0.622606,0.493646,27.797832
-12.692477,-0.334664,0.396927,2.97612,27.896486
-13.272796,-0.33006,0.751566,4.459156,27.468985
-14.207753,-0.326114,0.816045,0.751566,27.666293
-12.692477,-0.326772,-0.118912,2.395801,27.666293
-14.014314,-0.331047,-2.407946,5.200674,27.699178
-16.819186,-0.338281,0.525886,5.748752,27.534754
-10.177764,-0.33006,1.299644,5.942192,27.534754
-7.759771,-0.328416,-0.82819,3.911077,27.732063
-6.599134,-0.333348,0.816045,8.456905,27.699178
-5.986576,-0.33565,-2.053307,10.13338,27.666293
-5.245058,-0.346173,-0.79595,5.103954,27.830717
-0.82819,-0.359327,0.364687,3.814357,27.863602
4.136756,-0.365575,-2.375706,5.103954,27.633409
4.007797,-0.369522,-1.698668,7.489707,27.567639
4.684835,-0.360972,-1.601948,4.813795,27.699178
3.717638,-0.360314,-0.76371,2.75044,27.4361
0.687086,-0.366891,1.460844,2.62148,27.600524
-0.280112,-0.365575,-0.538031,2.073402,27.567639
-2.698105,-0.364589,0.139007,4.362436,27.666293
-2.698105,-0.373468,-1.086109,5.168434,27.600524
-5.664177,-0.381031,-2.021067,4.265716,27.600524
-7.469612,-0.379387,-3.955462,9.617542,27.896486
-9.661926,-0.368864,-3.504103,8.456905,27.732063
-11.531841,-0.367549,-4.793699,4.426916,27.633409
-13.240556,-0.372152,-7.114973,4.974994,27.666293
-15.755269,-0.370179,-2.956024,4.781555,27.764947
-14.368953,-0.371495,-4.761459,5.587553,27.699178
-11.88648,-0.386293,-5.631937,3.685398,27.699178
-11.048242,-0.402406,-4.53578,0.783805,27.600524
-8.952648,-0.415231,-2.343466,3.782117,27.567639
-8.21113,-0.429372,-2.859305,5.329633,27.633409
-6.599134,-0.439237,-1.698668,5.361873,27.764947
-3.890982,-0.441539,-2.182266,4.072277,27.370331
-2.021067,-0.439895,-4.277861,5.071714,27.567639
1.460844,-0.440224,-5.277298,7.070589,27.633409
1.815483,-0.442854,-2.827065,5.845472,27.699178
2.170122,-0.447787,-4.761459,4.717075,27.732063
5.394113,-0.442197,-5.502977,3.782117,27.567639
6.006671,-0.437593,-1.440748,3.814357,27.633409
5.103954,-0.435291,-3.149464,3.298519,27.633409
6.071151,-0.426412,-1.730908,4.136756,27.666293
4.491395,-0.417862,-1.537468,5.490833,27.534754
1.976682,-0.412601,-2.311226,3.717638,27.699178
-0.409071,-0.408983,-1.795388,4.974994,27.797832
-1.795388,-0.405037,-3.633062,6.973869,27.666293
-3.697542,-0.405695,-6.889293,6.39355,27.50187
-5.986576,-0.403393,-2.988264,3.814357,27.567639
-6.792574,-0.405366,-3.084984,0.654846,27.567639
-6.792574,-0.396816,-7.050493,3.008359,27.600524
-7.663051,-0.399118,-3.568583,6.006671,27.732063
-9.919845,-0.408654,-4.890419,3.943317,27.732063
-8.404569,-0.416218,-6.760334,1.847723,27.929371
-7.405132,-0.421151,-1.569708,1.364124,27.600524
-5.535217,-0.422466,-3.633062,3.491958,27.666293
-3.794262,-0.425754,-3.471863,6.52251,27.830717
-1.440748,-0.422137,0.590366,6.038911,27.830717
1.460844,-0.416876,-0.538031,2.91164,27.699178
2.008922,-0.414574,1.041725,5.007234,27.567639
3.395238,-0.410956,1.396364,8.456905,27.567639
3.717638,-0.416218,3.524198,6.296831,27.633409
1.976682,-0.419506,7.135068,3.620918,27.732063
2.395801,-0.419178,5.813232,4.201236,27.633409
1.718763,-0.426741,3.298519,6.42579,27.567639
2.234602,-0.435291,5.587553,6.65147,27.534754
-1.182829,-0.442854,5.458593,8.876024,27.699178
-5.986576,-0.446472,2.75044,5.039474,27.666293
-8.469049,-0.452391,0.364687,1.686523,27.50187
-13.240556,-0.45831,1.976682,4.684835,27.567639
-15.690789,-0.465216,4.749315,2.395801,27.633409
-17.754143,-0.473766,3.556438,-1.472988,27.666293
-21.945331,-0.473108,5.297393,-5.599697,27.600524
-25.008122,-0.46686,3.653158,-5.277298,27.666293
-26.684597,-0.46686,7.425228,-0.441311,27.764947
-26.813557,-0.46127,8.714824,-2.407946,27.699178
-27.168196,-0.457653,5.780992,-3.955462,27.732063
-26.168759,-0.460941,8.682584,-3.117224,27.666293
-24.363324,-0.450089,7.844347,-0.054432,27.830717
-23.363887,-0.441868,8.553625,3.943317,27.863602
-20.365575,-0.433647,7.489707,3.008359,27.732063
-18.108782,-0.429043,4.330196,-0.79595,27.732063
-14.175513,-0.420822,7.135068,-0.280112,27.797832
-10.951522,-0.416218,7.360748,1.041725,27.699178
-9.404006,-0.409641,5.909952,-4.277861,27.896486
-7.824251,-0.403393,6.42579,-7.824251,27.633409
-7.437372,-0.400433,6.877149,-5.760897,27.666293
-8.469049,-0.40701,4.749315,-4.954899,27.732063
-9.952085,-0.420164,5.490833,-4.729219,27.732063
-13.530715,-0.423781,6.812669,-2.601385,27.764947
-13.659675,-0.426412,4.426916,-2.246746,27.699178
-14.562392,-0.427399,5.555313,-0.89267,27.633409
-15.787509,-0.417862,5.684272,-2.278986,27.633409
-18.88254,-0.400433,2.105642,-3.923222,27.600524
-21.558452,-0.390239,4.491395,-3.697542,27.666293
-22.461169,-0.395501,6.55475,-5.760897,27.699178
-25.137082,-0.399776,6.232351,-4.6325,27.830717
-25.975319,-0.395829,7.715387,-4.40682,27.830717
-23.976445,-0.395172,8.231225,-6.437935,27.797832
-21.107093,-0.391226,8.134506,-5.309538,27.732063
-20.462295,-0.396158,6.42579,-4.6325,27.50187
-20.945894,-0.40997,6.61923,-7.211693,27.830717
-20.010936,-0.416876,6.877149,-6.631374,27.633409
-18.62462,-0.417533,4.717075,-3.697542,27.567639
-14.304473,-0.416876,4.362436,-1.763148,27.797832
-12.047679,-0.422466,5.103954,-2.214506,27.830717
-11.499601,-0.429372,3.556438,-2.021067,27.764947
-8.21113,-0.430687,2.073402,1.428604,27.830717
-8.984888,-0.434304,3.169559,0.590366,27.699178
-8.533529,-0.442526,3.105079,-3.471863,27.699178
-10.016565,-0.451076,2.8794,-6.663614,27.99514
-10.790323,-0.451405,2.589241,-5.696417,27.732063
-10.371204,-0.445156,3.362998,-1.698668,27.633409
-13.272796,-0.442526,2.84716,-4.37458,27.666293
-15.33615,-0.432003,0.945005,-5.922096,27.633409
-17.592943,-0.41556,1.976682,-2.182266,27.666293
-18.8503,-0.403064,0.332447,-0.151152,27.666293
-20.043176,-0.388924,0.267967,0.171247,27.699178
-23.299407,-0.37281,-2.246746,-0.280112,27.896486
-23.299407,-0.368206,-1.569708,0.783805,27.797832
-23.041488,-0.372481,-2.601385,0.590366,27.666293
-23.847485,-0.375112,-3.020504,3.169559,27.764947
-23.557326,-0.371824,-2.214506,3.040599,27.699178
-23.428367,-0.37281,-2.891545,-0.247872,27.534754
-21.848611,-0.375441,-2.053307,0.912765,27.633409
-18.044302,-0.368535,-3.149464,0.719326,27.567639
-15.11047,-0.36426,-3.762022,0.848285,27.764947
-13.176076,-0.372481,-2.665865,-0.570271,27.633409
-11.370641,-0.374125,-5.760897,-0.82819,27.666293
-10.629123,-0.362945,-6.695854,1.912202,27.732063
-9.984325,-0.348804,-4.729219,0.945005,27.666293
-9.952085,-0.33565,-3.504103,0.332447,27.830717
-7.405132,-0.328416,-4.213381,0.429166,27.732063
-6.308975,-0.323154,-3.987701,-0.022192,27.666293
-5.664177,-0.317893,-2.472426,2.105642,27.666293
-6.502415,-0.313946,-5.470737,4.072277,27.699178
-6.470175,-0.310987,-1.376269,4.749315,27.600524
-10.081045,-0.311316,-4.825939,3.653158,27.567639
-14.626872,-0.30737,-3.342903,3.846597,27.699178
-14.046553,-0.305068,-4.66474,4.910514,27.732063
-11.080482,-0.299477,-9.307287,4.749315,27.830717
-12.821437,-0.297833,-9.790885,2.78268,28.159564
-16.271107,-0.298491,-11.435121,1.267404,27.666293
-14.691352,-0.302108,-11.56408,3.395238,27.732063
-15.17495,-0.303423,-11.85424,5.716512,27.666293
-14.272233,-0.296189,-9.146087,5.265153,27.633409
-6.244495,-0.289612,-10.016565,5.136194,27.896486
-4.53578,-0.288954,-10.564643,5.007234,27.50187
-10.338964,-0.291256,-9.468486,4.523635,27.666293
-4.53578,-0.285337,-8.598009,5.007234,27.666293
-1.634188,-0.267908,-8.791448,7.135068,27.666293
8.456905,-0.254096,-12.015439,7.328508,27.732063
13.583051,-0.240614,-12.885917,6.167871,27.699178
10.681459,-0.220554,-10.887042,7.264028,27.633409
12.519134,-0.201152,-11.273921,6.52251,27.666293
11.455217,-0.186683,-11.273921,4.297956,27.699178
16.710323,-0.169911,-11.370641,4.201236,27.666293
16.710323,-0.153798,-12.918157,5.748752,27.830717
15.646406,-0.151496,-11.75752,10.939378,27.699178
14.13113,-0.154127,-10.467924,11.422977,27.50187
11.229538,-0.149852,-10.403444,7.264028,27.699178
16.452404,-0.134725,-12.112159,6.55475,27.666293
13.260652,-0.124859,-11.950959,9.810981,27.600524
9.488582,-0.118282,-10.919282,11.197298,27.633409
4.652595,-0.107102,-12.724717,9.585302,27.666293
6.45803,-0.09329,-14.014314,4.652595,27.666293
6.167871,-0.085727,-13.401755,2.97612,27.600524
3.008359,-0.083425,-10.790323,9.327383,27.633409
5.974431,-0.077177,-11.241681,9.520822,27.896486
12.873773,-0.066982,-11.338401,6.844909,27.468985
16.678083,-0.051527,-9.823125,4.555875,27.600524
18.967118,-0.040346,-8.952648,4.749315,27.50187
11.938816,-0.026534,-8.372329,10.101141,27.896486
24.899263,-0.008776,-6.889293,10.616979,27.666293
24.705823,-0.001542,-8.694728,9.101703,27.600524
29.187172,-0.003186,-11.306161,7.683147,27.732063
39.374987,0.006351,-10.596883,10.713699,27.797832
36.086515,0.011612,-10.887042,11.068338,27.633409
42.050901,0.003062,-12.176639,9.456342,27.732063
41.631782,-0.00483,-10.338964,5.974431,27.633409
37.859711,-0.012723,-12.144399,1.460844,27.764947
45.887452,-0.014696,-9.307287,8.811544,27.337446
39.310507,-0.011407,-9.049367,9.617542,27.4361
34.02316,-0.009763,-8.855928,3.395238,27.732063
31.186047,-0.001871,-6.180015,4.233476,28.291103
26.543498,0.012599,-7.630811,5.232913,27.633409
25.447341,0.028712,-6.051056,7.038349,27.699178
25.092702,0.045155,-7.469612,5.748752,27.699178
20.579113,0.060282,-9.500726,4.104517,27.633409
16.226725,0.082314,-7.405132,4.942754,27.764947
15.130567,0.101716,-4.890419,6.748189,27.732063
14.808168,0.118816,-5.309538,3.717638,27.732063
14.679209,0.128682,-8.920408,-1.279549,27.699178
18.644718,0.131312,-6.341215,-0.183392,27.699178
21.86871,0.142493,-6.663614,0.880525,27.732063
22.352309,0.144795,-5.857616,-1.02163,27.732063
29.86421,0.147755,-3.955462,-4.019941,27.699178
31.605166,0.155976,-6.051056,-2.472426,27.666293
32.701323,0.158278,-4.729219,1.718763,27.797832
31.830845,0.156963,-6.018816,1.944442,27.666293
36.989233,0.16617,-2.472426,-0.69923,27.962256
39.858586,0.175378,-1.311789,-2.859305,27.600524
40.600104,0.188203,-3.794262,-1.376269,27.732063
44.468895,0.199713,-3.762022,-0.666991,27.732063
40.309945,0.207276,-5.019379,-2.407946,27.863602
40.180985,0.221745,-3.858742,-4.213381,27.666293
38.020911,0.22898,-0.344591,-6.437935,27.699178
35.796356,0.230295,-0.505791,-4.890419,27.699178
31.540686,0.230624,-1.601948,-3.729782,27.764947
25.447341,0.239174,-1.279549,-5.631937,27.633409
26.640218,0.247067,-2.859305,-5.954336,27.863602
25.157182,0.250026,-2.472426,-3.407383,27.863602
22.287829,0.249697,-0.634751,-2.956024,27.732063
24.125504,0.251342,-0.215632,-6.147776,27.699178
22.674708,0.242792,-0.98939,-7.050493,27.732063
21.159432,0.239503,-2.278986,-7.340652,27.732063
18.419039,0.240161,-1.859867,-8.24337,27.797832
18.999357,0.237859,0.074527,-7.501852,27.797832
24.415664,0.242134,0.267967,-9.952085,27.830717
28.348934,0.25463,0.461406,-10.983762,27.764947
32.153245,0.270415,-0.69923,-9.275047,27.830717
33.668521,0.285213,-0.118912,-8.469049,27.797832
38.504509,0.296394,0.267967,-8.823688,27.732063
38.21435,0.302971,1.976682,-10.790323,27.863602
36.763553,0.310863,2.105642,-10.887042,27.633409
41.277143,0.31744,0.977245,-8.726968,27.732063
44.339936,0.314152,0.364687,-8.436809,27.633409
42.43778,0.313165,-0.441311,-8.533529,27.699178
42.212101,0.321715,1.460844,-7.888731,27.863602
40.664584,0.322373,3.846597,-6.147776,27.797832
38.536749,0.314809,2.234602,-6.953773,27.797832
35.216037,0.308232,3.201799,-10.145524,27.732063
29.670771,0.310534,1.912202,-11.306161,27.732063
24.254464,0.309876,3.040599,-11.950959,27.830717
23.061587,0.306917,3.330759,-11.467361,27.896486
24.512383,0.308561,2.91164,-11.080482,27.732063
23.545186,0.310205,3.137319,-10.951522,27.666293
21.80423,0.304944,1.299644,-8.24337,27.732063
20.965992,0.303628,0.332447,-7.663051,27.732063
21.223912,0.30593,3.040599,-8.920408,27.633409
22.02991,0.302313,3.975557,-7.211693,27.666293
22.06215,0.295078,2.331321,-8.14665,27.699178
21.223912,0.292119,2.041162,-8.11441,27.732063
24.641343,0.280938,0.493646,-8.630249,27.797832
26.253339,0.276334,0.042287,-7.179453,27.830717
28.026535,0.274361,-0.441311,-8.24337,27.962256
30.02541,0.279294,3.459718,-8.759208,27.863602
32.765803,0.28324,0.719326,-8.888168,27.699178
31.637406,0.279623,-3.181704,-9.629686,27.962256
25.479581,0.276005,1.138445,-8.952648,27.567639
23.158307,0.281267,0.687086,-8.791448,27.732063
24.061025,0.285213,0.751566,-8.598009,27.699178
25.7375,0.278965,3.362998,-9.468486,27.633409
26.672458,0.275348,0.300207,-10.016565,27.633409
22.191109,0.280938,2.81492,-6.986013,27.666293
18.515759,0.286857,2.363561,-9.661926,27.633409
16.710323,0.283569,-1.795388,-8.17889,27.666293
13.163933,0.278636,1.783243,-7.888731,27.633409
11.487457,0.286528,-0.89267,-7.759771,27.633409
12.809293,0.29475,-0.570271,-2.633625,27.896486
14.29233,0.302642,0.719326,-3.246184,27.600524
12.744814,0.314809,-0.95715,-4.310101,27.633409
13.099453,0.324675,0.203487,-4.052181,27.732063
13.776491,0.334211,-1.279549,-3.439623,27.764947
15.098327,0.338815,-0.538031,-5.889856,27.764947
16.065525,0.340459,1.170684,-6.276735,27.468985
14.614729,0.338486,-1.505228,-7.695291,27.732063
15.936565,0.340459,-1.537468,-6.792574,27.929371
19.289517,0.351969,-0.376831,-4.148901,27.732063
20.321194,0.370384,-0.69923,-8.27561,27.764947
20.546873,0.367754,-1.311789,-5.728657,27.764947
21.159432,0.355257,-2.633625,-2.504666,27.929371
22.126629,0.355915,-1.150589,-2.827065,27.797832
19.934315,0.35723,-3.471863,-4.148901,28.093795
15.517446,0.349667,-1.730908,-6.889293,27.633409
14.26009,0.341117,-2.182266,-1.859867,27.567639
11.842096,0.341775,-3.600823,-1.376269,27.567639
10.13338,0.353613,-2.375706,-3.471863,27.600524
8.263465,0.359861,-2.633625,-3.729782,27.699178
6.39355,0.346379,-3.762022,-4.761459,27.863602
5.136194,0.327634,-4.793699,-0.409071,27.863602
4.394676,0.309876,-4.052181,-1.472988,27.830717
0.364687,0.303957,-4.922659,-4.245621,27.699178
