Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
-2.053307,0.118159,0.074527,0.396927,29.738031
-2.601385,0.119474,0.880525,1.589803,30.066878
-3.987701,0.121776,0.396927,2.65372,30.033993
-4.56802,0.118816,0.332447,1.815483,30.165532
-3.762022,0.120132,1.460844,0.622606,30.001108
-3.117224,0.11783,2.041162,0.042287,30.132647
-2.440186,0.110924,1.235164,-0.538031,30.001108
-2.891545,0.103032,-0.183392,-1.118349,30.132647
-2.569145,0.095797,-0.602511,-1.505228,30.099762
-2.311226,0.088234,-0.344591,-0.86043,30.033993
-2.859305,0.082643,-0.118912,0.622606,30.099762
-2.698105,0.076724,-0.86043,1.428604,30.165532
-1.698668,0.068503,-1.440748,2.105642,30.165532
-0.441311,0.061597,-0.344591,2.7182,30.066878
0.558126,0.062255,0.139007,2.524761,30.297071
0.461406,0.062912,0.429166,1.331884,30.264186
0.235727,0.060939,0.622606,-0.118912,30.165532
-0.215632,0.059624,0.106767,-1.150589,30.132647
-0.86043,0.05798,0.816045,-2.085547,29.902454
-1.698668,0.055349,1.170684,-2.472426,30.36284
-2.085547,0.053705,-0.022192,-2.117787,30.264186
-0.82819,0.056993,-1.02163,-1.279549,30.066878
-0.118912,0.058308,-1.795388,-0.247872,30.033993
0.074527,0.052718,-0.95715,0.396927,30.198417
-0.215632,0.047456,-0.634751,0.106767,30.066878
0.687086,0.045483,-1.344029,0.267967,30.099762
0.977245,0.041537,-0.602511,0.493646,30.033993
0.816045,0.040551,2.266841,-0.118912,30.099762
0.396927,0.041866,4.394676,-0.82819,30.165532
1.557563,0.045812,4.684835,-0.634751,30.329956
2.524761,0.051074,3.878837,-0.538031,29.935339
2.299081,0.051403,3.943317,-0.022192,30.297071
1.235164,0.048443,4.297956,1.138445,29.8038
0.106767,0.044497,2.557001,1.879963,30.132647
-0.92491,0.043839,-0.312352,2.137882,30.099762
-2.794825,0.042524,-0.409071,1.557563,30.132647
-4.69698,0.037262,1.879963,1.815483,30.132647
-5.212818,0.031014,1.944442,2.62148,30.099762
-5.083858,0.023451,0.719326,1.041725,30.033993
-4.954899,0.020162,0.267967,2.008922,29.935339
-5.374018,0.017531,1.493084,0.300207,30.625918
-6.083296,0.018518,2.492521,-2.085547,30.165532
-5.470737,0.024437,1.106205,0.042287,30.132647
-5.406258,0.016545,-0.73147,0.719326,30.099762
-5.374018,0.003391,-0.215632,-0.634751,30.033993
-5.406258,-0.005488,1.041725,-0.602511,30.066878
-3.665302,-0.004501,0.074527,-0.280112,30.231301
-1.924347,-0.004501,-1.247309,0.493646,30.36284
-2.214506,-0.013051,-1.279549,0.267967,30.231301
-1.698668,-0.019957,-0.73147,-1.279549,30.198417
-1.376269,-0.017984,-0.215632,-1.698668,30.099762
-1.118349,-0.013051,-0.89267,-0.95715,30.264186
-1.344029,-0.010749,-1.634188,-0.82819,30.264186
-2.311226,-0.01338,-0.086672,-1.730908,30.198417
-0.95715,-0.015024,0.042287,-2.246746,30.132647
0.525886,-0.007461,1.299644,-1.150589,30.132647
0.880525,0.00076,0.622606,-0.86043,30.033993
0.848285,-0.000884,-1.182829,-0.666991,30.132647
0.300207,-0.008776,0.977245,-1.247309,29.836685
0.945005,-0.010092,1.815483,-1.698668,29.935339
-0.054432,-0.012723,1.654283,-0.538031,30.099762
-1.537468,-0.021601,1.299644,-0.473551,30.033993
-1.859867,-0.032782,2.266841,-0.280112,29.968224
-1.892107,-0.031467,3.040599,0.977245,30.001108
-1.569708,-0.031467,1.654283,2.073402,30.099762
-3.084984,-0.030151,-0.69923,2.170122,29.869569
-4.53578,-0.027521,-0.82819,2.266841,30.264186
-5.148338,-0.021273,0.139007,2.524761,30.165532
-6.502415,-0.019628,0.590366,1.686523,30.165532
-7.856491,-0.021601,1.364124,1.170684,30.099762
-9.275047,-0.026534,1.428604,0.977245,30.033993
-8.469049,-0.034426,2.492521,0.493646,29.968224
-6.760334,-0.039359,3.395238,-0.280112,30.033993
-6.728094,-0.040675,1.976682,-0.054432,29.968224
-6.083296,-0.040017,-0.69923,0.654846,30.264186
-5.374018,-0.049882,-1.311789,0.429166,30.066878
-3.762022,-0.059748,-1.086109,0.461406,30.231301
-3.310663,-0.060734,-1.698668,-0.086672,30.099762
-3.729782,-0.065338,-2.343466,-0.69923,30.099762
-1.924347,-0.070928,-2.504666,0.074527,30.198417
-0.022192,-0.074546,-0.98939,-0.473551,29.935339
1.879963,-0.077177,0.010048,-1.472988,29.935339
2.557001,-0.077834,-0.73147,-0.409071,30.066878
2.041162,-0.079807,-1.634188,-0.505791,30.198417
2.97612,-0.076519,-1.537468,-0.473551,30.001108
1.622043,-0.077505,-0.69923,-0.022192,30.001108
0.010048,-0.082767,-1.376269,-0.086672,30.494379
-0.82819,-0.082109,-2.569145,0.235727,30.132647
-1.05387,-0.077834,-3.181704,0.687086,30.231301
-0.054432,-0.075532,-3.633062,-0.054432,30.132647
0.235727,-0.075861,-3.020504,-0.118912,30.231301
2.234602,-0.082438,-3.375143,0.332447,29.968224
3.653158,-0.086384,-3.697542,0.332447,30.001108
3.588678,-0.078492,-2.407946,-0.086672,30.001108
3.234039,-0.078163,-0.215632,0.042287,30.001108
3.040599,-0.078821,0.332447,0.654846,29.968224
3.137319,-0.083754,-0.247872,1.331884,29.8038
2.428041,-0.089344,-0.086672,1.106205,30.099762
2.266841,-0.094934,-0.022192,0.493646,30.36284
5.232913,-0.095921,0.074527,0.525886,29.869569
6.748189,-0.096579,-0.344591,0.493646,30.132647
6.909389,-0.095263,-1.279549,0.493646,30.066878
6.167871,-0.09888,-1.02163,0.945005,30.165532
5.716512,-0.103484,0.139007,1.073965,30.066878
4.717075,-0.105457,1.396364,1.912202,30.132647
1.235164,-0.104471,1.073965,2.78268,30.001108
1.879963,-0.108417,0.074527,3.137319,30.001108
4.168996,-0.106773,0.493646,3.362998,30.001108
6.45803,-0.108746,1.331884,3.105079,29.968224
6.232351,-0.114665,0.558126,3.524198,30.165532
3.878837,-0.123544,-0.505791,3.524198,30.001108
3.298519,-0.129792,-0.666991,1.751003,29.968224
1.428604,-0.139,-0.086672,0.912765,30.001108
-1.666428,-0.146234,-0.183392,2.234602,30.132647
-3.439623,-0.146234,-1.376269,2.65372,30.395725
-2.569145,-0.143275,-2.117787,0.816045,30.001108
0.525886,-0.155113,-1.988827,0.300207,30.099762
0.977245,-0.16761,-1.601948,0.558126,30.066878
0.300207,-0.164979,-0.86043,0.461406,30.132647
1.073965,-0.161361,-1.537468,-0.183392,30.264186
1.557563,-0.158731,-1.505228,-1.666428,30.066878
1.493084,-0.158073,-0.022192,-1.537468,29.968224
-0.376831,-0.157415,0.267967,-0.602511,29.968224
1.106205,-0.161033,-0.634751,-0.76371,30.527264
4.942754,-0.161033,-1.859867,-1.344029,30.033993
5.909952,-0.163992,-2.117787,-1.730908,29.836685
6.135631,-0.172871,-1.247309,-1.150589,30.001108
5.265153,-0.181421,-1.118349,-1.05387,30.066878
5.684272,-0.18471,-1.698668,-1.924347,29.672261
4.974994,-0.186354,-0.73147,-3.117224,30.231301
0.977245,-0.194246,0.783805,-2.343466,30.033993
0.687086,-0.189313,1.267404,-0.602511,30.231301
2.008922,-0.182736,1.879963,-1.279549,30.033993
3.459718,-0.185367,2.395801,-1.408509,30.297071
2.331321,-0.188985,2.91164,0.139007,30.165532
0.558126,-0.188985,2.428041,1.041725,30.033993
1.654283,-0.188985,2.363561,1.073965,30.099762
1.589803,-0.187998,2.81492,0.235727,29.968224
0.171247,-0.187012,1.879963,0.558126,30.132647
-1.182829,-0.185696,1.299644,1.396364,30.066878
-0.76371,-0.193588,2.041162,0.364687,30.066878
2.105642,-0.197535,2.266841,-1.247309,29.902454
1.879963,-0.190958,2.202362,-0.98939,29.968224
1.009485,-0.191615,0.816045,-0.76371,30.132647
0.719326,-0.204769,1.106205,-1.215069,29.968224
0.719326,-0.208715,2.75044,-1.827627,30.198417
0.267967,-0.210031,3.040599,-1.730908,30.132647
-2.375706,-0.21891,1.912202,-1.02163,30.198417
-3.633062,-0.226473,1.138445,-1.376269,30.132647
-2.278986,-0.233379,1.912202,-1.763148,30.033993
-0.92491,-0.236667,2.557001,-1.763148,30.231301
-1.408509,-0.237983,1.235164,-1.859867,30.36284
-2.246746,-0.23601,0.687086,-2.150027,30.165532
-0.86043,-0.233379,1.557563,-2.440186,30.165532
0.203487,-0.226802,2.170122,-2.569145,30.165532
-2.536905,-0.223185,2.299081,-2.762585,30.165532
-3.697542,-0.222198,0.816045,-3.278423,30.297071
-3.084984,-0.225815,0.977245,-3.084984,30.099762
0.364687,-0.221212,1.654283,-2.665865,30.066878
1.106205,-0.217594,0.558126,-2.698105,30.066878
0.525886,-0.220554,-0.505791,-3.439623,30.231301
1.654283,-0.2245,0.267967,-3.536343,30.001108
2.073402,-0.228446,0.880525,-2.150027,30.001108
0.558126,-0.234365,0.751566,-1.02163,29.836685
-2.214506,-0.231406,0.880525,-1.763148,29.968224
-2.956024,-0.230748,1.267404,-1.988827,29.935339
-0.151152,-0.226802,1.106205,-1.763148,29.902454
