Accelerometer 1 (m/s^2),Microphone (V),Accelerometer 2 (m/s^2),Accelerometer 3 (m/s^2),Temperature (Celsius)
6.61923,-0.364589,-0.280112,-2.278986,28.093795
9.649782,-0.352093,-0.054432,-2.343466,28.159564
10.13338,-0.349791,0.719326,-4.277861,28.323988
10.036661,-0.356697,-1.02163,-4.310101,28.126679
4.265716,-0.362616,0.106767,-1.182829,28.192449
-0.473551,-0.373468,1.589803,-1.763148,28.323988
8.070026,-0.385964,2.008922,-2.021067,27.99514
8.940504,-0.389581,0.558126,-2.536905,28.093795
-3.439623,-0.393856,0.880525,-2.311226,28.192449
7.489707,-0.387608,0.364687,1.041725,28.323988
-4.6325,-0.380702,2.460281,-0.95715,28.389757
-3.278423,-0.376099,1.847723,-2.956024,28.159564
-2.601385,-0.370508,1.622043,-2.440186,28.028025
0.977245,-0.36722,0.429166,-0.79595,28.126679
-1.086109,-0.370179,-1.730908,-0.505791,28.323988
0.880525,-0.374454,-1.150589,-0.280112,28.06091
-4.53578,-0.358999,1.718763,-1.763148,28.356872
4.297956,-0.344858,-0.89267,-2.859305,28.028025
0.590366,-0.340912,-1.376269,-0.441311,28.06091
8.263465,-0.333677,0.558126,0.074527,28.258218
9.778741,-0.331704,-0.344591,-1.247309,28.323988
11.713136,-0.33302,0.558126,-1.537468,27.99514
11.132818,-0.334993,0.654846,-1.118349,28.258218
11.455217,-0.3442,-0.280112,0.816045,28.258218
15.968805,-0.345187,-2.117787,1.460844,28.323988
15.452967,-0.327429,0.945005,-1.440748,28.192449
10.004421,-0.308685,-1.118349,-1.988827,27.99514
10.48802,-0.30145,0.042287,-1.537468,28.028025
7.812107,-0.29882,-0.86043,-2.117787,26.975714
7.006109,-0.286652,-0.505791,-1.892107,28.225334
2.589241,-0.285666,-0.312352,-4.66474,28.06091
0.074527,-0.288954,-1.537468,-3.568583,28.225334
2.202362,-0.286652,-1.763148,-1.505228,28.159564
-4.084421,-0.273827,0.332447,0.042287,28.126679
-4.181141,-0.27021,-0.79595,0.396927,28.291103
-3.600823,-0.264948,-1.795388,-2.601385,28.225334
-5.631937,-0.254425,-2.569145,-1.988827,28.126679
2.97612,-0.252123,-2.214506,-0.602511,27.99514
2.524761,-0.250808,-1.05387,-2.730345,28.389757
4.717075,-0.252781,-0.89267,-3.020504,28.455527
5.426353,-0.254425,-0.76371,-3.794262,28.159564
6.135631,-0.249492,0.558126,-2.536905,28.093795
12.519134,-0.24456,1.073965,-2.988264,28.192449
13.679771,-0.242916,0.622606,-1.086109,28.093795
19.611916,-0.253767,0.010048,0.106767,28.192449
18.967118,-0.261002,0.912765,-0.215632,27.99514
16.936003,-0.264619,2.460281,0.912765,28.323988
20.353434,-0.276787,-0.98939,0.654846,28.258218
19.902075,-0.278102,0.364687,2.81492,28.159564
18.09664,-0.265277,-0.086672,3.524198,27.962256
17.516321,-0.25311,-1.634188,1.944442,28.225334
14.904888,-0.253439,-0.247872,0.880525,28.126679
11.390737,-0.251794,-1.472988,1.364124,27.962256
8.166746,-0.23601,-0.376831,1.299644,27.962256
7.908826,-0.222527,-1.763148,1.460844,28.093795
4.620355,-0.214635,-0.98939,2.008922,28.356872
7.038349,-0.211017,-0.666991,1.783243,28.356872
0.300207,-0.209044,-0.086672,1.557563,28.126679
-2.730345,-0.211017,-2.762585,4.136756,28.192449
2.073402,-0.212004,-1.215069,4.749315,28.093795
6.006671,-0.214635,-0.95715,2.94388,28.291103
